ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1960	"LOC725336"	NA	chrNC_037646.1	-	10756749	10756975	10756776	10756975	10753208	10754518	1960	26,25,18,25	0,0,0,0	68,97,89,122,105	0,6,0,0,0	176	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.932,1.0,1.0,1.0	0.014
1961	"LOC725336"	NA	chrNC_037646.1	-	10756749	10756975	10756776	10756975	10755037	10755808	1961	26,43,40,39	5,6,4,17	110,107,157,298,212	14,18,28,58,6	176	149	0.201446977418	0.3387554415091444	0.815,0.859,0.894,0.66	0.869,0.834,0.826,0.813,0.968	-0.055
1962	"LOC551497"	NA	chrNC_037647.1	+	9519093	9519574	9519093	9519283	9520017	9520122	1962	192,264,114,348	2,4,0,3	34,116,98,106,62	0,4,0,0,0	440	149	0.301501953202	0.4793274586465704	0.97,0.957,1.0,0.975	1.0,0.908,1.0,1.0,1.0	-0.006
1963	"LOC551497"	NA	chrNC_037647.1	+	9519093	9519932	9519093	9519283	9520017	9520122	1963	389,366,204,648	2,4,0,3	32,119,86,71,45	0,4,0,0,0	798	149	0.337034548303	0.5252517291510838	0.973,0.945,1.0,0.976	1.0,0.847,1.0,1.0,1.0	0.004
1964	"LOC551497"	NA	chrNC_037647.1	+	9519093	9519932	9519093	9519574	9520017	9520122	1964	268,175,123,393	71,73,33,93	0,29,26,8,8	2,26,38,43,25	507	149	0	0.0	0.526,0.413,0.523,0.554	0.0,0.247,0.167,0.052,0.086	0.394
1965	"LOC726639"	NA	chrNC_037646.1	+	11366844	11367178	11366844	11367137	11367546	11367623	1965	0,0,0,6	4,2,6,28	0,6,6,0,0	0,0,0,0,2	190	149	1	1.0	0.0,0.0,0.0,0.144	NA,1.0,1.0,NA,0.0	-0.631
1966	"LOC408312"	NA	chrNC_037648.1	+	13991938	13992199	13991938	13992181	13992284	13992472	1966	16,7,27,14	14,17,21,32	15,12,16,20,22	3,43,15,32,15	167	149	0.505800262502	0.7383482723726424	0.505,0.269,0.534,0.281	0.817,0.199,0.488,0.358,0.567	-0.089
1967	"LOC409409"	NA	chrNC_037646.1	-	11401597	11401812	11401612	11401812	11401221	11401439	1967	128,178,374,267	37,81,171,99	50,85,105,135,46	2,20,20,47,8	164	149	0.000185264014762	0.0005678521671306177	0.759,0.666,0.665,0.71	0.958,0.794,0.827,0.723,0.839	-0.128
1968	"LOC409186"	NA	chrNC_037646.1	+	11442854	11442956	11442854	11442952	11443022	11443347	1968	180,439,521,364	4,10,2,0	230,410,377,495,303	0,24,9,12,19	153	149	2.30716558014e-06	9.490255443958773e-06	0.978,0.977,0.996,1.0	1.0,0.943,0.976,0.976,0.94	0.021
1969	"LOC409186"	NA	chrNC_037646.1	+	11442854	11442956	11442854	11442952	11443029	11443347	1969	40,52,61,59	2,8,15,0	39,59,28,40,36	19,19,37,12,22	153	149	2.20611960366e-07	1.0192364682462588e-06	0.951,0.864,0.798,1.0	0.667,0.751,0.424,0.764,0.614	0.259
1970	"LOC102655751"	NA	chrNC_037642.1	+	5761174	5761942	5761174	5761266	5762930	5763186	1970	362,643,219,675	119,379,138,315	699,1282,701,1430,1293	286,399,263,451,414	825	149	0.00061442377123	0.0017409984708476184	0.355,0.235,0.223,0.279	0.306,0.367,0.325,0.364,0.361	-0.072
1971	"LOC411297"	NA	chrNC_037646.1	+	11587802	11587970	11587802	11587948	11603103	11604220	1971	8,3,13,5	6,28,13,11	17,12,11,9,5	10,31,8,18,16	171	149	0.532970025477	0.7724051515262612	0.537,0.085,0.466,0.284	0.597,0.252,0.545,0.303,0.214	-0.039
1972	"LOC408981"	NA	chrNC_037646.1	-	11780715	11780977	11780769	11780977	11780133	11780270	1972	603,799,1691,1134	34,61,78,60	940,1260,1005,1533,906	158,193,167,307,137	203	149	0	0.0	0.929,0.906,0.941,0.933	0.814,0.827,0.815,0.786,0.829	0.113
1973	"LOC410091"	NA	chrNC_037640.1	+	4538486	4539232	4538486	4538830	4539578	4539845	1973	367,902,1062,944	6,42,40,57	723,741,1103,870,789	18,25,26,24,36	551	149	0.0235709270236	0.05064316650798718	0.943,0.853,0.878,0.817	0.916,0.889,0.92,0.907,0.856	-0.025
1975	"LOC100578317"	NA	chrNC_037648.1	-	13312789	13313046	13312921	13313046	13312508	13312676	1975	0,0,10,2	0,0,0,0	2,1,6,0,10	0,6,0,0,0	281	149	1	1.0	NA,NA,1.0,1.0	1.0,0.081,1.0,NA,1.0	0.23
1976	"LOC100578317"	NA	chrNC_037648.1	-	13312789	13313046	13312936	13313046	13312508	13312676	1976	2,1,10,2	3,6,22,0	2,1,8,0,12	0,24,10,0,10	296	149	1	1.0	0.251,0.077,0.186,1.0	1.0,0.021,0.287,NA,0.377	-0.043
1977	"LOC100578317"	NA	chrNC_037648.1	-	13312833	13313046	13312921	13313046	13312508	13312676	1977	0,2,10,0	0,0,0,0	2,1,6,0,10	0,6,0,0,0	237	149	1	1.0	NA,1.0,1.0,NA	1.0,0.095,1.0,NA,1.0	0.226
1978	"LOC100578317"	NA	chrNC_037648.1	-	13312833	13313046	13312936	13313046	13312508	13312676	1978	2,3,10,0	3,6,22,0	2,1,8,0,12	0,24,10,0,10	252	149	1	1.0	0.283,0.228,0.212,NA	1.0,0.024,0.321,NA,0.415	-0.199
1979	"LOC100578317"	NA	chrNC_037648.1	-	13312921	13313046	13312936	13313046	13312508	13312676	1979	2,1,0,0	3,6,22,0	0,6,2,0,2	0,24,10,0,10	164	149	1	1.0	0.377,0.132,0.0,NA	NA,0.185,0.154,NA,0.154	0.005
1980	"LOC100578317"	NA	chrNC_037648.1	-	13313138	13315321	13313143	13315321	13312833	13313046	1980	5,7,25,45	0,0,6,3	4,4,13,12,13	1,0,0,4,0	154	149	0.00775654771968	0.018299829534810064	1.0,1.0,0.801,0.936	0.795,1.0,1.0,0.744,1.0	0.026
1981	"LOC100578317"	NA	chrNC_037648.1	-	13313138	13315321	13314378	13315321	13312833	13313046	1981	67,262,595,461	0,4,2,17	133,203,219,169,273	10,0,4,6,2	1389	149	0.453923055288	0.6750246488170659	1.0,0.875,0.97,0.744	0.588,1.0,0.855,0.751,0.936	0.071
1982	"LOC100578317"	NA	chrNC_037648.1	-	13313143	13315321	13314378	13315321	13312833	13313046	1982	62,255,576,419	0,4,2,17	130,199,206,161,260	10,0,4,6,2	1384	149	0.469671557803	0.6947748378462828	1.0,0.873,0.969,0.726	0.583,1.0,0.847,0.743,0.933	0.071
1983	"LOC100578317"	NA	chrNC_037648.1	-	13313436	13315321	13314378	13315321	13313138	13313350	1983	52,216,474,334	0,0,0,1	99,152,144,113,150	0,0,0,0,0	1091	149	1	1.0	1.0,1.0,1.0,0.979	1.0,1.0,1.0,1.0,1.0	-0.005
1984	"LOC100578317"	NA	chrNC_037648.1	-	13317118	13317382	13317206	13317382	13316366	13317035	1984	19,47,112,139	3,14,17,26	13,29,46,36,32	0,4,3,2,7	237	149	0.0125839410602	0.02835871849920835	0.799,0.679,0.806,0.771	1.0,0.82,0.906,0.919,0.742	-0.114
1985	"LOC100578317"	NA	chrNC_037648.1	-	13317822	13318443	13317826	13318443	13317454	13317721	1985	0,0,0,1	0,0,0,0	0,4,0,0,0	0,0,2,0,0	153	149	1	1.0	NA,NA,NA,1.0	NA,1.0,0.0,NA,NA	0.5
1988	"LOC100578597"	NA	chrNC_037646.1	-	12269741	12269942	12269811	12269942	12268189	12268838	1988	21,68,34,31	198,513,497,517	78,82,84,58,48	338,528,505,419,520	219	149	7.76209219944e-06	2.9413544584521783e-05	0.067,0.083,0.044,0.039	0.136,0.096,0.102,0.086,0.059	-0.038
1990	"LOC408857"	NA	chrNC_037642.1	+	11829965	11830934	11829965	11830252	11833847	11834164	1990	237,384,231,465	0,0,0,0	567,1030,865,1177,1319	0,0,0,2,4	831	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.991,0.983	0.005
1991	"LOC408857"	NA	chrNC_037642.1	+	11829965	11830934	11829965	11830252	11833924	11834164	1991	275,421,234,472	1,4,0,0	625,1053,932,1305,1437	8,10,4,4,19	831	149	0.00108058592206	0.0029413734877229768	0.98,0.95,1.0,1.0	0.933,0.95,0.977,0.983,0.931	0.028
1992	"LOC408857"	NA	chrNC_037642.1	+	11829965	11830934	11829965	11830252	11849751	11849884	1992	237,387,231,459	0,0,0,0	569,1040,866,1178,1316	0,6,0,0,0	831	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.969,1.0,1.0,1.0	0.006
1993	"LOC408857"	NA	chrNC_037642.1	+	11931196	11931470	11931196	11931466	11931842	11932085	1993	21,23,78,20	190,493,579,330	63,101,48,101,87	424,736,590,749,727	153	149	0.00353368569589	0.008906658821189717	0.097,0.043,0.116,0.056	0.126,0.118,0.073,0.116,0.104	-0.029
1994	"LOC412051"	NA	chrNC_037647.1	+	416424	417223	416424	416527	419059	419365	1994	1205,2401,1866,2699	66,277,473,203	1247,2087,1435,2139,1531	251,297,400,277,330	845	149	0.0175118597487	0.03852260996408857	0.763,0.604,0.41,0.701	0.467,0.553,0.387,0.577,0.45	0.133
1996	"LOC408306"	NA	chrNC_037647.1	+	2739992	2741178	2739992	2741129	2741441	2741540	1996	48,85,39,116	17,22,14,30	189,238,189,376,175	28,64,17,33,21	198	149	6.10317683989e-05	0.00020068841525522392	0.68,0.744,0.677,0.744	0.836,0.737,0.893,0.896,0.862	-0.134
1997	"LOC408306"	NA	chrNC_037647.1	+	2739992	2741183	2739992	2741129	2741441	2741540	1997	63,133,39,153	17,22,14,30	184,226,224,332,201	28,64,17,33,21	203	149	0.0167117250423	0.03690922906048892	0.731,0.816,0.672,0.789	0.828,0.722,0.906,0.881,0.875	-0.09
1998	"LOC408306"	NA	chrNC_037647.1	+	2739992	2741189	2739992	2741129	2741441	2741540	1998	93,132,79,168	17,22,14,30	336,347,374,684,550	28,64,17,33,21	209	149	6.8326970859e-07	2.9706794992331433e-06	0.796,0.811,0.801,0.8	0.895,0.794,0.94,0.937,0.949	-0.101
1999	"LOC408306"	NA	chrNC_037647.1	+	2739992	2741183	2739992	2741178	2741441	2741540	1999	30,65,14,66	15,17,14,29	49,54,68,99,81	54,66,33,143,55	154	149	0.00783863921811	0.018434546854067407	0.659,0.787,0.492,0.688	0.468,0.442,0.666,0.401,0.588	0.144
2000	"LOC408306"	NA	chrNC_037647.1	+	2739992	2741189	2739992	2741178	2741441	2741540	2000	60,64,54,81	15,17,14,29	201,175,218,451,430	54,66,33,143,55	160	149	0.310242465262	0.49005465783355173	0.788,0.778,0.782,0.722	0.776,0.712,0.86,0.746,0.879	-0.027
2001	"LOC408306"	NA	chrNC_037647.1	+	2739992	2741189	2739992	2741183	2741441	2741540	2001	59,64,49,80	29,65,9,65	194,165,207,418,422	42,44,57,66,73	155	149	7.49917519995e-05	0.00024262682335510747	0.662,0.486,0.84,0.542	0.816,0.783,0.777,0.859,0.847	-0.184
2002	"LOC413464"	NA	chrNC_037647.1	-	3129374	3129566	3129434	3129566	3128371	3128582	2002	149,239,369,173	71,154,122,148	79,158,129,137,134	165,232,252,369,349	209	149	1.11022302463e-16	1.1218829011443789e-15	0.599,0.525,0.683,0.455	0.254,0.327,0.267,0.209,0.215	0.311
2003	"LOC100576781"	NA	chrNC_037647.1	-	3232690	3232818	3232703	3232818	3231134	3231311	2003	51,40,106,50	40,72,270,26	56,45,66,53,103	7,2,32,18,43	162	149	2.38937243846e-06	9.792002233911075e-06	0.54,0.338,0.265,0.639	0.88,0.954,0.655,0.73,0.688	-0.336
2004	"LOC100576781"	NA	chrNC_037647.1	-	3232690	3232818	3232703	3232818	3232080	3232207	2004	49,83,44,78	145,237,83,98	80,64,142,86,128	36,62,47,49,63	162	149	1.19249055075e-12	8.915478340573481e-12	0.237,0.244,0.328,0.423	0.671,0.487,0.735,0.617,0.651	-0.324
2005	"LOC409668"	NA	chrNC_037647.1	+	4306236	4306386	4306236	4306374	4306454	4306714	2005	232,181,229,439	30,56,35,84	63,131,88,89,81	19,3,4,13,2	161	149	0.000255208704648	0.0007663186748792727	0.877,0.749,0.858,0.829	0.754,0.976,0.953,0.864,0.974	-0.076
2006	"LOC408430"	NA	chrNC_037650.1	+	6308654	6308865	6308654	6308829	6309993	6310082	2006	44,88,216,158	951,1541,854,2145	292,484,420,599,480	1611,2893,2329,3194,3232	185	149	2.30643548704e-09	1.3087542904665435e-08	0.036,0.044,0.169,0.056	0.127,0.119,0.127,0.131,0.107	-0.046
2007	"LOC408430"	NA	chrNC_037650.1	+	6308654	6308865	6308654	6308829	6317018	6317285	2007	27,30,50,75	0,4,0,0	79,113,95,145,140	0,0,0,0,0	185	149	0.812821035102	1.0	1.0,0.858,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.035
2008	"LOC107965041"	NA	chrNC_037647.1	-	4456219	4459045	4457606	4459045	4449706	4449875	2008	1577,3293,1072,1986	0,0,0,0	5900,6261,5305,6961,5682	0,2,0,0,0	1536	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.997,1.0,1.0,1.0	0.001
2009	"LOC107965041"	NA	chrNC_037647.1	-	4456219	4459045	4457606	4459045	4453792	4454009	2009	1722,3530,1176,2278	0,10,8,13	6528,6926,5891,7694,6190	127,88,47,185,63	1536	149	2.22044604925e-16	2.1742686314116153e-15	1.0,0.972,0.934,0.944	0.833,0.884,0.924,0.801,0.905	0.093
2010	"LOC410415"	NA	chrNC_037650.1	+	3526501	3526693	3526501	3526688	3526978	3527293	2010	27,93,88,66	0,0,0,0	101,122,174,124,138	0,0,0,0,2	154	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.985	0.003
2011	"LOC100577614"	NA	chrNC_037641.1	+	5025718	5025935	5025718	5025932	5025995	5026151	2011	1,167,165,0	0,4,13,0	45,39,95,38,55	0,0,0,0,2	152	149	1	1.0	1.0,0.976,0.926,NA	1.0,1.0,1.0,1.0,0.964	-0.025
2012	"LOC409522"	NA	chrNC_037647.1	-	5970153	5971455	5970344	5971455	5969643	5969962	2012	96,101,137,102	0,1,10,4	36,46,25,32,40	0,4,0,0,7	340	149	0.887516232082	1.0	1.0,0.978,0.857,0.918	1.0,0.834,1.0,1.0,0.715	0.028
2013	"LOC100576528"	NA	chrNC_037644.1	-	8124278	8124619	8124282	8124619	8084744	8084947	2013	34,22,67,54	28,81,98,113	27,34,38,86,53	103,176,114,194,147	153	149	0.0145729000446	0.03247716797452145	0.542,0.209,0.4,0.318	0.203,0.158,0.245,0.302,0.26	0.134
2014	"LOC409470"	NA	chrNC_037648.1	-	7133968	7134354	7134270	7134354	7129963	7132876	2014	1005,1875,2382,1835	0,0,0,0	3104,3167,3210,4077,3192	0,1,0,0,0	451	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.999,1.0,1.0,1.0	0.0
2015	"LOC409470"	NA	chrNC_037648.1	-	7136499	7136721	7136583	7136721	7133968	7134354	2015	684,1529,1872,1563	12,2,34,2	2150,2354,2362,2867,2376	42,31,37,55,42	233	149	2.36478046398e-05	8.293596143879143e-05	0.973,0.998,0.972,0.998	0.97,0.98,0.976,0.971,0.973	0.011
2016	"LOC409470"	NA	chrNC_037648.1	-	7144683	7145079	7144971	7145079	7143585	7144091	2016	187,555,848,536	0,0,1,0	991,946,825,1153,785	2,0,0,0,0	437	149	1	1.0	1.0,1.0,0.997,1.0	0.994,1.0,1.0,1.0,1.0	0.0
2017	"LOC409470"	NA	chrNC_037648.1	-	7144683	7145079	7144971	7145079	7143585	7144094	2017	310,860,1353,763	0,12,2,0	1512,1555,1342,1741,1279	0,0,2,4,1	437	149	0.784877220244	1.0	1.0,0.961,0.996,1.0	1.0,1.0,0.996,0.993,0.998	-0.008
2018	"LOC409470"	NA	chrNC_037648.1	-	7146608	7147478	7146863	7147478	7145989	7146095	2018	76,174,456,282	109,130,148,225	221,233,215,278,192	323,284,343,532,292	404	149	0.000177831806126	0.0005465858152178306	0.205,0.33,0.532,0.316	0.201,0.232,0.188,0.162,0.195	0.15
2019	"LOC412093"	NA	chrNC_037647.1	+	6465455	6466496	6465455	6465636	6466667	6466733	2019	590,1218,611,1158	376,592,401,927	976,1125,1266,1322,1177	131,214,162,160,160	1009	149	0	0.0	0.188,0.233,0.184,0.156	0.524,0.437,0.536,0.55,0.521	-0.323
2020	"LOC412302"	NA	chrNC_037647.1	-	6493711	6493921	6493720	6493921	6493008	6493544	2020	213,363,498,370	550,874,1415,920	410,519,573,703,625	553,1086,859,1013,1001	158	149	1.28978572267e-09	7.511304748075552e-09	0.268,0.281,0.249,0.275	0.411,0.311,0.386,0.396,0.371	-0.107
2021	"LOC113219060"	NA	chrNC_037647.1	-	6533723	6534558	6534246	6534558	6529702	6533647	2021	53,175,319,128	0,0,0,0	46,107,114,133,153	0,1,0,0,0	672	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.96,1.0,1.0,1.0	0.008
2022	"LOC113219060"	NA	chrNC_037647.1	-	6534246	6534558	6534316	6534558	6533723	6533924	2022	1,12,37,34	0,0,0,0	2,12,12,53,13	0,0,0,4,0	219	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.9,1.0	0.02
2023	"LOC113219060"	NA	chrNC_037647.1	-	6534246	6534558	6534400	6534558	6533723	6533924	2023	3,23,54,50	0,0,0,0	8,18,13,76,27	0,0,0,5,0	303	149	0.869079903628	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.882,1.0	0.024
2024	"LOC113219060"	NA	chrNC_037647.1	-	6534316	6534558	6534400	6534558	6533723	6533924	2024	2,11,17,16	0,0,0,0	6,6,1,27,14	0,0,0,5,0	233	149	0.599628914385	0.848565445931493	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.775,1.0	0.045
2025	"LOC113219060"	NA	chrNC_037647.1	-	6534908	6535312	6535033	6535312	6533723	6534558	2025	0,4,1,0	0,0,0,0	0,0,13,27,1	0,0,6,6,0	274	149	1	1.0	NA,1.0,1.0,NA	NA,NA,0.541,0.71,1.0	0.25
2026	"LOC113219060"	NA	chrNC_037647.1	-	6534908	6535312	6535037	6535312	6533723	6534558	2026	0,4,3,0	0,0,2,0	0,0,13,27,1	0,0,2,0,0	278	149	1	1.0	NA,1.0,0.446,NA	NA,NA,0.777,1.0,1.0	-0.203
2027	"LOC113219060"	NA	chrNC_037647.1	-	6535033	6535312	6535037	6535312	6533723	6534558	2027	0,0,2,0	0,0,2,0	0,0,6,6,0	0,0,2,0,0	153	149	1	1.0	NA,NA,0.493,NA	NA,NA,0.745,1.0,NA	-0.38
2028	"LOC102655797"	NA	chrNC_037647.1	+	6816241	6816290	6816241	6816275	6816374	6816392	2028	0,2,0,0	0,0,0,0	0,0,0,2,0	0,0,0,4,0	164	149	1	1.0	NA,1.0,NA,NA	NA,NA,NA,0.312,NA	0.688
2030	"LOC551763"	NA	chrNC_037647.1	+	7063167	7063406	7063167	7063361	7063767	7064059	2030	193,569,799,436	65,113,176,60	521,780,516,821,516	44,29,58,54,33	194	149	0	0.0	0.695,0.795,0.777,0.848	0.901,0.954,0.872,0.921,0.923	-0.135
2031	"LOC551706"	NA	chrNC_037647.1	+	7072669	7072885	7072669	7072869	7073002	7073052	2031	0,21,29,1	1,0,6,0	26,18,19,11,12	0,0,0,0,0	165	149	0.26155253193	0.42497485547803965	0.0,1.0,0.814,1.0	1.0,1.0,1.0,1.0,1.0	-0.296
2032	"LOC551706"	NA	chrNC_037647.1	+	7072669	7072903	7072669	7072869	7073002	7073052	2032	0,1,0,0	1,0,6,0	4,2,0,1,4	0,0,0,0,0	183	149	1	1.0	0.0,1.0,0.0,NA	1.0,1.0,NA,1.0,1.0	-0.667
2033	"LOC551706"	NA	chrNC_037647.1	+	7072669	7072903	7072669	7072885	7073002	7073052	2033	0,1,0,0	0,21,29,1	4,0,0,0,0	26,16,19,10,8	167	149	1	1.0	NA,0.041,0.0,0.0	0.121,0.0,0.0,0.0,0.0	-0.011
2035	"LOC551706"	NA	chrNC_037647.1	+	7073424	7074580	7073424	7073646	7097389	7098565	2035	71,327,277,138	1,9,4,0	211,202,126,144,253	3,6,12,3,21	1083	149	0.00362518262294	0.009126881848198204	0.907,0.833,0.905,1.0	0.906,0.822,0.591,0.868,0.624	0.149
2036	"LOC551706"	NA	chrNC_037647.1	+	7073424	7079279	7073424	7073646	7097389	7098565	2036	379,1051,1012,641	1,9,4,0	566,650,589,470,872	3,6,12,3,21	5782	149	0.00165021419485	0.004368330159333792	0.907,0.751,0.867,1.0	0.829,0.736,0.558,0.801,0.517	0.193
2037	"LOC551706"	NA	chrNC_037647.1	+	7073424	7079279	7073424	7074580	7097389	7098565	2037	308,724,745,503	0,0,10,0	355,450,463,326,619	0,2,0,0,0	4848	149	0.00131337366743	0.0035315867873907535	1.0,1.0,0.696,1.0	1.0,0.874,1.0,1.0,1.0	-0.051
2038	"LOC102654086"	NA	chrNC_037647.1	+	7813532	7813580	7813532	7813566	7813767	7813973	2038	0,2,18,0	0,0,8,0	6,0,0,2,4	0,0,0,0,0	163	149	1	1.0	NA,1.0,0.673,NA	1.0,NA,NA,1.0,1.0	-0.163
2039	"LOC551666"	NA	chrNC_037647.1	-	8056029	8056280	8056099	8056280	8053506	8053745	2039	476,1073,1552,1000	37,94,548,127	1230,2007,1268,1458,1491	63,39,69,62,50	219	149	6.18394224716e-13	4.818684574987705e-12	0.897,0.886,0.658,0.843	0.93,0.972,0.926,0.941,0.953	-0.123
2040	"LOC551666"	NA	chrNC_037647.1	-	8058738	8058959	8058750	8058959	8058130	8058673	2040	333,660,872,746	738,1328,2642,1583	516,522,466,581,626	2069,2918,1633,2112,2439	161	149	6.93889390391e-14	5.729765749758519e-13	0.295,0.315,0.234,0.304	0.188,0.142,0.209,0.203,0.192	0.1
2041	"LOC100577844"	NA	chrNC_037647.1	-	8160333	8160437	8160337	8160437	8159835	8160247	2041	269,438,1058,457	3,83,128,6	260,734,390,457,309	30,39,41,44,76	153	149	0.0367558761759	0.07623313399931275	0.989,0.837,0.889,0.987	0.894,0.948,0.903,0.91,0.798	0.035
2042	"LOC411854"	NA	chrNC_037647.1	-	8183071	8183686	8183083	8183686	8181851	8181957	2042	117,404,699,467	109,315,602,340	300,433,466,441,385	10,14,19,9,6	161	149	0	0.0	0.498,0.543,0.518,0.56	0.965,0.966,0.958,0.978,0.983	-0.44
2043	"LOC552094"	NA	chrNC_037638.1	-	11139257	11139546	11139266	11139546	11138331	11138765	2043	35,95,125,55	43,155,295,114	69,67,59,155,98	160,180,245,256,192	158	149	0.112498490598	0.20474998000963487	0.434,0.366,0.286,0.313	0.289,0.26,0.185,0.363,0.325	0.065
2044	"LOC552094"	NA	chrNC_037638.1	-	11139257	11139546	11139266	11139546	11139020	11139086	2044	35,66,106,66	177,349,471,378	123,111,128,194,143	544,707,961,1080,739	158	149	0.269903874238	0.43758042028475747	0.157,0.151,0.175,0.141	0.176,0.129,0.112,0.145,0.154	0.013
2045	"LOC552094"	NA	chrNC_037638.1	-	11143052	11143969	11143502	11143969	11140757	11140826	2045	306,817,1403,803	7,29,60,89	875,883,1034,1450,1066	156,228,245,255,187	599	149	3.33066907388e-16	3.1908098097387185e-15	0.916,0.875,0.853,0.692	0.583,0.491,0.512,0.586,0.586	0.282
2047	"LOC102656717"	NA	chrNC_037648.1	-	1812992	1813465	1812996	1813465	1812794	1812859	2047	0,12,26,25	5,8,16,25	6,2,0,0,7	28,0,14,0,2	153	149	1	1.0	0.0,0.594,0.613,0.493	0.173,1.0,0.0,NA,0.773	-0.062
2048	"LOC725155"	NA	chrNC_037647.1	+	9163158	9163671	9163158	9163338	9163821	9164047	2048	1689,3137,3320,2257	115,252,78,311	2759,3746,3756,3764,3685	228,340,402,358,355	482	149	0.0185181604582	0.040494752069166605	0.819,0.794,0.929,0.692	0.789,0.773,0.743,0.765,0.762	0.042
2049	"LOC408295"	NA	chrNC_037647.1	+	9269752	9269965	9269752	9269923	9270703	9270823	2049	4,8,18,24	11,27,76,91	34,66,53,74,33	83,147,138,202,195	191	149	0.121417568086	0.21863065758691455	0.221,0.188,0.156,0.171	0.242,0.259,0.231,0.222,0.117	-0.03
2050	"LOC551835"	NA	chrNC_037645.1	+	1537874	1538051	1537874	1538045	1538136	1538222	2050	16,9,18,12	184,370,609,414	51,79,99,81,78	144,290,251,312,258	155	149	0	0.0	0.077,0.023,0.028,0.027	0.254,0.208,0.275,0.2,0.225	-0.194
2051	"LOC551835"	NA	chrNC_037645.1	+	1539882	1539990	1539882	1539986	1540090	1540303	2051	228,544,864,483	28,16,66,68	374,417,398,433,363	9,52,31,27,54	153	149	0.929133443385	1.0	0.888,0.971,0.927,0.874	0.976,0.886,0.926,0.94,0.867	-0.004
2052	"LOC100576660"	NA	chrNC_037648.1	-	16270670	16270957	16270681	16270957	16270533	16270573	2052	140,300,251,316	13,26,63,54	73,202,134,118,110	13,0,0,27,12	160	149	0.00187319026719	0.004911575902004112	0.909,0.915,0.788,0.845	0.839,1.0,1.0,0.803,0.895	-0.043
2053	"LOC726670"	NA	chrNC_037651.1	+	9110277	9110549	9110277	9110517	9110679	9110922	2053	7,24,33,36	157,385,312,306	27,53,29,38,29	511,709,800,875,690	181	149	0.000336085644938	0.0009864158252623262	0.035,0.049,0.08,0.088	0.042,0.058,0.029,0.035,0.033	0.024
2054	"LOC726670"	NA	chrNC_037651.1	+	9110779	9110977	9110779	9110960	9111595	9111744	2054	28,12,45,22	75,180,99,169	46,57,53,51,42	116,164,119,178,162	166	149	0.0156319416993	0.03466281260576243	0.251,0.056,0.29,0.105	0.263,0.238,0.286,0.205,0.189	-0.061
2055	"LOC100577308"	NA	chrNC_037647.1	+	9505927	9506039	9505927	9506018	9506126	9506293	2055	114,163,100,262	0,8,0,2	43,114,67,93,57	0,2,0,5,0	170	149	0.691987778758	0.9507843126669062	1.0,0.947,1.0,0.991	1.0,0.98,1.0,0.942,1.0	0.0
2056	"LOC100577308"	NA	chrNC_037647.1	+	9507333	9507627	9507333	9507564	9507698	9507905	2056	181,435,190,419	24,8,13,21	115,189,112,189,176	18,25,13,28,11	212	149	4.98602630268e-05	0.0001671829728459218	0.841,0.975,0.911,0.933	0.818,0.842,0.858,0.826,0.918	0.063
2057	"LOC726668"	NA	chrNC_037647.1	+	9827555	9827686	9827555	9827626	9828255	9828412	2057	7,30,16,49	2,4,12,6	72,121,88,190,138	6,7,11,4,2	209	149	0.000114057105885	0.00036058339331929287	0.714,0.842,0.487,0.853	0.895,0.925,0.851,0.971,0.98	-0.2
2058	"LOC726668"	NA	chrNC_037647.1	+	9827555	9827782	9827555	9827626	9828255	9828412	2058	15,115,42,53	2,4,12,6	73,146,90,116,111	6,7,11,4,2	305	149	0.0512270754049	0.10222319014521523	0.786,0.934,0.631,0.812	0.856,0.911,0.8,0.934,0.964	-0.102
2059	"LOC726668"	NA	chrNC_037647.1	+	9827555	9827782	9827555	9827686	9828255	9828412	2059	9,100,34,43	1,15,8,39	52,94,56,50,63	51,69,54,124,90	245	149	6.68047105191e-05	0.00021837344812225746	0.846,0.802,0.721,0.401	0.383,0.453,0.387,0.197,0.299	0.349
2060	"LOC410170"	NA	chrNC_037647.1	-	9869930	9870237	9870048	9870237	9868003	9868840	2060	1138,3592,1236,2935	10,37,0,42	1786,2611,2465,3147,2671	160,211,175,270,221	267	149	0	0.0	0.984,0.982,1.0,0.975	0.862,0.874,0.887,0.867,0.871	0.113
