ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
802	"LOC408970"	NA	chrNC_037645.1	-	8305601	8305918	8305601	8305790	8305880	8305918	802	33,29,447,37	0,4,53,2	13,36,47,39,41	0,8,2,2,4	239	149	0.497468847541	0.6961725241622269	1.0,0.819,0.84,0.92	1.0,0.737,0.936,0.924,0.865	0.002
803	"LOC102654625"	NA	chrNC_037645.1	-	8491377	8491735	8491377	8491521	8491598	8491735	803	4,10,21,30	0,0,51,2	15,16,17,2,24	2,16,0,6,4	226	149	0.310285251972	0.46901360891299226	1.0,1.0,0.214,0.908	0.832,0.397,1.0,0.18,0.798	0.139
804	"LOC102654625"	NA	chrNC_037645.1	-	8491377	8491735	8491377	8491547	8491598	8491735	804	4,10,16,30	0,0,17,0	15,16,17,2,24	0,3,0,0,0	200	149	0.0124354518316	0.02601104103795224	1.0,1.0,0.412,1.0	1.0,0.799,1.0,1.0,1.0	-0.107
805	"LOC724508"	NA	chrNC_037639.1	+	12463685	12465074	12463685	12463751	12463832	12465074	805	531,948,1472,1033	15,41,20,84	726,1111,843,1347,892	8,37,27,39,24	230	149	0.00518746688064	0.011862249440344617	0.958,0.937,0.979,0.888	0.983,0.951,0.953,0.957,0.96	-0.02
806	"LOC100578253"	NA	chrNC_037645.1	+	8981704	8984028	8981704	8981830	8981962	8984028	806	1458,3164,2719,2106	105,205,631,132	2453,1886,2220,2738,1414	45,20,25,44,5	281	149	0	0.0	0.88,0.891,0.696,0.894	0.967,0.98,0.979,0.971,0.993	-0.138
807	"LOC408292"	NA	chrNC_037647.1	-	9372087	9372610	9372087	9372278	9372386	9372610	807	15,27,65,27	171,284,597,467	32,27,40,55,38	320,541,369,518,466	257	149	0.980527905905	1.0	0.048,0.052,0.059,0.032	0.055,0.028,0.059,0.058,0.045	-0.001
808	"LOC100578016"	NA	chrNC_037638.1	+	11241784	11242147	11241784	11241918	11241979	11242147	808	107,213,82,79	8,32,14,14	66,137,147,158,126	20,43,55,17,17	210	149	0.0165092191143	0.033230680502256145	0.905,0.825,0.806,0.8	0.701,0.693,0.655,0.868,0.84	0.083
809	"LOC408973"	NA	chrNC_037645.1	-	9763947	9764582	9763947	9764223	9764406	9764582	809	148,295,183,315	28,93,192,75	117,420,365,377,288	165,364,215,195,357	332	149	0.00235659179724	0.005837920588617273	0.703,0.587,0.3,0.653	0.241,0.341,0.432,0.465,0.266	0.212
810	"LOC113219073"	NA	chrNC_037648.1	+	1171927	1174114	1171927	1172123	1172185	1174114	810	119,158,85,30	131,293,123,97	51,176,172,224,101	1,13,2,32,6	211	149	0	0.0	0.391,0.276,0.328,0.179	0.973,0.905,0.984,0.832,0.922	-0.63
812	"LOC551263"	NA	chrNC_037645.1	+	11667285	11668404	11667285	11667699	11667777	11668404	812	98,202,172,142	12,5,28,21	72,149,144,109,81	14,10,2,2,3	227	149	0.00698379622395	0.015465246265677088	0.843,0.964,0.801,0.816	0.771,0.907,0.979,0.973,0.947	-0.059
813	"LOC411597"	NA	chrNC_037645.1	+	7317962	7318820	7317962	7318166	7318356	7318820	813	116,269,94,434	1,0,17,7	18,98,26,24,43	0,0,0,0,0	339	149	2.17533410056e-05	7.209468758950541e-05	0.981,1.0,0.708,0.965	1.0,1.0,1.0,1.0,1.0	-0.087
814	"LOC727634"	NA	chrNC_037645.1	-	11728859	11729107	11728859	11729017	11729095	11729107	814	315,864,455,579	62,321,156,324	300,411,446,461,422	151,232,237,222,210	227	149	0.0104255606121	0.02204197189756487	0.769,0.639,0.657,0.54	0.566,0.538,0.553,0.577,0.569	0.091
815	"LOC412398"	NA	chrNC_037645.1	-	11758942	11759201	11758942	11759084	11759147	11759201	815	84,262,325,208	2,8,13,12	131,302,168,227,186	9,15,13,26,32	212	149	2.69329368008e-05	8.691187829468685e-05	0.967,0.958,0.946,0.924	0.911,0.934,0.901,0.86,0.803	0.067
816	"LOC409238"	NA	chrNC_037638.1	+	14246008	14246810	14246008	14246156	14246276	14246810	816	648,1429,1010,1427	58,91,139,135	1388,2144,1966,2780,2133	51,87,94,120,71	269	149	1.11022302463e-16	1.057406589477699e-15	0.861,0.897,0.801,0.854	0.938,0.932,0.921,0.928,0.943	-0.079
817	"LOC409238"	NA	chrNC_037638.1	+	14246008	14246810	14246008	14246198	14246276	14246810	817	612,1304,951,1372	19,26,38,58	1327,2057,1887,2643,2013	7,35,30,47,23	227	149	1.28312604986e-09	7.07161042085764e-09	0.955,0.971,0.943,0.939	0.992,0.975,0.976,0.974,0.983	-0.028
818	"LOC409238"	NA	chrNC_037638.1	+	14246008	14246810	14246008	14246207	14246276	14246810	818	608,1283,945,1346	48,90,179,185	1320,2045,1870,2625,2004	31,49,94,80,40	218	149	0	0.0	0.896,0.907,0.783,0.833	0.967,0.966,0.931,0.957,0.972	-0.104
819	"LOC409238"	NA	chrNC_037638.1	+	14247807	14248452	14247807	14248019	14248092	14248452	819	83,109,89,194	5,4,3,12	56,151,122,180,86	0,8,1,11,3	222	149	0.329261900992	0.49389285148799994	0.918,0.948,0.952,0.916	1.0,0.927,0.988,0.917,0.951	-0.023
820	"LOC409238"	NA	chrNC_037638.1	+	14247807	14248452	14247807	14248019	14248107	14248452	820	95,120,104,206	6,7,3,14	70,185,152,238,102	1,3,3,8,0	237	149	0.000282538775065	0.0007851856610163315	0.909,0.915,0.956,0.902	0.978,0.975,0.97,0.949,1.0	-0.054
821	"LOC411764"	NA	chrNC_037639.1	-	15048597	15049118	15048597	15048647	15048719	15049118	821	106,147,213,158	4,0,0,0	57,94,59,66,76	0,0,2,0,8	221	149	0.147866533182	0.24257034958451837	0.947,1.0,1.0,1.0	1.0,1.0,0.952,1.0,0.865	0.023
822	"LOC411764"	NA	chrNC_037639.1	-	15048597	15049118	15048597	15048647	15048833	15049118	822	201,281,460,247	0,0,2,6	212,220,227,247,238	3,12,2,12,6	335	149	2.70275804892e-06	9.85652656502052e-06	1.0,1.0,0.99,0.948	0.969,0.891,0.981,0.902,0.946	0.047
823	"LOC412092"	NA	chrNC_037645.1	+	12174661	12175342	12174661	12174768	12174827	12175342	823	412,967,2238,1093	48,113,323,122	1038,1334,1106,1563,1247	57,72,121,151,105	208	149	2.05111933416e-06	7.650753105745095e-06	0.86,0.86,0.832,0.865	0.929,0.93,0.868,0.881,0.895	-0.046
824	"LOC410893"	NA	chrNC_037639.1	+	5731859	5733243	5731859	5733058	5733150	5733243	824	99,326,93,37	4,21,10,0	139,147,58,204,196	20,16,2,29,13	241	149	0.0191829149832	0.03832676089311446	0.939,0.906,0.852,1.0	0.811,0.85,0.947,0.813,0.903	0.059
825	"LOC726262"	NA	chrNC_037647.1	-	4805950	4806451	4805950	4806253	4806331	4806451	825	1644,3750,883,3127	16,91,44,65	4840,8143,8029,7107,7767	133,107,167,202,192	227	149	0.835868862028	1.0	0.985,0.964,0.929,0.969	0.96,0.98,0.969,0.958,0.964	-0.004
827	"LOC102655357"	NA	chrNC_037646.1	-	38091	38500	38091	38314	38395	38500	827	127,83,44,204	4,24,7,12	11,22,10,6,8	33,55,88,30,76	230	149	0	0.0	0.954,0.691,0.803,0.917	0.178,0.206,0.069,0.115,0.064	0.715
828	"LOC727153"	NA	chrNC_037646.1	-	1529073	1529653	1529073	1529189	1529579	1529653	828	108,228,117,180	53,157,81,78	315,285,345,417,381	38,51,32,47,50	539	149	0	0.0	0.36,0.286,0.285,0.389	0.696,0.607,0.749,0.71,0.678	-0.358
829	"LOC726750"	NA	chrNC_037646.1	-	8493875	8496854	8493875	8494109	8494175	8496854	829	362,2426,2703,1444	2,0,1,0	1716,1205,1144,2026,997	227,1,1,1,195	215	149	1.11022302463e-16	1.057406589477699e-15	0.992,1.0,0.999,1.0	0.84,0.999,0.999,0.999,0.78	0.074
830	"LOC726750"	NA	chrNC_037646.1	-	8493875	8496854	8493875	8494775	8495465	8496854	830	1226,8657,7647,4825	10,32,43,64	4514,4120,4166,6556,2585	569,18,19,66,287	839	149	5.40001194409e-05	0.00016350036164050277	0.956,0.98,0.969,0.931	0.585,0.976,0.975,0.946,0.615	0.14
831	"LOC411653"	NA	chrNC_037646.1	-	1663764	1665185	1663764	1664941	1665067	1665185	831	134,443,207,466	3,21,0,9	421,598,684,1110,751	24,49,45,91,58	275	149	1.48844248038e-09	8.112011518071e-09	0.96,0.92,1.0,0.966	0.905,0.869,0.892,0.869,0.875	0.08
832	"LOC411653"	NA	chrNC_037646.1	-	1669976	1673034	1669976	1671841	1672018	1673034	832	52,144,47,119	0,11,0,4	112,254,223,337,265	15,8,0,8,20	326	149	0.494607063668	0.6931564706547257	1.0,0.857,1.0,0.931	0.773,0.936,1.0,0.951,0.858	0.043
833	"LOC411653"	NA	chrNC_037646.1	-	1669976	1673034	1669976	1671841	1672260	1673034	833	142,403,165,319	7,11,4,3	430,574,488,978,590	9,5,8,13,11	568	149	0.134090665958	0.22333267114566724	0.842,0.906,0.915,0.965	0.926,0.968,0.941,0.952,0.934	-0.037
834	"LOC411653"	NA	chrNC_037646.1	-	1669976	1673034	1669976	1672131	1672260	1673034	834	95,266,122,209	2,6,10,7	325,358,284,666,366	27,55,28,58,20	278	149	2.16356999216e-06	8.039629402685454e-06	0.962,0.96,0.867,0.941	0.866,0.777,0.845,0.86,0.907	0.081
835	"LOC411653"	NA	chrNC_037646.1	-	1669976	1673034	1669976	1671841	1672617	1673034	835	175,505,219,481	6,17,0,12	549,801,668,1382,869	1,5,0,4,0	925	149	7.99693644638e-13	5.486010247481664e-12	0.825,0.827,1.0,0.866	0.989,0.963,1.0,0.982,1.0	-0.107
836	"LOC411653"	NA	chrNC_037646.1	-	1669976	1673034	1669976	1672296	1672617	1673034	836	63,162,107,222	0,8,0,0	226,340,279,675,388	11,4,0,1,3	470	149	0.721400478615	0.9550524554943522	1.0,0.865,1.0,1.0	0.867,0.964,1.0,0.995,0.976	0.006
837	"LOC413382"	NA	chrNC_037646.1	+	2538545	2540863	2538545	2538589	2538655	2540863	837	153,258,199,190	12,11,54,45	210,315,226,298,334	7,18,8,12,14	215	149	1.51623652744e-07	6.700126276660541e-07	0.898,0.942,0.719,0.745	0.954,0.924,0.951,0.945,0.943	-0.117
838	"LOC552243"	NA	chrNC_037638.1	-	14916420	14916700	14916420	14916474	14916540	14916700	838	371,623,312,661	195,339,250,359	974,1921,1331,2450,1555	241,552,386,776,424	215	149	3.88578058619e-15	3.286164444010681e-14	0.569,0.56,0.464,0.561	0.737,0.707,0.705,0.686,0.718	-0.172
840	"LOC113218978"	NA	chrNC_037646.1	+	5208086	5209654	5208086	5209084	5209247	5209654	840	0,1,6,0	4,0,16,0	2,7,4,0,0	6,1,0,9,0	312	149	1	1.0	0.0,1.0,0.152,NA	0.137,0.77,1.0,0.0,NA	-0.093
841	"LOC102654439"	NA	chrNC_037646.1	+	5219775	5222103	5219775	5221783	5221871	5222103	841	0,18,101,22	6,7,126,10	8,10,11,7,11	0,0,0,0,0	237	149	2.22044604925e-15	1.9107522581703944e-14	0.0,0.618,0.335,0.58	1.0,1.0,1.0,1.0,1.0	-0.617
842	"LOC552414"	NA	chrNC_037646.1	+	6026305	6026563	6026305	6026338	6026458	6026563	842	100,270,199,354	84,158,85,64	255,349,348,462,461	164,291,134,406,253	269	149	0.134605542581	0.22381023266434066	0.397,0.486,0.565,0.754	0.463,0.399,0.59,0.387,0.502	0.082
843	"LOC551623"	NA	chrNC_037638.1	+	26627710	26629680	26627710	26628546	26628699	26629680	843	27,77,37,121	4,0,0,6	131,211,187,268,220	10,21,19,36,0	302	149	0.00701931792151	0.015508898380633582	0.769,1.0,1.0,0.909	0.866,0.832,0.829,0.786,1.0	0.057
844	"LOC100578662"	NA	chrNC_037653.1	-	1466842	1467784	1466842	1466993	1467056	1467784	844	190,331,207,250	14,29,46,39	93,76,66,112,73	19,15,21,6,19	212	149	0.090838881218	0.15856395458159786	0.905,0.889,0.76,0.818	0.775,0.781,0.688,0.929,0.73	0.062
845	"LOC411879"	NA	chrNC_037646.1	+	6559798	6565038	6559798	6562330	6562393	6565038	845	200,310,240,241	36,132,157,130	208,298,270,468,246	52,108,109,84,53	212	149	0.0368323944533	0.06988893415606827	0.796,0.623,0.518,0.566	0.738,0.66,0.635,0.797,0.765	-0.093
846	"LOC409249"	NA	chrNC_037646.1	-	6593350	6594075	6593350	6593436	6593513	6594075	846	96,69,79,206	0,33,8,28	21,38,27,41,18	2,8,6,4,0	226	149	0.820836746974	1.0	1.0,0.58,0.867,0.829	0.874,0.758,0.748,0.871,1.0	-0.031
847	"LOC409856"	NA	chrNC_037640.1	-	10800880	10801891	10800880	10801305	10801378	10801891	847	5,53,8,40	0,0,4,0	48,64,23,93,63	2,8,0,4,7	222	149	0.0175810937583	0.03527004698750982	1.0,1.0,0.573,1.0	0.942,0.843,1.0,0.94,0.858	-0.023
848	"LOC100576234"	NA	chrNC_037640.1	-	5352126	5354623	5352126	5352879	5354548	5354623	848	341,791,507,1524	33,85,6,3	1291,1773,1723,1266,1506	97,138,135,42,38	1818	149	0.0981883613103	0.1692843276720638	0.459,0.433,0.874,0.977	0.522,0.513,0.511,0.712,0.765	0.081
849	"LOC100576234"	NA	chrNC_037640.1	-	5352126	5354623	5352126	5353074	5354548	5354623	849	193,509,214,536	25,49,14,52	1017,1277,1351,999,1008	10,167,11,19,14	1623	149	8.66351473894e-07	3.4548406336992438e-06	0.415,0.488,0.584,0.486	0.903,0.412,0.919,0.828,0.869	-0.293
850	"LOC100576234"	NA	chrNC_037640.1	-	5358259	5358824	5358259	5358442	5358551	5358824	850	40,125,108,210	0,2,0,0	411,616,574,325,683	10,0,3,67,4	258	149	6.76521415793e-05	0.00020295642473789997	1.0,0.973,1.0,1.0	0.96,1.0,0.991,0.737,0.99	0.058
851	"LOC100576234"	NA	chrNC_037640.1	-	5358259	5358824	5358259	5358478	5358551	5358824	851	28,90,68,147	10,23,64,30	307,449,423,239,453	3,24,3,21,36	222	149	2.5202062659e-14	2.026493726924508e-13	0.653,0.724,0.416,0.767	0.986,0.926,0.99,0.884,0.894	-0.296
852	"LOC100576234"	NA	chrNC_037640.1	-	5358259	5358824	5358259	5358442	5358757	5358824	852	114,217,265,388	53,165,14,276	644,1011,839,399,1079	80,99,109,44,62	464	149	0.00093259769563	0.0024461987684840374	0.409,0.297,0.859,0.311	0.721,0.766,0.712,0.744,0.848	-0.289
853	"LOC100576234"	NA	chrNC_037640.1	-	5358259	5358824	5358259	5358478	5358757	5358824	853	102,182,225,325	0,0,6,0	540,844,694,313,849	3,0,0,0,0	428	149	0.637188572699	0.8554821756015473	1.0,1.0,0.929,1.0	0.984,1.0,1.0,1.0,1.0	-0.015
854	"B-gluc1"	NA	chrNC_037646.1	-	7483844	7484985	7483844	7483970	7484166	7484985	854	265,855,4681,1724	176,525,621,146	3505,2464,2354,1869,2445	1259,483,594,1007,749	345	149	0.589738643302	0.8057571157092785	0.394,0.413,0.765,0.836	0.546,0.688,0.631,0.445,0.585	0.023
855	"B-gluc1"	NA	chrNC_037646.1	-	7484166	7484985	7484166	7484224	7484338	7484985	855	76,159,2529,819	19,73,149,17	2310,1526,1483,1489,1343	72,25,60,94,40	263	149	0.000105079506346	0.00031237271431947276	0.694,0.552,0.906,0.965	0.948,0.972,0.933,0.9,0.95	-0.161
856	"LOC726197"	NA	chrNC_037646.1	-	7542235	7543009	7542235	7542392	7542553	7543009	856	199,178,143,362	45,96,95,82	10,63,43,63,35	47,51,61,57,58	310	149	2.40123435913e-07	1.0423057107551018e-06	0.68,0.471,0.42,0.68	0.093,0.373,0.253,0.347,0.225	0.305
858	"LOC411414"	NA	chrNC_037647.1	-	4485535	4486167	4485535	4485637	4485734	4486167	858	8,12,99,50	0,0,7,2	66,93,61,109,99	6,15,29,26,11	246	149	2.96032616875e-05	9.428831076440747e-05	1.0,1.0,0.895,0.938	0.869,0.79,0.56,0.717,0.845	0.202
859	"LOC411414"	NA	chrNC_037647.1	-	4485535	4486167	4485535	4485657	4485734	4486167	859	7,12,91,42	0,0,7,0	53,83,39,78,82	9,0,4,7,19	226	149	0.00343421595853	0.008237080330850684	1.0,1.0,0.896,1.0	0.795,1.0,0.865,0.88,0.74	0.118
860	"LOC411414"	NA	chrNC_037647.1	-	4485535	4486167	4485535	4485637	4485738	4486167	860	8,12,99,50	0,0,2,2	68,99,65,115,112	26,14,37,64,90	250	149	2.22044604925e-16	2.094478436840625e-15	1.0,1.0,0.967,0.937	0.609,0.808,0.511,0.517,0.426	0.402
861	"LOC411414"	NA	chrNC_037647.1	-	4485535	4486167	4485535	4485657	4485738	4486167	861	7,12,91,42	0,4,12,2	55,89,43,84,93	5,12,23,14,13	230	149	0.125659774772	0.2110826011152945	1.0,0.66,0.831,0.932	0.877,0.828,0.548,0.795,0.823	0.082
862	"LOC411414"	NA	chrNC_037647.1	-	4485535	4486167	4485535	4485637	4485762	4486167	862	8,12,102,51	0,2,17,0	78,101,81,129,140	0,0,9,12,23	274	149	0.853811947761	1.0	1.0,0.765,0.765,1.0	1.0,1.0,0.83,0.854,0.768	-0.008
863	"LOC411414"	NA	chrNC_037647.1	-	4485535	4486167	4485535	4485657	4485762	4486167	863	7,12,94,43	0,0,11,0	65,91,59,98,123	0,0,0,2,10	254	149	0.0965863567245	0.16692333245750915	1.0,1.0,0.834,1.0	1.0,1.0,1.0,0.966,0.878	-0.01
864	"LOC411306"	NA	chrNC_037646.1	-	10960386	10960983	10960386	10960641	10960704	10960983	864	126,203,174,243	37,44,28,58	65,101,73,124,78	0,1,0,6,4	212	149	0	0.0	0.705,0.764,0.814,0.746	1.0,0.986,1.0,0.936,0.932	-0.214
865	"LOC102655751"	NA	chrNC_037642.1	+	5760485	5761266	5760485	5760813	5761174	5761266	865	222,237,88,310	120,193,64,226	141,320,227,310,245	58,147,52,155,113	510	149	5.7393970638e-05	0.00017271007728796934	0.351,0.264,0.287,0.286	0.415,0.389,0.561,0.369,0.388	-0.127
866	"LOC102655751"	NA	chrNC_037642.1	+	5761174	5761942	5761174	5761266	5761796	5761942	866	279,486,173,563	12,37,71,28	522,912,497,1023,816	23,118,8,106,43	679	149	0.275682969031	0.4219110649288783	0.836,0.742,0.348,0.815	0.833,0.629,0.932,0.679,0.806	-0.091
867	"LOC102656398"	NA	chrNC_037646.1	+	11630443	11630821	11630443	11630652	11630715	11630821	867	2,9,29,29	6,32,4,79	35,20,12,53,12	26,7,4,0,12	212	149	0.00948015692474	0.020129943599934932	0.19,0.165,0.836,0.205	0.486,0.668,0.678,1.0,0.413	-0.3
868	"LOC100578317"	NA	chrNC_037648.1	-	13313138	13315321	13313138	13313350	13313436	13315321	868	10,26,73,71	2,3,32,11	9,42,34,41,65	0,2,2,2,0	235	149	3.89798593403e-09	2.012591684886016e-08	0.76,0.846,0.591,0.804	1.0,0.93,0.915,0.929,1.0	-0.205
869	"LOC100578317"	NA	chrNC_037648.1	-	13313138	13315321	13313138	13313350	13314378	13315321	869	60,239,515,394	0,0,0,1	108,192,176,152,215	0,0,0,0,0	1177	149	1	1.0	1.0,1.0,1.0,0.98	1.0,1.0,1.0,1.0,1.0	-0.005
870	"LOC100578597"	NA	chrNC_037646.1	-	12273397	12277598	12273397	12273928	12274024	12277598	870	270,609,422,583	12,46,81,21	566,876,807,994,827	0,2,2,4,8	245	149	0	0.0	0.932,0.89,0.76,0.944	1.0,0.996,0.996,0.993,0.984	-0.112
872	"LOC413740"	NA	chrNC_037645.1	-	3883593	3884177	3883593	3883910	3883967	3884177	872	150,292,737,388	34,235,441,199	317,330,509,466,456	62,101,96,79,129	206	149	2.53122246755e-05	8.2770974688885e-05	0.761,0.473,0.547,0.585	0.787,0.703,0.793,0.81,0.719	-0.171
873	"LOC724822"	NA	chrNC_037647.1	-	361448	362177	361448	361530	361614	362177	873	431,866,769,782	43,142,83,98	861,1236,1156,1374,1123	119,172,213,281,169	233	149	0.00558616042943	0.012685239308497291	0.865,0.796,0.856,0.836	0.822,0.821,0.776,0.758,0.81	0.041
874	"LOC107964584"	NA	chrNC_037643.1	-	8912199	8912672	8912199	8912439	8912527	8912672	874	12,30,62,22	41,125,94,51	17,21,23,24,30	8,19,14,24,20	237	149	3.67715864424e-08	1.771702294386073e-07	0.155,0.131,0.293,0.213	0.572,0.41,0.508,0.386,0.485	-0.274
875	"LOC724640"	NA	chrNC_037647.1	+	1754970	1757377	1754970	1755096	1755168	1757377	875	0,0,0,6	0,0,0,0	15,50,46,10,4	0,0,7,0,0	221	149	1	1.0	NA,NA,NA,1.0	1.0,1.0,0.816,1.0,1.0	0.037
876	"LOC724765"	NA	chrNC_037647.1	+	1973026	1974350	1973026	1974169	1974298	1974350	876	1,4,103,22	0,2,0,0	10,10,72,6,20	1,6,9,0,0	278	149	0.000382855019902	0.0010520469874617984	1.0,0.517,1.0,1.0	0.843,0.472,0.811,1.0,1.0	0.054
877	"LOC102656656"	NA	chrNC_037647.1	-	2529474	2533470	2529474	2530982	2531043	2533470	877	2,0,3,6	0,8,2,0	2,2,2,6,8	0,2,0,6,0	210	149	0.396171114215	0.5740677445272009	1.0,0.0,0.516,1.0	1.0,0.415,1.0,0.415,1.0	-0.137
879	"LOC551270"	NA	chrNC_037647.1	+	4694210	4694615	4694210	4694229	4694391	4694615	879	150,280,237,341	6,17,31,26	215,372,210,293,240	33,70,12,41,24	311	149	0.0057397520771	0.012998618381096545	0.923,0.888,0.786,0.863	0.757,0.718,0.893,0.774,0.827	0.071
880	"LOC113219042"	NA	chrNC_037647.1	+	4878792	4880960	4878792	4878955	4879015	4880960	880	17,59,24,54	26,54,33,38	25,21,20,34,31	31,79,66,95,66	209	149	4.37709693833e-05	0.00013335192846278664	0.318,0.438,0.341,0.503	0.365,0.159,0.178,0.203,0.251	0.169
881	"LOC100578893"	NA	chrNC_037642.1	+	13160277	13160962	13160277	13160441	13160525	13160962	881	56,19,37,197	211,424,378,518	41,39,52,58,29	30,80,25,23,43	233	149	1.80189196897e-13	1.3093748307848667e-12	0.145,0.028,0.059,0.196	0.466,0.238,0.571,0.617,0.301	-0.332
882	"LOC412607"	NA	chrNC_037647.1	+	5885349	5886156	5885349	5885955	5886033	5886156	882	66,192,361,222	71,193,373,168	239,328,340,392,276	159,137,91,170,86	227	149	2.70840905259e-10	1.5909875931681376e-09	0.379,0.395,0.388,0.464	0.497,0.611,0.71,0.602,0.678	-0.213
883	"LOC409470"	NA	chrNC_037648.1	-	7133968	7134354	7133968	7134186	7134270	7134354	883	475,856,1119,910	52,113,166,143	1808,1761,1667,2228,1697	72,115,138,133,151	233	149	4.4408920985e-15	3.7235172210499997e-14	0.854,0.829,0.812,0.803	0.941,0.907,0.885,0.915,0.878	-0.081
884	"LOC409470"	NA	chrNC_037648.1	-	7144683	7145079	7144683	7144890	7144971	7145079	884	103,276,352,246	9,24,20,10	548,496,387,617,392	29,39,32,24,21	230	149	0.787720771662	1.0	0.881,0.882,0.919,0.941	0.924,0.892,0.887,0.943,0.924	-0.008
885	"LOC552782"	NA	chrNC_037642.1	+	13377150	13377597	13377150	13377323	13377401	13377597	885	62,173,264,156	5,9,5,7	334,426,356,685,524	2,12,9,16,2	227	149	0.00722461568976	0.015784739402348688	0.891,0.927,0.972,0.936	0.991,0.959,0.963,0.966,0.994	-0.043
886	"LOC552501"	NA	chrNC_037647.1	-	6479563	6479883	6479563	6479628	6479724	6479883	886	314,615,601,554	16,9,6,14	146,206,122,176,131	0,0,10,0,1	245	149	0.0222570642557	0.043755871813310025	0.923,0.977,0.984,0.96	1.0,1.0,0.881,1.0,0.988	-0.013
887	"LOC113219060"	NA	chrNC_037647.1	-	6533723	6534558	6533723	6533924	6534246	6534558	887	67,130,177,98	0,0,0,0	35,87,87,96,110	0,0,1,2,0	471	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.965,0.938,1.0	0.019
888	"LOC113219060"	NA	chrNC_037647.1	-	6533723	6534558	6533723	6533924	6534316	6534558	888	68,142,214,132	0,0,0,0	37,99,98,147,123	0,0,0,4,0	541	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.91,1.0	0.018
889	"LOC113219060"	NA	chrNC_037647.1	-	6533723	6534558	6533723	6533924	6534400	6534558	889	70,153,231,148	0,0,0,0	43,105,99,170,137	0,0,0,5,0	625	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.89,1.0	0.022
890	"LOC113218886"	NA	chrNC_037643.1	-	14246534	14249928	14246534	14247084	14247230	14249928	890	16,13,30,15	2,2,8,2	14,24,22,19,12	0,0,0,0,0	295	149	6.48811671056e-10	3.6790997069707285e-09	0.802,0.767,0.654,0.791	1.0,1.0,1.0,1.0,1.0	-0.247
891	"LOC551706"	NA	chrNC_037647.1	+	7073424	7079279	7073424	7074580	7074650	7079279	891	23,20,8,0	0,4,2,0	2,16,29,7,5	0,0,0,4,0	219	149	1	1.0	1.0,0.773,0.731,NA	1.0,1.0,1.0,0.544,1.0	-0.074
892	"LOC551706"	NA	chrNC_037647.1	+	7073424	7079279	7073424	7075590	7075663	7079279	892	0,20,22,0	2,5,8,2	13,1,1,5,6	1,7,8,0,3	222	149	0.538479060801	0.7419212902328386	0.0,0.729,0.649,0.0	0.897,0.087,0.077,1.0,0.573	-0.182
893	"LOC551706"	NA	chrNC_037647.1	+	7073424	7079279	7073424	7073646	7078968	7079279	893	373,1019,954,617	0,2,12,0	541,643,555,446,849	8,0,4,2,2	5471	149	0.540453163009	0.7428930335423068	1.0,0.933,0.684,1.0	0.648,1.0,0.791,0.859,0.92	0.061
894	"LOC551706"	NA	chrNC_037647.1	+	7073424	7079279	7073424	7079112	7079199	7079279	894	0,24,29,14	1,0,4,0	11,7,24,21,18	0,0,0,0,0	236	149	0.327533122146	0.4928067374620031	0.0,1.0,0.821,1.0	1.0,1.0,1.0,1.0,1.0	-0.295
896	"LOC551610"	NA	chrNC_037647.1	+	8070973	8071302	8070973	8071123	8071222	8071302	896	8,5,4,8	0,2,0,0	2,11,0,12,2	0,0,0,0,0	248	149	1	1.0	1.0,0.6,1.0,1.0	1.0,1.0,NA,1.0,1.0	-0.1
901	"LOC552688"	NA	chrNC_037647.1	-	8695222	8695790	8695222	8695387	8695491	8695790	901	33,31,62,83	2,2,13,8	8,19,28,32,21	0,0,0,0,0	253	149	1.43127920627e-09	7.84404972821715e-09	0.907,0.901,0.737,0.859	1.0,1.0,1.0,1.0,1.0	-0.149
903	"LOC411078"	NA	chrNC_037642.1	-	6182755	6183773	6182755	6183163	6183278	6183773	903	20,35,60,75	0,0,10,0	51,78,83,68,84	6,1,5,0,6	264	149	0.759323101611	0.9985200572123204	1.0,1.0,0.772,1.0	0.828,0.978,0.904,1.0,0.888	0.023
904	"LOC411157"	NA	chrNC_037643.1	+	11855721	11859056	11855721	11857532	11858846	11859056	904	1142,2560,1824,3291	2,2,0,0	568,903,597,1031,681	0,0,0,0,0	1463	149	1	1.0	0.983,0.992,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.006
905	"LOC726670"	NA	chrNC_037651.1	+	9114881	9115625	9114881	9115150	9115231	9115625	905	408,1042,556,848	57,85,124,76	1211,1559,1377,1595,1698	51,75,200,89,80	230	149	7.77223920889e-07	3.112068026090241e-06	0.823,0.888,0.744,0.878	0.939,0.931,0.817,0.921,0.932	-0.075
