ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
4590	"LOC102656465"	NA	chrNC_037646.1	+	487746	487875	489640	489770	473221	473382	500776	500930
4591	"LOC102656465"	NA	chrNC_037646.1	+	489640	489770	500776	500930	487746	487875	503335	503779
4592	"LOC102655120"	NA	chrNC_037646.1	-	535131	535266	545183	545445	532031	532540	546759	546893
4593	"LOC102655120"	NA	chrNC_037646.1	-	545183	545445	546759	546893	535131	535266	553482	553577
4594	"LOC102655120"	NA	chrNC_037646.1	-	545183	545445	553482	553577	535131	535266	559989	560191
4595	"LOC102655120"	NA	chrNC_037646.1	-	546759	546893	553482	553577	545183	545445	559989	560191
4596	"LOC100576187"	NA	chrNC_037646.1	+	876977	877235	882770	882926	829751	830031	883182	883505
4597	"LOC100576187"	NA	chrNC_037646.1	+	882770	882926	883182	883505	876977	877235	883674	884062
4598	"LOC726444"	NA	chrNC_037646.1	+	991586	991601	992235	992664	982863	983037	994946	995123
4599	"LOC726444"	NA	chrNC_037646.1	+	992235	992664	994946	995123	991586	991601	995769	995929
4600	"LOC408645"	NA	chrNC_037638.1	-	23473152	23473308	23477579	23477717	23465229	23471260	23479985	23480124
4601	"LOC408645"	NA	chrNC_037638.1	-	23473989	23474105	23479139	23479277	23473152	23473308	23479985	23480124
4602	"LOC408645"	NA	chrNC_037638.1	-	23474727	23474959	23475957	23476156	23473989	23474105	23477579	23477717
4603	"LOC408645"	NA	chrNC_037638.1	-	23474727	23474959	23475957	23476156	23473989	23474105	23479139	23479277
4604	"LOC408645"	NA	chrNC_037638.1	-	23474727	23474959	23477579	23477717	23473989	23474105	23479985	23480124
4605	"LOC408645"	NA	chrNC_037638.1	-	23474727	23474959	23479139	23479277	23473989	23474105	23479985	23480124
4606	"LOC408645"	NA	chrNC_037638.1	-	23475957	23476156	23477579	23477717	23474727	23474959	23479985	23480124
4607	"LOC408645"	NA	chrNC_037638.1	-	23475957	23476156	23479139	23479277	23474727	23474959	23479985	23480124
4608	"LOC408645"	NA	chrNC_037638.1	-	23477579	23477717	23479139	23479277	23473989	23474105	23479985	23480124
4609	"LOC408645"	NA	chrNC_037638.1	-	23477579	23477717	23479139	23479277	23474727	23474959	23479985	23480124
4610	"LOC408645"	NA	chrNC_037638.1	-	23477579	23477717	23479139	23479277	23475957	23476156	23479985	23480124
4611	"LOC408645"	NA	chrNC_037638.1	-	23479985	23480124	23483761	23483983	23477579	23477717	23488636	23488789
4612	"LOC408645"	NA	chrNC_037638.1	-	23480748	23481040	23483761	23483983	23479985	23480124	23488636	23488789
4613	"LOC408645"	NA	chrNC_037638.1	-	23483761	23483983	23507617	23507759	23480748	23481040	23544704	23544862
4614	"LOC408645"	NA	chrNC_037638.1	-	23496397	23496565	23507617	23507759	23489220	23489241	23544704	23544862
4615	"LOC408645"	NA	chrNC_037638.1	-	23507617	23507759	23544704	23544862	23496397	23496565	23567539	23567724
4616	"LOC408645"	NA	chrNC_037638.1	-	23507617	23507759	23567539	23567724	23496397	23496565	23615952	23616108
4617	"LOC408645"	NA	chrNC_037638.1	-	23544704	23544862	23567539	23567724	23507617	23507759	23615952	23616108
4618	"LOC408645"	NA	chrNC_037638.1	-	23567539	23567724	23615952	23616108	23544704	23544862	23619015	23619204
4619	"LOC408645"	NA	chrNC_037638.1	-	23615952	23616108	23619015	23619204	23567539	23567724	23682744	23683323
4620	"LOC724146"	NA	chrNC_037638.1	+	22633483	22633773	22637205	22637293	22628327	22628861	22637965	22638417
4621	"LOC726750"	NA	chrNC_037646.1	-	8493875	8496854	8497388	8497650	8492333	8493532	8497877	8498521
4622	"LOC726750"	NA	chrNC_037646.1	-	8497388	8497650	8497877	8498521	8493875	8496854	8498776	8499049
4623	"LOC411653"	NA	chrNC_037646.1	-	1657203	1657690	1657843	1657998	1656762	1657082	1658110	1658407
4624	"LOC552576"	NA	chrNC_037645.1	-	2595694	2597818	2598517	2598748	2593493	2594095	2599067	2599189
4625	"LOC552576"	NA	chrNC_037645.1	-	2598517	2598748	2599067	2599189	2595694	2597818	2599294	2599519
4626	"LOC413994"	NA	chrNC_037646.1	-	2594981	2595075	2595621	2595783	2590080	2594582	2596736	2596849
4627	"LOC413994"	NA	chrNC_037646.1	-	2594981	2595075	2595627	2595783	2590080	2594582	2596736	2596849
4628	"LOC413994"	NA	chrNC_037646.1	-	2598692	2599089	2600586	2600646	2597964	2598148	2605431	2605564
4629	"LOC413994"	NA	chrNC_037646.1	-	2600586	2600646	2615821	2615872	2598692	2599089	2623432	2623509
4630	"LOC413994"	NA	chrNC_037646.1	-	2610664	2610727	2613232	2613253	2605992	2606025	2615821	2615872
4631	"LOC413994"	NA	chrNC_037646.1	-	2610664	2610727	2615821	2615872	2605992	2606025	2622872	2622908
4632	"LOC413994"	NA	chrNC_037646.1	-	2610664	2610727	2613232	2613253	2605992	2606025	2623432	2623509
4633	"LOC413994"	NA	chrNC_037646.1	-	2610664	2610727	2615821	2615872	2605992	2606025	2623432	2623509
4634	"LOC413994"	NA	chrNC_037646.1	-	2610664	2610727	2619694	2619763	2605992	2606025	2623432	2623509
4635	"LOC413994"	NA	chrNC_037646.1	-	2610664	2610727	2622872	2622908	2605992	2606025	2623432	2623509
4636	"LOC413994"	NA	chrNC_037646.1	-	2610664	2610727	2615821	2615872	2605992	2606025	2676092	2676260
4637	"LOC413994"	NA	chrNC_037646.1	-	2610664	2610727	2651732	2651824	2605992	2606025	2676092	2676260
4638	"LOC413994"	NA	chrNC_037646.1	-	2613232	2613253	2615821	2615872	2605992	2606025	2623432	2623509
4639	"LOC413994"	NA	chrNC_037646.1	-	2613232	2613253	2619694	2619763	2605992	2606025	2623432	2623509
4640	"LOC413994"	NA	chrNC_037646.1	-	2613232	2613253	2622872	2622908	2605992	2606025	2623432	2623509
4641	"LOC413994"	NA	chrNC_037646.1	-	2613232	2613253	2615821	2615872	2610664	2610727	2623432	2623509
4642	"LOC413994"	NA	chrNC_037646.1	-	2613232	2613253	2619694	2619763	2610664	2610727	2623432	2623509
4643	"LOC413994"	NA	chrNC_037646.1	-	2613232	2613253	2622872	2622908	2610664	2610727	2623432	2623509
4644	"LOC413994"	NA	chrNC_037646.1	-	2615821	2615872	2619694	2619763	2605992	2606025	2623432	2623509
4645	"LOC413994"	NA	chrNC_037646.1	-	2615821	2615872	2622872	2622908	2605992	2606025	2623432	2623509
4646	"LOC413994"	NA	chrNC_037646.1	-	2615821	2615872	2651732	2651824	2605992	2606025	2676092	2676260
4647	"LOC413994"	NA	chrNC_037646.1	-	2615821	2615872	2619694	2619763	2610664	2610727	2623432	2623509
4648	"LOC413994"	NA	chrNC_037646.1	-	2615821	2615872	2622872	2622908	2610664	2610727	2623432	2623509
4649	"LOC413994"	NA	chrNC_037646.1	-	2615821	2615872	2619694	2619763	2613232	2613253	2623432	2623509
4650	"LOC413994"	NA	chrNC_037646.1	-	2619694	2619763	2622872	2622908	2605992	2606025	2623432	2623509
4651	"LOC413994"	NA	chrNC_037646.1	-	2619694	2619763	2622872	2622908	2610664	2610727	2623432	2623509
4652	"LOC413994"	NA	chrNC_037646.1	-	2632081	2632194	2636518	2636616	2624014	2624170	2637023	2637179
4653	"LOC413994"	NA	chrNC_037646.1	-	2632081	2632194	2636518	2636631	2624014	2624170	2637023	2637179
4654	"LOC413994"	NA	chrNC_037646.1	-	2638287	2638440	2641899	2642005	2637023	2637179	2645448	2645559
4655	"LOC413994"	NA	chrNC_037646.1	-	2638287	2638440	2645448	2645559	2637023	2637179	2651732	2651824
4656	"LOC413994"	NA	chrNC_037646.1	-	2638287	2638440	2645448	2645559	2637023	2637179	2660133	2660225
4657	"LOC413994"	NA	chrNC_037646.1	-	2641899	2642005	2644478	2644584	2638287	2638440	2645448	2645559
4658	"LOC413994"	NA	chrNC_037646.1	-	2641899	2642005	2645448	2645559	2638287	2638440	2651732	2651824
4659	"LOC413994"	NA	chrNC_037646.1	-	2641899	2642005	2644478	2644584	2638287	2638440	2676092	2676260
4660	"LOC413994"	NA	chrNC_037646.1	-	2641899	2642005	2651732	2651824	2638287	2638440	2676092	2676260
4661	"LOC413994"	NA	chrNC_037646.1	-	2641899	2642005	2660133	2660225	2638287	2638440	2676092	2676260
4662	"LOC413994"	NA	chrNC_037646.1	-	2644478	2644584	2651732	2651824	2638287	2638440	2676092	2676260
4663	"LOC413994"	NA	chrNC_037646.1	-	2644478	2644584	2660133	2660225	2638287	2638440	2676092	2676260
4664	"LOC413994"	NA	chrNC_037646.1	-	2645448	2645559	2651732	2651824	2641899	2642005	2676092	2676260
4665	"LOC413994"	NA	chrNC_037646.1	-	2651732	2651824	2660133	2660225	2638287	2638440	2676092	2676260
4666	"LOC413994"	NA	chrNC_037646.1	-	2651732	2651824	2660133	2660225	2645448	2645559	2676092	2676260
4667	"LOC413994"	NA	chrNC_037646.1	-	2651732	2651824	2666461	2666553	2645448	2645559	2676092	2676260
4668	"LOC413994"	NA	chrNC_037646.1	-	2660133	2660225	2666461	2666553	2645448	2645559	2676092	2676260
4669	"LOC552243"	NA	chrNC_037638.1	-	14907901	14908165	14913377	14913456	14906135	14906398	14913586	14913816
4670	"LOC552243"	NA	chrNC_037638.1	-	14910210	14910603	14911719	14911884	14907901	14908165	14913377	14913456
4671	"LOC552243"	NA	chrNC_037638.1	-	14910210	14910603	14917715	14917852	14907901	14908165	14925848	14925948
4672	"LOC552243"	NA	chrNC_037638.1	-	14910210	14910603	14924146	14924206	14907901	14908165	14925848	14925948
4673	"LOC552243"	NA	chrNC_037638.1	-	14910210	14910603	14925848	14925951	14907901	14908165	14936689	14937026
4674	"LOC552243"	NA	chrNC_037638.1	-	14910210	14910603	14925848	14925948	14907901	14908165	14936689	14937077
4675	"LOC552243"	NA	chrNC_037638.1	-	14914922	14915020	14915684	14915808	14914082	14914227	14916065	14916186
4676	"LOC552243"	NA	chrNC_037638.1	-	14915684	14915808	14916065	14916186	14914922	14915020	14916420	14916474
4677	"LOC552243"	NA	chrNC_037638.1	-	14916065	14916186	14916420	14916474	14915684	14915808	14916540	14916700
4678	"LOC552243"	NA	chrNC_037638.1	-	14917715	14917852	14924146	14924206	14907901	14908165	14925848	14925948
4679	"LOC552243"	NA	chrNC_037638.1	-	14917715	14917852	14924146	14924206	14916420	14916700	14925848	14925948
4680	"LOC552243"	NA	chrNC_037638.1	-	14917715	14917852	14925848	14925951	14916420	14916700	14936689	14937026
4681	"LOC552243"	NA	chrNC_037638.1	-	14917715	14917852	14925848	14925948	14916420	14916700	14936689	14937077
4682	"LOC552243"	NA	chrNC_037638.1	-	14917715	14917852	14936689	14937077	14916420	14916700	14937767	14938008
4683	"LOC552243"	NA	chrNC_037638.1	-	14917715	14917852	14936689	14937026	14916420	14916700	14937767	14938411
4684	"LOC552243"	NA	chrNC_037638.1	-	14917715	14917852	14925848	14925951	14916420	14916700	14945631	14945953
4685	"LOC552243"	NA	chrNC_037638.1	-	14917715	14917852	14925848	14925948	14916420	14916700	14945631	14945958
4686	"LOC552243"	NA	chrNC_037638.1	-	14924146	14924206	14925848	14925948	14917715	14917852	14936689	14937077
4687	"LOC552243"	NA	chrNC_037638.1	-	14924146	14924206	14925848	14925951	14917715	14917852	14936689	14937077
4688	"LOC552243"	NA	chrNC_037638.1	-	14924146	14924206	14936689	14937077	14917715	14917852	14937767	14938008
4689	"LOC552243"	NA	chrNC_037638.1	-	14924146	14924206	14936689	14937026	14917715	14917852	14937767	14938411
4690	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937026	14937767	14938008	14916420	14916700	14938554	14938966
4691	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937026	14937767	14938018	14916420	14916700	14938554	14938966
4692	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937026	14937767	14938297	14916420	14916700	14938554	14938966
4693	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937026	14937767	14938330	14916420	14916700	14938554	14938966
4694	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937026	14937767	14938008	14917715	14917852	14938554	14938966
4695	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937026	14937767	14938018	14917715	14917852	14938554	14938966
4696	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937026	14937767	14938297	14917715	14917852	14938554	14938966
4697	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937026	14937767	14938330	14917715	14917852	14938554	14938966
4698	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937026	14937767	14938008	14924146	14924206	14938554	14938966
4699	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937026	14937767	14938018	14924146	14924206	14938554	14938966
4700	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937026	14937767	14938297	14924146	14924206	14938554	14938966
4701	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937026	14937767	14938330	14924146	14924206	14938554	14938966
4702	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937077	14937767	14938008	14916420	14916700	14938554	14938966
4703	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937077	14937767	14938018	14916420	14916700	14938554	14938966
4704	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937077	14937767	14938297	14916420	14916700	14938554	14938966
4705	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937077	14937767	14938330	14916420	14916700	14938554	14938966
4706	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937077	14937767	14938008	14917715	14917852	14938554	14938966
4707	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937077	14937767	14938018	14917715	14917852	14938554	14938966
4708	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937077	14937767	14938297	14917715	14917852	14938554	14938966
4709	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937077	14937767	14938330	14917715	14917852	14938554	14938966
4710	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937077	14937767	14938008	14924146	14924206	14938554	14938966
4711	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937077	14937767	14938018	14924146	14924206	14938554	14938966
4712	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937077	14937767	14938297	14924146	14924206	14938554	14938966
4713	"LOC552243"	NA	chrNC_037638.1	-	14936689	14937077	14937767	14938330	14924146	14924206	14938554	14938966
4714	"LOC724936"	NA	chrNC_037646.1	-	3296233	3296367	3298669	3298805	3293857	3294130	3303814	3303952
4715	"LOC725264"	NA	chrNC_037646.1	-	4273319	4273455	4279187	4279399	4258016	4258150	4363859	4364471
4716	"LOC409024"	NA	chrNC_037646.1	-	5397678	5397758	5399218	5399321	5392059	5392425	5400699	5400847
4717	"LOC413383"	NA	chrNC_037644.1	-	2247853	2248008	2256063	2256114	2242313	2242442	2256618	2256730
4718	"LOC413383"	NA	chrNC_037644.1	-	2255148	2255477	2256618	2256730	2251601	2251697	2261214	2262067
4719	"LOC413383"	NA	chrNC_037644.1	-	2255148	2255477	2256618	2256770	2251601	2251697	2261214	2262071
4720	"LOC413383"	NA	chrNC_037644.1	-	2256063	2256114	2256618	2256730	2255148	2255477	2260353	2260586
4721	"LOC413383"	NA	chrNC_037644.1	-	2256063	2256114	2256618	2256730	2255148	2255477	2261214	2262067
4722	"LOC413383"	NA	chrNC_037644.1	-	2256063	2256114	2256618	2256770	2255148	2255477	2261214	2262071
4723	"LOC411477"	NA	chrNC_037646.1	+	5812474	5812589	5812656	5812746	5812117	5812329	5812978	5813038
4724	"LOC411477"	NA	chrNC_037646.1	+	5812474	5812589	5812656	5812746	5812117	5812329	5813195	5813356
4725	"LOC411477"	NA	chrNC_037646.1	+	5812656	5812746	5812978	5813038	5812474	5812589	5813195	5813356
4726	"LOC100576155"	NA	chrNC_037642.1	+	546095	546203	546868	547010	544960	545083	547154	547237
4727	"LOC100576155"	NA	chrNC_037642.1	+	547154	547237	547883	548120	546868	547010	548304	548491
4728	"LOC412091"	NA	chrNC_037646.1	-	5889716	5889924	5906114	5906307	5881226	5881441	5946046	5946172
4729	"LOC724718"	NA	chrNC_037646.1	-	5999153	5999250	6000539	6000597	5998685	5998921	6001169	6001311
4730	"LOC551623"	NA	chrNC_037638.1	+	26654924	26655492	26711445	26711533	26651068	26651430	26771439	26771515
4731	"LOC551623"	NA	chrNC_037638.1	+	26654924	26655492	26711445	26711533	26653374	26654081	26771439	26771515
4732	"LOC551623"	NA	chrNC_037638.1	+	26711445	26711533	26771439	26771515	26549245	26549303	26776286	26776389
4733	"LOC551623"	NA	chrNC_037638.1	+	26711445	26711533	26771439	26771515	26654924	26655492	26776286	26776389
4734	"LOC551623"	NA	chrNC_037638.1	+	26771439	26771515	26776286	26776389	26711445	26711533	26801698	26801879
4735	"LOC551623"	NA	chrNC_037638.1	+	26776286	26776389	26801698	26801879	26771439	26771515	26807351	26807481
4736	"LOC551623"	NA	chrNC_037638.1	+	26801698	26801879	26807351	26807481	26776286	26776389	26808937	26809179
4737	"LOC551623"	NA	chrNC_037638.1	+	26801698	26801879	26808937	26809179	26776286	26776389	26811618	26811799
4738	"LOC551623"	NA	chrNC_037638.1	+	26807351	26807481	26808937	26809179	26801698	26801879	26811618	26811799
4739	"LOC551623"	NA	chrNC_037638.1	+	26808937	26809179	26811618	26811799	26807351	26807481	26815042	26815211
4740	"LOC551623"	NA	chrNC_037638.1	+	26808937	26809179	26811618	26811799	26807351	26807481	26815064	26815254
4741	"LOC100578662"	NA	chrNC_037653.1	-	1337391	1337651	1371405	1371511	1332964	1333066	1463285	1463483
4742	"LOC100578662"	NA	chrNC_037653.1	-	1371405	1371511	1463285	1463483	1337391	1337651	1466842	1466993
4743	"LOC100578662"	NA	chrNC_037653.1	-	1463285	1463483	1466842	1466993	1371405	1371511	1467056	1467784
4744	"LOC552545"	NA	chrNC_037642.1	-	12996308	12996607	13028856	13029427	12973053	12973198	13051909	13052050
4745	"LOC552545"	NA	chrNC_037642.1	-	13028856	13029427	13051909	13052050	13027730	13027932	13058379	13059255
4746	"LOC410600"	NA	chrNC_037652.1	+	7222593	7222685	7228681	7228837	7196910	7197315	7230688	7230878
4747	"LOC410600"	NA	chrNC_037652.1	+	7228681	7228837	7230688	7230878	7222593	7222685	7231217	7231285
4748	"LOC412018"	NA	chrNC_037648.1	+	13611460	13611622	13611921	13612077	13610768	13611199	13612292	13612465
4749	"LOC409019"	NA	chrNC_037646.1	-	6519552	6519651	6519981	6520152	6518554	6519408	6520525	6520667
4750	"LOC100576879"	NA	chrNC_037650.1	+	8727957	8728104	8728754	8728763	8727739	8727886	8729705	8729923
4751	"LOC100576879"	NA	chrNC_037650.1	+	8731427	8731523	8732029	8732103	8730519	8730720	8733678	8733786
4752	"LOC100576879"	NA	chrNC_037650.1	+	8731427	8731523	8733134	8733250	8730519	8730720	8733678	8733786
4753	"LOC100576879"	NA	chrNC_037650.1	+	8731427	8731523	8733179	8733250	8730519	8730720	8733678	8733786
4754	"LOC100576879"	NA	chrNC_037650.1	+	8732029	8732103	8733134	8733250	8730519	8730720	8733678	8733786
4755	"LOC100576879"	NA	chrNC_037650.1	+	8732029	8732103	8733179	8733250	8730519	8730720	8733678	8733786
4756	"LOC100576879"	NA	chrNC_037650.1	+	8732029	8732103	8733134	8733250	8731427	8731523	8733678	8733786
4757	"LOC100576879"	NA	chrNC_037650.1	+	8732029	8732103	8733179	8733250	8731427	8731523	8733678	8733786
4758	"LOC410134"	NA	chrNC_037648.1	-	6556091	6556232	6558063	6558166	6554522	6554688	6558630	6558788
4759	"LOC410134"	NA	chrNC_037648.1	-	6558063	6558166	6558630	6558788	6556091	6556232	6559699	6560067
4760	"LOC727173"	NA	chrNC_037646.1	+	242628	242783	248245	248400	176223	176552	253201	253321
4761	"LOC727173"	NA	chrNC_037646.1	+	242628	242783	248245	248400	176223	176552	254249	254478
4762	"LOC727173"	NA	chrNC_037646.1	+	242628	242783	248245	248400	227562	227743	253201	253321
4763	"LOC100577142"	NA	chrNC_037638.1	+	24705785	24706169	24714452	24714729	24703831	24705712	24714877	24715112
4764	"LOC100577142"	NA	chrNC_037638.1	+	24705785	24706169	24719535	24719744	24703831	24705712	24721009	24721088
4765	"LOC100577142"	NA	chrNC_037638.1	+	24705785	24706169	24723756	24723932	24703831	24705712	24725099	24725271
4766	"LOC100577142"	NA	chrNC_037638.1	+	24719535	24719744	24723756	24723932	24714877	24715112	24725099	24725271
4767	"LOC100577142"	NA	chrNC_037638.1	+	24721009	24721088	24723756	24723932	24719535	24719744	24725099	24725271
4768	"LOC100576234"	NA	chrNC_037640.1	-	5354683	5354755	5357682	5357872	5352126	5354623	5358259	5358824
4769	"LOC409310"	NA	chrNC_037646.1	+	7495562	7495839	7496372	7496487	7495237	7495455	7496668	7496865
4770	"LOC409310"	NA	chrNC_037646.1	+	7496949	7497276	7497718	7497952	7496668	7496865	7498055	7498489
4771	"LOC411340"	NA	chrNC_037646.1	-	7572358	7572488	7573136	7573274	7572084	7572202	7573343	7573499
4772	"LOC727612"	NA	chrNC_037649.1	+	8656454	8656636	8656840	8656884	8656050	8656151	8656954	8657032
4773	"LOC727612"	NA	chrNC_037649.1	+	8656454	8656636	8656840	8656884	8656077	8656186	8656954	8657032
4774	"LOC113218539"	NA	chrNC_037646.1	+	7751332	7751530	7751605	7751694	7751059	7751264	7751778	7751973
4775	"LOC408471"	NA	chrNC_037651.1	-	8948842	8949069	8952022	8952251	8946567	8948281	8953150	8953283
4776	"LOC410379"	NA	chrNC_037649.1	-	11139206	11139444	11149552	11149667	11138529	11138916	11151607	11151815
4777	"LOC410379"	NA	chrNC_037649.1	-	11149552	11149667	11151607	11151815	11139206	11139444	11152695	11152820
4778	"LOC410379"	NA	chrNC_037649.1	-	11151607	11151815	11152695	11152820	11149552	11149667	11160630	11160680
4779	"LOC413842"	NA	chrNC_037649.1	+	7793055	7793143	7793427	7793494	7792785	7792971	7793585	7793874
4780	"brp"	NA	chrNC_037646.1	+	8570384	8570534	8594788	8594956	8552455	8554948	8595617	8595785
4781	"brp"	NA	chrNC_037646.1	+	8570384	8570534	8573387	8573484	8552456	8554948	8575019	8575075
4782	"brp"	NA	chrNC_037646.1	+	8573387	8573484	8575019	8575075	8570384	8570534	8584031	8584991
4783	"brp"	NA	chrNC_037646.1	+	8573387	8573484	8575019	8575075	8570384	8570534	8594788	8594956
4784	"brp"	NA	chrNC_037646.1	+	8573387	8573484	8584031	8584991	8570384	8570534	8594788	8594956
4785	"brp"	NA	chrNC_037646.1	+	8573387	8573484	8594788	8594956	8570384	8570534	8595617	8595785
4786	"brp"	NA	chrNC_037646.1	+	8574947	8575075	8584031	8584991	8573387	8573484	8594788	8594956
4787	"brp"	NA	chrNC_037646.1	+	8574947	8575075	8594788	8594956	8573387	8573484	8595617	8595785
4788	"brp"	NA	chrNC_037646.1	+	8574947	8575075	8595617	8595785	8573387	8573484	8597504	8597768
4789	"brp"	NA	chrNC_037646.1	+	8575019	8575075	8584031	8584991	8570384	8570534	8594788	8594956
4790	"brp"	NA	chrNC_037646.1	+	8575019	8575075	8584031	8584991	8573387	8573484	8594788	8594956
4791	"brp"	NA	chrNC_037646.1	+	8575019	8575075	8594788	8594956	8573387	8573484	8595617	8595785
4792	"brp"	NA	chrNC_037646.1	+	8575019	8575075	8595617	8595785	8573387	8573484	8597504	8597768
4793	"LOC410427"	NA	chrNC_037650.1	-	3894801	3895026	3902002	3902511	3886674	3886840	3910301	3910668
4794	"LOC410427"	NA	chrNC_037650.1	-	3894801	3895026	3924278	3924552	3886674	3886840	3937414	3937560
4795	"LOC409006"	NA	chrNC_037646.1	-	8806996	8807140	8807286	8807373	8803063	8806741	8813497	8813791
4796	"LOC409006"	NA	chrNC_037646.1	-	8807286	8807373	8813497	8813791	8806996	8807140	8814180	8814553
4797	"LOC409006"	NA	chrNC_037646.1	-	8810039	8810183	8812304	8812442	8807286	8807373	8813497	8813791
4798	"LOC409006"	NA	chrNC_037646.1	-	8810039	8810183	8812304	8812442	8807286	8807373	8814180	8814553
4799	"LOC409006"	NA	chrNC_037646.1	-	8810039	8810183	8813497	8813791	8807286	8807373	8814180	8814553
4800	"LOC409006"	NA	chrNC_037646.1	-	8812304	8812442	8813497	8813791	8807286	8807373	8814180	8814553
4801	"LOC409006"	NA	chrNC_037646.1	-	8812304	8812442	8813497	8813791	8810039	8810183	8814180	8814553
4802	"NLG-4"	NA	chrNC_037646.1	+	9397334	9397486	9421326	9421454	9364297	9364552	9460363	9460697
4803	"NLG-4"	NA	chrNC_037646.1	+	9397337	9397486	9421326	9421454	9364297	9364552	9460363	9460697
4804	"LOC552194"	NA	chrNC_037641.1	-	12751403	12751634	12751802	12751905	12751006	12751321	12751992	12752142
4805	"LOC408985"	NA	chrNC_037646.1	+	11568545	11568805	11569542	11569658	11567193	11567304	11570444	11570779
4806	"LOC726106"	NA	chrNC_037646.1	-	10352403	10352737	10368629	10368802	10350084	10351611	10379106	10379216
4807	"LOC726106"	NA	chrNC_037646.1	-	10354645	10354801	10368629	10368802	10352403	10352737	10379106	10379216
4808	"LOC726106"	NA	chrNC_037646.1	-	10354645	10354801	10379106	10379216	10352403	10352737	10422533	10423562
4809	"LOC726106"	NA	chrNC_037646.1	-	10368620	10368802	10379106	10379216	10354645	10354801	10422533	10423596
4810	"LOC726106"	NA	chrNC_037646.1	-	10368629	10368802	10379106	10379216	10354645	10354801	10422533	10423562
4811	"LOC411414"	NA	chrNC_037647.1	-	4483068	4483198	4483451	4483636	4482611	4482910	4483915	4484038
4812	"LOC725336"	NA	chrNC_037646.1	-	10756749	10756975	10856106	10856247	10755037	10755808	10858636	10858814
4813	"LOC725336"	NA	chrNC_037646.1	-	10756776	10756975	10856106	10856247	10755037	10755808	10858636	10858814
4814	"LOC725336"	NA	chrNC_037646.1	-	10807974	10808233	10856106	10856244	10806860	10807303	10858636	10858814
4815	"LOC725336"	NA	chrNC_037646.1	-	10807974	10808233	10856106	10856247	10806863	10807303	10858636	10858814
4816	"LOC725336"	NA	chrNC_037646.1	-	10819828	10819979	10856106	10856247	10818497	10818960	10858636	10858814
4817	"LOC408991"	NA	chrNC_037646.1	+	11027266	11027364	11031417	11031453	11025351	11025715	11032498	11032598
4818	"LOC551497"	NA	chrNC_037647.1	+	9519093	9519574	9520017	9520122	9518918	9519019	9520529	9520665
4819	"LOC411009"	NA	chrNC_037641.1	+	11348574	11348726	11359141	11359370	11295001	11296486	11361196	11361259
4820	"LOC411009"	NA	chrNC_037641.1	+	11348574	11348726	11359141	11359370	11295001	11296486	11381430	11381507
4821	"LOC411009"	NA	chrNC_037641.1	+	11348574	11348726	11361196	11361259	11295001	11296486	11381430	11381507
4822	"LOC411009"	NA	chrNC_037641.1	+	11348580	11348726	11359141	11359370	11295001	11296486	11361196	11361259
4823	"LOC411009"	NA	chrNC_037641.1	+	11348580	11348726	11359141	11359370	11295001	11296486	11381430	11381507
4824	"LOC411009"	NA	chrNC_037641.1	+	11348580	11348726	11361196	11361259	11295001	11296486	11381430	11381507
4825	"LOC411009"	NA	chrNC_037641.1	+	11359141	11359370	11361196	11361259	11295001	11296486	11381430	11381507
4826	"LOC411009"	NA	chrNC_037641.1	+	11359141	11359370	11361196	11361259	11348574	11348726	11381430	11381507
4827	"LOC411009"	NA	chrNC_037641.1	+	11361196	11361259	11381430	11381507	11359141	11359370	11382608	11382779
4828	"LOC411009"	NA	chrNC_037641.1	+	11361196	11361259	11381430	11381507	11359141	11359370	11385442	11385667
4829	"LOC411009"	NA	chrNC_037641.1	+	11361196	11361259	11381430	11381507	11359141	11359370	11397881	11397965
4830	"LOC411009"	NA	chrNC_037641.1	+	11381430	11381507	11382608	11382779	11361196	11361259	11385442	11385667
4831	"LOC411009"	NA	chrNC_037641.1	+	11381430	11381507	11385442	11385667	11361196	11361259	11397881	11397965
