ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
847	"LOC409856"	NA	chrNC_037640.1	-	10800880	10801891	10800880	10801305	10801378	10801891
848	"LOC100576234"	NA	chrNC_037640.1	-	5352126	5354623	5352126	5352879	5354548	5354623
849	"LOC100576234"	NA	chrNC_037640.1	-	5352126	5354623	5352126	5353074	5354548	5354623
850	"LOC100576234"	NA	chrNC_037640.1	-	5358259	5358824	5358259	5358442	5358551	5358824
851	"LOC100576234"	NA	chrNC_037640.1	-	5358259	5358824	5358259	5358478	5358551	5358824
852	"LOC100576234"	NA	chrNC_037640.1	-	5358259	5358824	5358259	5358442	5358757	5358824
853	"LOC100576234"	NA	chrNC_037640.1	-	5358259	5358824	5358259	5358478	5358757	5358824
854	"B-gluc1"	NA	chrNC_037646.1	-	7483844	7484985	7483844	7483970	7484166	7484985
855	"B-gluc1"	NA	chrNC_037646.1	-	7484166	7484985	7484166	7484224	7484338	7484985
856	"LOC726197"	NA	chrNC_037646.1	-	7542235	7543009	7542235	7542392	7542553	7543009
857	"LOC102653932"	NA	chrNC_037646.1	+	10100884	10101267	10100884	10101144	10101218	10101267
858	"LOC411414"	NA	chrNC_037647.1	-	4485535	4486167	4485535	4485637	4485734	4486167
859	"LOC411414"	NA	chrNC_037647.1	-	4485535	4486167	4485535	4485657	4485734	4486167
860	"LOC411414"	NA	chrNC_037647.1	-	4485535	4486167	4485535	4485637	4485738	4486167
861	"LOC411414"	NA	chrNC_037647.1	-	4485535	4486167	4485535	4485657	4485738	4486167
862	"LOC411414"	NA	chrNC_037647.1	-	4485535	4486167	4485535	4485637	4485762	4486167
863	"LOC411414"	NA	chrNC_037647.1	-	4485535	4486167	4485535	4485657	4485762	4486167
864	"LOC411306"	NA	chrNC_037646.1	-	10960386	10960983	10960386	10960641	10960704	10960983
865	"LOC102655751"	NA	chrNC_037642.1	+	5760485	5761266	5760485	5760813	5761174	5761266
866	"LOC102655751"	NA	chrNC_037642.1	+	5761174	5761942	5761174	5761266	5761796	5761942
867	"LOC102656398"	NA	chrNC_037646.1	+	11630443	11630821	11630443	11630652	11630715	11630821
868	"LOC100578317"	NA	chrNC_037648.1	-	13313138	13315321	13313138	13313350	13313436	13315321
869	"LOC100578317"	NA	chrNC_037648.1	-	13313138	13315321	13313138	13313350	13314378	13315321
870	"LOC100578597"	NA	chrNC_037646.1	-	12273397	12277598	12273397	12273928	12274024	12277598
871	"LOC113219036"	NA	chrNC_037647.1	-	14012	14572	14012	14333	14457	14572
872	"LOC413740"	NA	chrNC_037645.1	-	3883593	3884177	3883593	3883910	3883967	3884177
873	"LOC724822"	NA	chrNC_037647.1	-	361448	362177	361448	361530	361614	362177
874	"LOC107964584"	NA	chrNC_037643.1	-	8912199	8912672	8912199	8912439	8912527	8912672
875	"LOC724640"	NA	chrNC_037647.1	+	1754970	1757377	1754970	1755096	1755168	1757377
876	"LOC724765"	NA	chrNC_037647.1	+	1973026	1974350	1973026	1974169	1974298	1974350
877	"LOC102656656"	NA	chrNC_037647.1	-	2529474	2533470	2529474	2530982	2531043	2533470
878	"LOC102654050"	NA	chrNC_037647.1	+	2869027	2872503	2869027	2872183	2872252	2872503
879	"LOC551270"	NA	chrNC_037647.1	+	4694210	4694615	4694210	4694229	4694391	4694615
880	"LOC113219042"	NA	chrNC_037647.1	+	4878792	4880960	4878792	4878955	4879015	4880960
881	"LOC100578893"	NA	chrNC_037642.1	+	13160277	13160962	13160277	13160441	13160525	13160962
882	"LOC412607"	NA	chrNC_037647.1	+	5885349	5886156	5885349	5885955	5886033	5886156
883	"LOC409470"	NA	chrNC_037648.1	-	7133968	7134354	7133968	7134186	7134270	7134354
884	"LOC409470"	NA	chrNC_037648.1	-	7144683	7145079	7144683	7144890	7144971	7145079
885	"LOC552782"	NA	chrNC_037642.1	+	13377150	13377597	13377150	13377323	13377401	13377597
886	"LOC552501"	NA	chrNC_037647.1	-	6479563	6479883	6479563	6479628	6479724	6479883
887	"LOC113219060"	NA	chrNC_037647.1	-	6533723	6534558	6533723	6533924	6534246	6534558
888	"LOC113219060"	NA	chrNC_037647.1	-	6533723	6534558	6533723	6533924	6534316	6534558
889	"LOC113219060"	NA	chrNC_037647.1	-	6533723	6534558	6533723	6533924	6534400	6534558
890	"LOC113218886"	NA	chrNC_037643.1	-	14246534	14249928	14246534	14247084	14247230	14249928
891	"LOC551706"	NA	chrNC_037647.1	+	7073424	7079279	7073424	7074580	7074650	7079279
892	"LOC551706"	NA	chrNC_037647.1	+	7073424	7079279	7073424	7075590	7075663	7079279
893	"LOC551706"	NA	chrNC_037647.1	+	7073424	7079279	7073424	7073646	7078968	7079279
894	"LOC551706"	NA	chrNC_037647.1	+	7073424	7079279	7073424	7079112	7079199	7079279
895	"LOC410559"	NA	chrNC_037651.1	-	10004450	10005586	10004450	10004915	10005013	10005586
896	"LOC551610"	NA	chrNC_037647.1	+	8070973	8071302	8070973	8071123	8071222	8071302
897	"LOC102656717"	NA	chrNC_037648.1	-	1809328	1810763	1809328	1810126	1810199	1810763
898	"LOC102656717"	NA	chrNC_037648.1	-	1809328	1810763	1809328	1810126	1810209	1810763
899	"LOC102656717"	NA	chrNC_037648.1	-	1809328	1810763	1809328	1810549	1810633	1810763
900	"LOC102655479"	NA	chrNC_037647.1	-	8516063	8518638	8516063	8516538	8517238	8518638
901	"LOC552688"	NA	chrNC_037647.1	-	8695222	8695790	8695222	8695387	8695491	8695790
902	"LOC724908"	NA	chrNC_037647.1	+	8841735	8843659	8841735	8841776	8841863	8843659
903	"LOC411078"	NA	chrNC_037642.1	-	6182755	6183773	6182755	6183163	6183278	6183773
904	"LOC411157"	NA	chrNC_037643.1	+	11855721	11859056	11855721	11857532	11858846	11859056
905	"LOC726670"	NA	chrNC_037651.1	+	9114881	9115625	9114881	9115150	9115231	9115625
906	"LOC102655568"	NA	chrNC_037638.1	-	24595436	24599196	24595436	24595554	24598038	24599196
907	"LOC409315"	NA	chrNC_037647.1	-	10220887	10221191	10220887	10221031	10221141	10221191
908	"LOC100577138"	NA	chrNC_037647.1	-	10560550	10563051	10560550	10562416	10562765	10563051
909	"LOC100578404"	NA	chrNC_037647.1	+	11837275	11838307	11837275	11838114	11838197	11838307
910	"LOC100577980"	NA	chrNC_037647.1	-	10797539	10798082	10797539	10797727	10797790	10798082
911	"LOC408670"	NA	chrNC_037639.1	-	13124007	13124294	13124007	13124082	13124157	13124294
912	"LOC102655071"	NA	chrNC_037647.1	-	10953079	10953822	10953079	10953174	10953258	10953822
913	"LOC107964959"	NA	chrNC_037646.1	+	6333719	6340143	6333719	6336130	6336202	6340143
914	"LOC410853"	NA	chrNC_037639.1	+	11998395	11999414	11998395	11999188	11999271	11999414
915	"LOC408275"	NA	chrNC_037647.1	+	11346640	11347560	11346640	11346761	11347253	11347560
916	"LOC408275"	NA	chrNC_037647.1	+	11346640	11347560	11346640	11346797	11347253	11347560
917	"LOC408275"	NA	chrNC_037647.1	+	11346640	11347560	11346640	11347076	11347253	11347560
918	"LOC102653912"	NA	chrNC_037647.1	-	11397960	11400543	11397960	11398071	11398264	11400543
919	"LOC102653912"	NA	chrNC_037647.1	-	11397960	11400543	11397960	11398074	11398264	11400543
920	"LOC100578990"	NA	chrNC_037651.1	-	2299120	2300484	2299120	2299537	2299798	2300484
921	"LOC100578990"	NA	chrNC_037651.1	-	2299120	2300484	2299120	2299543	2299798	2300484
922	"LOC100578990"	NA	chrNC_037651.1	-	2299120	2300484	2299120	2299733	2299798	2300484
923	"LOC724458"	NA	chrNC_037647.1	+	11593991	11599123	11593991	11598065	11599001	11599123
924	"LOC408369"	NA	chrNC_037648.1	+	13303718	13304804	13303718	13304220	13304376	13304804
925	"LOC412959"	NA	chrNC_037645.1	+	12688224	12688750	12688224	12688301	12688395	12688750
926	"LOC412959"	NA	chrNC_037645.1	+	12688395	12688750	12688395	12688428	12688491	12688750
927	"LOC410925"	NA	chrNC_037640.1	+	11483966	11488451	11483966	11484207	11487065	11488451
928	"LOC410925"	NA	chrNC_037640.1	+	11483966	11488451	11483966	11487605	11488239	11488451
929	"LOC410925"	NA	chrNC_037640.1	+	11483966	11488451	11483966	11487742	11488239	11488451
930	"LOC100576299"	NA	chrNC_037648.1	-	807078	808294	807078	807229	808044	808294
931	"LOC100578438"	NA	chrNC_037648.1	+	13381839	13383405	13381839	13382138	13383152	13383405
932	"LOC102656664"	NA	chrNC_037651.1	-	4612700	4613116	4612700	4612804	4612879	4613116
933	"LOC102656664"	NA	chrNC_037651.1	-	4616882	4618850	4616882	4617102	4617424	4618850
934	"LOC102656664"	NA	chrNC_037651.1	-	4616882	4618850	4616882	4617512	4617580	4618850
935	"LOC102656664"	NA	chrNC_037651.1	-	4616882	4618850	4616882	4618492	4618579	4618850
936	"LOC725890"	NA	chrNC_037652.1	+	5871051	5871767	5871051	5871517	5871615	5871767
937	"LOC725890"	NA	chrNC_037652.1	+	5871051	5873485	5871051	5871767	5871926	5873485
938	"LOC725890"	NA	chrNC_037652.1	+	5871051	5873485	5871051	5872278	5872357	5873485
939	"LOC725890"	NA	chrNC_037652.1	+	5871051	5873485	5871051	5872543	5872667	5873485
940	"LOC725890"	NA	chrNC_037652.1	+	5874215	5874802	5874215	5874608	5874687	5874802
941	"LOC412839"	NA	chrNC_037648.1	+	1883392	1885038	1883392	1884316	1884425	1885038
942	"LOC724335"	NA	chrNC_037648.1	-	2373848	2374190	2373848	2373998	2374091	2374190
943	"LOC413680"	NA	chrNC_037648.1	-	2484842	2485137	2484842	2485040	2485070	2485137
944	"LOC409534"	NA	chrNC_037648.1	-	2606578	2606968	2606578	2606664	2606760	2606968
945	"LOC552044"	NA	chrNC_037639.1	+	12621045	12621633	12621045	12621323	12621412	12621633
946	"LOC408543"	NA	chrNC_037652.1	+	3671178	3673755	3671178	3671449	3671549	3673755
947	"LOC408543"	NA	chrNC_037652.1	+	3671178	3673755	3671178	3671449	3673089	3673755
948	"LOC408543"	NA	chrNC_037652.1	+	3671178	3673755	3671178	3673263	3673503	3673755
949	"LOC411535"	NA	chrNC_037648.1	+	5014122	5014747	5014122	5014388	5014473	5014747
950	"LOC411535"	NA	chrNC_037648.1	+	5023328	5023532	5023328	5023376	5023460	5023532
951	"LOC551883"	NA	chrNC_037648.1	-	6385388	6386752	6385388	6386299	6386440	6386752
952	"LOC551883"	NA	chrNC_037648.1	-	6385388	6386752	6385388	6386302	6386440	6386752
953	"LOC551883"	NA	chrNC_037648.1	-	6385388	6386752	6385388	6386302	6386650	6386752
954	"LOC412422"	NA	chrNC_037648.1	+	8105595	8112324	8105595	8109774	8109934	8112324
955	"LOC107965033"	NA	chrNC_037638.1	+	4257013	4262538	4257013	4258507	4258614	4262538
956	"LOC107965033"	NA	chrNC_037638.1	+	4264838	4265368	4264838	4265178	4265252	4265368
957	"LOC107965219"	NA	chrNC_037648.1	-	8359253	8359916	8359253	8359472	8359626	8359916
958	"LOC551736"	NA	chrNC_037648.1	-	9478818	9479183	9478818	9478977	9479030	9479183
959	"LOC107965199"	NA	chrNC_037648.1	+	10470300	10470526	10470300	10470384	10470447	10470526
960	"LOC100577879"	NA	chrNC_037648.1	+	10944789	10947681	10944789	10945941	10946023	10947681
961	"LOC552833"	NA	chrNC_037648.1	+	11065069	11066107	11065069	11065699	11065850	11066107
962	"LOC102656805"	NA	chrNC_037648.1	-	11132255	11132683	11132255	11132473	11132550	11132683
963	"LOC102655167"	NA	chrNC_037650.1	-	7655003	7657390	7655003	7655365	7655651	7657390
964	"LOC100576080"	NA	chrNC_037648.1	+	2064131	2065033	2064131	2064666	2064723	2065033
965	"LOC410320"	NA	chrNC_037648.1	-	11987725	11988040	11987725	11987836	11987958	11988040
966	"LOC102655316"	NA	chrNC_037653.1	-	4057058	4057742	4057058	4057406	4057475	4057742
967	"LOC102655316"	NA	chrNC_037653.1	-	4057058	4057895	4057058	4057406	4057584	4057895
968	"LOC102655316"	NA	chrNC_037653.1	-	4057058	4057895	4057058	4057742	4057859	4057895
969	"LOC102655316"	NA	chrNC_037653.1	-	4058125	4058710	4058125	4058244	4058320	4058710
970	"LOC410345"	NA	chrNC_037648.1	+	13230525	13230693	13230525	13230555	13230654	13230693
971	"LOC102654161"	NA	chrNC_037648.1	-	13683330	13684523	13683330	13684323	13684431	13684523
972	"LOC410253"	NA	chrNC_037648.1	-	13686609	13692341	13686609	13691901	13691961	13692341
973	"LOC100577620"	NA	chrNC_037640.1	+	12212708	12213480	12212708	12213110	12213214	12213480
974	"LOC100577620"	NA	chrNC_037640.1	+	12217981	12218706	12217981	12218205	12218302	12218706
975	"LOC100577687"	NA	chrNC_037648.1	+	14174683	14176410	14174683	14174918	14175017	14176410
976	"Pten"	NA	chrNC_037640.1	+	1436862	1437253	1436862	1437008	1437089	1437253
977	"LOC113219113"	NA	chrNC_037648.1	-	14201548	14201969	14201548	14201660	14201821	14201969
978	"LOC113219113"	NA	chrNC_037648.1	-	14202061	14202434	14202061	14202269	14202363	14202434
979	"LOC113219113"	NA	chrNC_037648.1	-	14203896	14204776	14203896	14204107	14204179	14204776
980	"LOC113219113"	NA	chrNC_037648.1	-	14203896	14204777	14203896	14204111	14204179	14204777
981	"LOC102656859"	NA	chrNC_037648.1	-	14240511	14241170	14240511	14240647	14240753	14241170
982	"LOC410266"	NA	chrNC_037648.1	+	14519256	14519618	14519256	14519468	14519540	14519618
983	"LOC102654866"	NA	chrNC_037648.1	+	14576134	14578351	14576134	14577786	14577886	14578351
984	"LOC102654866"	NA	chrNC_037648.1	+	14576134	14578351	14576134	14577828	14577886	14578351
985	"LOC724877"	NA	chrNC_037648.1	-	14834808	14835620	14834808	14835326	14835401	14835620
986	"LOC724877"	NA	chrNC_037648.1	-	14834808	14835620	14834808	14835326	14835410	14835620
987	"LOC410108"	NA	chrNC_037648.1	+	14910645	14911425	14910645	14911000	14911075	14911425
988	"LOC100578596"	NA	chrNC_037648.1	+	15024844	15027030	15024844	15024992	15025205	15027030
989	"LOC100578596"	NA	chrNC_037648.1	+	15025205	15027030	15025205	15025523	15025679	15027030
990	"LOC100578596"	NA	chrNC_037648.1	+	15028144	15028727	15028144	15028319	15028543	15028727
991	"LOC100578596"	NA	chrNC_037648.1	+	15028144	15028727	15028144	15028385	15028543	15028727
992	"LOC551061"	NA	chrNC_037648.1	+	15070350	15070837	15070350	15070598	15070716	15070837
993	"LOC551061"	NA	chrNC_037648.1	+	15070350	15070837	15070350	15070598	15070750	15070837
994	"LOC409184"	NA	chrNC_037648.1	-	15150789	15151484	15150789	15150964	15151070	15151484
995	"LOC102653972"	NA	chrNC_037648.1	-	15251266	15253204	15251266	15251375	15251438	15253204
996	"LOC102653972"	NA	chrNC_037648.1	-	15251266	15253204	15251266	15251375	15252988	15253204
997	"LOC100576609"	NA	chrNC_037648.1	-	15300897	15301199	15300897	15300984	15301050	15301199
998	"LOC102655263"	NA	chrNC_037648.1	-	15480593	15480975	15480593	15480649	15480724	15480975
999	"LOC113219130"	NA	chrNC_037648.1	-	15570754	15571569	15570754	15571291	15571383	15571569
1000	"LOC113219130"	NA	chrNC_037648.1	-	15570754	15571569	15570754	15571291	15571469	15571569
1001	"LOC100578976"	NA	chrNC_037648.1	+	15668669	15669592	15668669	15668850	15669121	15669592
1002	"LOC552459"	NA	chrNC_037648.1	-	15967171	15967778	15967171	15967538	15967610	15967778
1003	"LOC552459"	NA	chrNC_037648.1	-	15967171	15967775	15967171	15967439	15967652	15967775
1004	"LOC552459"	NA	chrNC_037648.1	-	15967171	15967778	15967171	15967544	15967652	15967778
1005	"LOC552459"	NA	chrNC_037648.1	-	15967853	15968388	15967853	15968285	15968321	15968388
1006	"LOC552459"	NA	chrNC_037648.1	-	15967853	15969026	15967853	15968388	15968418	15969026
1007	"LOC552459"	NA	chrNC_037648.1	-	15967853	15969026	15967853	15968447	15968519	15969026
1008	"LOC552459"	NA	chrNC_037648.1	-	15967853	15969026	15967853	15968417	15968537	15969026
1009	"LOC552459"	NA	chrNC_037648.1	-	15967853	15969026	15967853	15968285	15968549	15969026
1010	"LOC552459"	NA	chrNC_037648.1	-	15967853	15969026	15967853	15968447	15968549	15969026
1011	"LOC409766"	NA	chrNC_037648.1	-	16037979	16038316	16037979	16038150	16038213	16038316
1012	"LOC408335"	NA	chrNC_037648.1	+	16330194	16330510	16330194	16330396	16330456	16330510
1013	"LOC100578173"	NA	chrNW_020555822.1	-	8135	8698	8135	8272	8453	8698
1014	"LOC100578173"	NA	chrNW_020555822.1	-	8135	8698	8135	8275	8453	8698
1015	"LOC100578173"	NA	chrNW_020555822.1	-	13969	15062	13969	14064	14499	15062
1016	"LOC100578173"	NA	chrNW_020555822.1	-	13969	15062	13969	14636	14817	15062
1017	"LOC100578173"	NA	chrNW_020555822.1	-	13969	15062	13969	14639	14817	15062
1018	"LOC726776"	NA	chrNC_037642.1	-	13668855	13669392	13668855	13669086	13669170	13669392
1019	"LOC100577908"	NA	chrNC_037649.1	-	1469388	1472123	1469388	1469810	1469907	1472123
1020	"LOC100577908"	NA	chrNC_037649.1	-	1469388	1472123	1469388	1469997	1470637	1472123
1021	"LOC100577908"	NA	chrNC_037649.1	-	1469388	1472123	1469388	1470041	1470637	1472123
1022	"LOC102654810"	NA	chrNC_037643.1	+	6936950	6937778	6936950	6937005	6937132	6937778
1023	"LOC102655145"	NA	chrNC_037652.1	-	3877607	3879837	3877607	3877925	3878210	3879837
1024	"LOC726032"	NA	chrNC_037649.1	+	1534512	1535201	1534512	1534816	1534897	1535201
1025	"LOC410944"	NA	chrNC_037640.1	+	6038972	6039439	6038972	6039144	6039207	6039439
1026	"LOC552488"	NA	chrNC_037649.1	+	2490616	2491215	2490616	2490901	2491010	2491215
1027	"LOC102653810"	NA	chrNC_037649.1	+	4916405	4916700	4916405	4916538	4916608	4916700
1028	"LOC102655405"	NA	chrNC_037649.1	+	5574298	5575740	5574298	5574451	5574564	5575740
1029	"LOC102655405"	NA	chrNC_037649.1	+	5574298	5575740	5574298	5574451	5575493	5575740
1030	"LOC102655405"	NA	chrNC_037649.1	+	5574298	5575740	5574298	5574919	5575493	5575740
1031	"LOC410363"	NA	chrNC_037649.1	-	6759329	6763566	6759329	6759621	6761150	6763566
1032	"LOC410363"	NA	chrNC_037649.1	-	6759329	6763566	6759329	6759666	6761150	6763566
1033	"LOC410363"	NA	chrNC_037649.1	-	6759329	6763566	6759329	6759939	6761150	6763566
1034	"LOC410363"	NA	chrNC_037649.1	-	6768161	6769861	6768161	6768582	6769242	6769861
1035	"LOC414022"	NA	chrNC_037638.1	+	6403626	6404679	6403626	6404152	6404248	6404679
1036	"LOC725085"	NA	chrNC_037649.1	-	7037269	7039453	7037269	7037472	7037623	7039453
1037	"LOC107964196"	NA	chrNC_037640.1	-	4623003	4627351	4623003	4623051	4623120	4627351
1038	"LOC100578134"	NA	chrNC_037641.1	-	1766922	1767287	1766922	1767092	1767244	1767287
1039	"LOC726247"	NA	chrNC_037649.1	-	11464330	11466367	11464330	11464776	11465075	11466367
1040	"LOC552286"	NA	chrNC_037649.1	-	7860173	7861718	7860173	7860327	7860476	7861718
1041	"LOC100576173"	NA	chrNC_037652.1	+	3462809	3463666	3462809	3462930	3463015	3463666
1042	"LOC413668"	NA	chrNC_037648.1	+	11147787	11148473	11147787	11148184	11148288	11148473
1043	"LOC551033"	NA	chrNC_037649.1	-	8276916	8278427	8276916	8277313	8278313	8278427
1044	"LOC107965314"	NA	chrNC_037649.1	+	9144116	9144526	9144116	9144242	9144347	9144526
1045	"LOC107965314"	NA	chrNC_037649.1	+	9146525	9147639	9146525	9146993	9147130	9147639
1046	"LOC107965314"	NA	chrNC_037649.1	+	9146525	9147639	9146525	9146993	9147425	9147639
1047	"LOC107965314"	NA	chrNC_037649.1	+	9146525	9147639	9146525	9147296	9147425	9147639
1048	"LOC107965314"	NA	chrNC_037649.1	+	9146525	9147639	9146525	9146716	9147493	9147639
1049	"LOC107965314"	NA	chrNC_037649.1	+	9146525	9147639	9146525	9146993	9147493	9147639
1050	"LOC107965314"	NA	chrNC_037649.1	+	9146525	9147639	9146525	9147296	9147493	9147639
1051	"LOC107965314"	NA	chrNC_037649.1	+	9154361	9154779	9154361	9154448	9154559	9154779
1052	"LOC107965314"	NA	chrNC_037649.1	+	9157695	9158300	9157695	9157986	9158101	9158300
1053	"LOC113219151"	NA	chrNC_037649.1	+	9205472	9208309	9205472	9206229	9206333	9208309
1054	"LOC100577829"	NA	chrNC_037649.1	+	11275426	11276001	11275426	11275622	11275697	11276001
1055	"LOC410938"	NA	chrNC_037640.1	-	7594179	7596115	7594179	7595336	7595542	7596115
1056	"LOC410938"	NA	chrNC_037640.1	-	7596739	7597149	7596739	7596832	7596979	7597149
1057	"LOC552798"	NA	chrNC_037646.1	-	10900593	10901547	10900593	10900766	10901025	10901547
1058	"LOC726790"	NA	chrNC_037650.1	-	2913772	2914310	2913772	2914060	2914219	2914310
1059	"LOC726790"	NA	chrNC_037650.1	-	2913772	2914310	2913772	2914136	2914219	2914310
1060	"LOC113218526"	NA	chrNC_037650.1	+	3062908	3063297	3062908	3063002	3063118	3063297
1061	"LOC413267"	NA	chrNC_037650.1	-	3085556	3085993	3085556	3085707	3085782	3085993
1062	"Br-c"	NA	chrNC_037650.1	-	3341065	3341742	3341065	3341218	3341297	3341742
1063	"LOC411969"	NA	chrNC_037643.1	+	7170188	7170628	7170188	7170338	7170428	7170628
1064	"LOC113218548"	NA	chrNC_037650.1	+	4651727	4657164	4651727	4656913	4656992	4657164
