ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
763	"LOC727649"	"LOC727649"	chrNC_037645.1	-	2279166	2279896	2279166	2279571	2279688	2279896
764	"LOC413029"	"LOC413029"	chrNC_037645.1	+	2486896	2487457	2486896	2487269	2487343	2487457
765	"LOC100576968"	"LOC100576968"	chrNC_037645.1	-	2252970	2253389	2252970	2253077	2253179	2253389
766	"LOC725331"	"LOC725331"	chrNC_037645.1	+	2836802	2837865	2836802	2837650	2837766	2837865
767	"LOC107964820"	"LOC107964820"	chrNC_037645.1	+	3237268	3238183	3237268	3237526	3237616	3238183
768	"LOC100578593"	"LOC100578593"	chrNC_037643.1	-	5273671	5274217	5273671	5274109	5274174	5274217
769	"LOC100576478"	"LOC100576478"	chrNC_037645.1	+	3603215	3607836	3603215	3603393	3603532	3607836
770	"LOC100576478"	"LOC100576478"	chrNC_037645.1	+	3603215	3607623	3603215	3607468	3607553	3607623
771	"LOC100576478"	"LOC100576478"	chrNC_037645.1	+	3607553	3608801	3607553	3607623	3607752	3608801
772	"LOC102655053"	"LOC102655053"	chrNC_037645.1	-	3646402	3646721	3646402	3646508	3646593	3646721
773	"LOC552177"	"LOC552177"	chrNC_037645.1	-	3741158	3741441	3741158	3741234	3741312	3741441
774	"LOC409646"	"LOC409646"	chrNC_037638.1	-	11856138	11856479	11856138	11856241	11856334	11856479
775	"LOC409646"	"LOC409646"	chrNC_037638.1	-	11856138	11856479	11856138	11856262	11856334	11856479
776	"LOC411248"	"LOC411248"	chrNC_037645.1	+	5059544	5061059	5059544	5059767	5060724	5061059
777	"LOC411248"	"LOC411248"	chrNC_037645.1	+	5059544	5061059	5059544	5060048	5060724	5061059
778	"LOC413030"	"LOC413030"	chrNC_037646.1	+	6550529	6551324	6550529	6551135	6551202	6551324
779	"LOC408839"	"LOC408839"	chrNC_037642.1	-	9811562	9812925	9811562	9812360	9812432	9812925
780	"LOC408963"	"LOC408963"	chrNC_037645.1	-	5890230	5891095	5890230	5890536	5890769	5891095
781	"LOC551506"	"LOC551506"	chrNC_037653.1	+	4180293	4183279	4180293	4181074	4182116	4183279
782	"LOC100576876"	"LOC100576876"	chrNC_037646.1	-	6431598	6435924	6431598	6431877	6431944	6435924
783	"LOC100576876"	"LOC100576876"	chrNC_037646.1	-	6431598	6435924	6431598	6431877	6432160	6435924
784	"LOC725837"	"LOC725837"	chrNC_037645.1	-	6612303	6612522	6612303	6612385	6612463	6612522
785	"LOC409435"	"LOC409435"	chrNC_037645.1	-	6447518	6448089	6447518	6447675	6447801	6448089
786	"LOC409454"	"LOC409454"	chrNC_037645.1	+	6637658	6638606	6637658	6637806	6638057	6638606
787	"LOC102656608"	"LOC102656608"	chrNC_037643.1	+	7810948	7814287	7810948	7812871	7814154	7814287
788	"LOC102655699"	"LOC102655699"	chrNC_037645.1	-	7629379	7630579	7629379	7630204	7630330	7630579
789	"LOC102655699"	"LOC102655699"	chrNC_037645.1	-	7629379	7632658	7629379	7630579	7630674	7632658
790	"LOC102655699"	"LOC102655699"	chrNC_037645.1	-	7633291	7633741	7633291	7633302	7633359	7633741
791	"LOC412080"	"LOC412080"	chrNC_037645.1	-	7784535	7785287	7784535	7784741	7784850	7785287
792	"LOC412080"	"LOC412080"	chrNC_037645.1	-	7784535	7785287	7784535	7784744	7784850	7785287
793	"LOC113218827"	"LOC113218827"	chrNC_037643.1	-	13374363	13375893	13374363	13374683	13374826	13375893
794	"LOC113218827"	"LOC113218827"	chrNC_037643.1	-	13374363	13375893	13374363	13375019	13375087	13375893
795	"LOC102654761"	"LOC102654761"	chrNC_037645.1	+	7835704	7836469	7835704	7835808	7835880	7836469
796	"LOC726546"	"LOC726546"	chrNC_037647.1	+	10952573	10953014	10952573	10952727	10952890	10953014
797	"LOC113218603"	"LOC113218603"	chrNC_037639.1	-	10022914	10023314	10022914	10023120	10023192	10023314
798	"LOC408970"	"LOC408970"	chrNC_037645.1	-	8305601	8305918	8305601	8305790	8305880	8305918
799	"LOC102654625"	"LOC102654625"	chrNC_037645.1	-	8491377	8491735	8491377	8491521	8491598	8491735
800	"LOC102654625"	"LOC102654625"	chrNC_037645.1	-	8491377	8491735	8491377	8491547	8491598	8491735
801	"LOC724508"	"LOC724508"	chrNC_037639.1	+	12463685	12465074	12463685	12463751	12463832	12465074
802	"LOC100578253"	"LOC100578253"	chrNC_037645.1	+	8981704	8984028	8981704	8981830	8981962	8984028
803	"LOC408292"	"LOC408292"	chrNC_037647.1	-	9372087	9372610	9372087	9372278	9372386	9372610
804	"LOC100578016"	"LOC100578016"	chrNC_037638.1	+	11241784	11242147	11241784	11241918	11241979	11242147
805	"LOC408973"	"LOC408973"	chrNC_037645.1	-	9763947	9764582	9763947	9764223	9764406	9764582
806	"LOC113219073"	"LOC113219073"	chrNC_037648.1	+	1171927	1174114	1171927	1172123	1172185	1174114
807	"LOC724979"	"LOC724979"	chrNC_037645.1	-	11630360	11631288	11630360	11630533	11630791	11631288
808	"LOC551263"	"LOC551263"	chrNC_037645.1	+	11667285	11668404	11667285	11667699	11667777	11668404
809	"LOC411597"	"LOC411597"	chrNC_037645.1	+	7317962	7318820	7317962	7318166	7318356	7318820
810	"LOC727634"	"LOC727634"	chrNC_037645.1	-	11728859	11729107	11728859	11729017	11729095	11729107
811	"LOC412398"	"LOC412398"	chrNC_037645.1	-	11758942	11759201	11758942	11759084	11759147	11759201
812	"LOC409238"	"LOC409238"	chrNC_037638.1	+	14246008	14246810	14246008	14246156	14246276	14246810
813	"LOC409238"	"LOC409238"	chrNC_037638.1	+	14246008	14246810	14246008	14246198	14246276	14246810
814	"LOC409238"	"LOC409238"	chrNC_037638.1	+	14246008	14246810	14246008	14246207	14246276	14246810
815	"LOC409238"	"LOC409238"	chrNC_037638.1	+	14247807	14248452	14247807	14248019	14248092	14248452
816	"LOC409238"	"LOC409238"	chrNC_037638.1	+	14247807	14248452	14247807	14248019	14248107	14248452
817	"LOC411764"	"LOC411764"	chrNC_037639.1	-	15048597	15049118	15048597	15048647	15048833	15049118
818	"LOC412092"	"LOC412092"	chrNC_037645.1	+	12174661	12175342	12174661	12174768	12174827	12175342
819	"LOC410893"	"LOC410893"	chrNC_037639.1	+	5731859	5733243	5731859	5733058	5733150	5733243
820	"LOC726262"	"LOC726262"	chrNC_037647.1	-	4805950	4806451	4805950	4806253	4806331	4806451
821	"LOC726262"	"LOC726262"	chrNC_037647.1	-	4811467	4811700	4811467	4811695	4811697	4811700
822	"LOC102655357"	"LOC102655357"	chrNC_037646.1	-	38091	38500	38091	38314	38395	38500
823	"LOC727153"	"LOC727153"	chrNC_037646.1	-	1529073	1529653	1529073	1529189	1529579	1529653
824	"LOC726750"	"LOC726750"	chrNC_037646.1	-	8493875	8496854	8493875	8494109	8494175	8496854
825	"LOC726750"	"LOC726750"	chrNC_037646.1	-	8493875	8496854	8493875	8494775	8495465	8496854
826	"LOC411653"	"LOC411653"	chrNC_037646.1	-	1663764	1665185	1663764	1664941	1665067	1665185
827	"LOC411653"	"LOC411653"	chrNC_037646.1	-	1669976	1673034	1669976	1671841	1672018	1673034
828	"LOC411653"	"LOC411653"	chrNC_037646.1	-	1669976	1673034	1669976	1671841	1672260	1673034
829	"LOC411653"	"LOC411653"	chrNC_037646.1	-	1669976	1673034	1669976	1672131	1672260	1673034
830	"LOC411653"	"LOC411653"	chrNC_037646.1	-	1669976	1673034	1669976	1671841	1672617	1673034
831	"LOC411653"	"LOC411653"	chrNC_037646.1	-	1669976	1673034	1669976	1672296	1672617	1673034
832	"LOC413382"	"LOC413382"	chrNC_037646.1	+	2538545	2540863	2538545	2538589	2538655	2540863
833	"LOC552243"	"LOC552243"	chrNC_037638.1	-	14916420	14916700	14916420	14916474	14916540	14916700
834	"LOC113218749"	"LOC113218749"	chrNC_037641.1	+	4158689	4161101	4158689	4160934	4161021	4161101
835	"LOC113218978"	"LOC113218978"	chrNC_037646.1	+	5208086	5209654	5208086	5209084	5209247	5209654
836	"LOC102654439"	"LOC102654439"	chrNC_037646.1	+	5219775	5222103	5219775	5221783	5221871	5222103
837	"LOC552414"	"LOC552414"	chrNC_037646.1	+	6026305	6026563	6026305	6026338	6026458	6026563
838	"LOC551623"	"LOC551623"	chrNC_037638.1	+	26627710	26629680	26627710	26628546	26628699	26629680
839	"LOC100578662"	"LOC100578662"	chrNC_037653.1	-	1466842	1467784	1466842	1466993	1467056	1467784
840	"LOC411879"	"LOC411879"	chrNC_037646.1	+	6559798	6565038	6559798	6562330	6562393	6565038
841	"LOC409249"	"LOC409249"	chrNC_037646.1	-	6593350	6594075	6593350	6593436	6593513	6594075
842	"LOC409856"	"LOC409856"	chrNC_037640.1	-	10800880	10801891	10800880	10801305	10801378	10801891
843	"LOC100576234"	"LOC100576234"	chrNC_037640.1	-	5352126	5354623	5352126	5352879	5354548	5354623
844	"LOC100576234"	"LOC100576234"	chrNC_037640.1	-	5352126	5354623	5352126	5353074	5354548	5354623
845	"LOC100576234"	"LOC100576234"	chrNC_037640.1	-	5358259	5358824	5358259	5358442	5358551	5358824
846	"LOC100576234"	"LOC100576234"	chrNC_037640.1	-	5358259	5358824	5358259	5358478	5358551	5358824
847	"LOC100576234"	"LOC100576234"	chrNC_037640.1	-	5358259	5358824	5358259	5358442	5358757	5358824
848	"LOC100576234"	"LOC100576234"	chrNC_037640.1	-	5358259	5358824	5358259	5358478	5358757	5358824
849	"B-gluc1"	"B-gluc1"	chrNC_037646.1	-	7483844	7484985	7483844	7483970	7484166	7484985
850	"B-gluc1"	"B-gluc1"	chrNC_037646.1	-	7483844	7484985	7483844	7483970	7484338	7484985
851	"B-gluc1"	"B-gluc1"	chrNC_037646.1	-	7484166	7484985	7484166	7484224	7484338	7484985
852	"LOC726197"	"LOC726197"	chrNC_037646.1	-	7542235	7543009	7542235	7542392	7542553	7543009
853	"LOC102653932"	"LOC102653932"	chrNC_037646.1	+	10100884	10101267	10100884	10101144	10101218	10101267
854	"LOC411414"	"LOC411414"	chrNC_037647.1	-	4485535	4486167	4485535	4485637	4485734	4486167
855	"LOC411414"	"LOC411414"	chrNC_037647.1	-	4485535	4486167	4485535	4485657	4485734	4486167
856	"LOC411414"	"LOC411414"	chrNC_037647.1	-	4485535	4486167	4485535	4485637	4485738	4486167
857	"LOC411414"	"LOC411414"	chrNC_037647.1	-	4485535	4486167	4485535	4485657	4485738	4486167
858	"LOC411414"	"LOC411414"	chrNC_037647.1	-	4485535	4486167	4485535	4485637	4485762	4486167
859	"LOC411414"	"LOC411414"	chrNC_037647.1	-	4485535	4486167	4485535	4485657	4485762	4486167
860	"LOC411306"	"LOC411306"	chrNC_037646.1	-	10960386	10960983	10960386	10960641	10960704	10960983
861	"LOC102655751"	"LOC102655751"	chrNC_037642.1	+	5760485	5761266	5760485	5760813	5761174	5761266
862	"LOC102655751"	"LOC102655751"	chrNC_037642.1	+	5761174	5761942	5761174	5761266	5761796	5761942
863	"LOC102656398"	"LOC102656398"	chrNC_037646.1	+	11630443	11630821	11630443	11630652	11630715	11630821
864	"LOC100578317"	"LOC100578317"	chrNC_037648.1	-	13313138	13315321	13313138	13313350	13313436	13315321
865	"LOC100578317"	"LOC100578317"	chrNC_037648.1	-	13313138	13315321	13313138	13313350	13314378	13315321
866	"LOC100578597"	"LOC100578597"	chrNC_037646.1	-	12273397	12277598	12273397	12273928	12274024	12277598
867	"LOC113219036"	"LOC113219036"	chrNC_037647.1	-	14012	14572	14012	14333	14457	14572
868	"LOC413740"	"LOC413740"	chrNC_037645.1	-	3883593	3884177	3883593	3883910	3883967	3884177
869	"LOC724822"	"LOC724822"	chrNC_037647.1	-	361448	362177	361448	361530	361614	362177
870	"LOC107964584"	"LOC107964584"	chrNC_037643.1	-	8912199	8912672	8912199	8912439	8912527	8912672
871	"LOC724640"	"LOC724640"	chrNC_037647.1	+	1754970	1757377	1754970	1755096	1755168	1757377
872	"LOC724765"	"LOC724765"	chrNC_037647.1	+	1973026	1974350	1973026	1974169	1974298	1974350
873	"LOC102656656"	"LOC102656656"	chrNC_037647.1	-	2529474	2533470	2529474	2530982	2531043	2533470
874	"LOC102654050"	"LOC102654050"	chrNC_037647.1	+	2869027	2872503	2869027	2872183	2872252	2872503
875	"LOC551270"	"LOC551270"	chrNC_037647.1	+	4694210	4694615	4694210	4694229	4694391	4694615
876	"LOC113219042"	"LOC113219042"	chrNC_037647.1	+	4878792	4880960	4878792	4878955	4879015	4880960
877	"LOC100578893"	"LOC100578893"	chrNC_037642.1	+	13160277	13160962	13160277	13160441	13160525	13160962
878	"LOC412607"	"LOC412607"	chrNC_037647.1	+	5885349	5886156	5885349	5885955	5886033	5886156
879	"LOC409470"	"LOC409470"	chrNC_037648.1	-	7133968	7134354	7133968	7134186	7134270	7134354
880	"LOC409470"	"LOC409470"	chrNC_037648.1	-	7144683	7145079	7144683	7144890	7144971	7145079
881	"LOC552782"	"LOC552782"	chrNC_037642.1	+	13377150	13377597	13377150	13377323	13377401	13377597
882	"LOC552501"	"LOC552501"	chrNC_037647.1	-	6479563	6479883	6479563	6479628	6479724	6479883
883	"LOC113219060"	"LOC113219060"	chrNC_037647.1	-	6533723	6534558	6533723	6533924	6534246	6534558
884	"LOC113219060"	"LOC113219060"	chrNC_037647.1	-	6533723	6534558	6533723	6533924	6534316	6534558
885	"LOC113219060"	"LOC113219060"	chrNC_037647.1	-	6533723	6534558	6533723	6533924	6534400	6534558
886	"LOC113218886"	"LOC113218886"	chrNC_037643.1	-	14246534	14249928	14246534	14247084	14247230	14249928
887	"LOC551706"	"LOC551706"	chrNC_037647.1	+	7073424	7079279	7073424	7074580	7074650	7079279
888	"LOC551706"	"LOC551706"	chrNC_037647.1	+	7073424	7079279	7073424	7075590	7075663	7079279
889	"LOC551706"	"LOC551706"	chrNC_037647.1	+	7073424	7079279	7073424	7073646	7078968	7079279
890	"LOC551706"	"LOC551706"	chrNC_037647.1	+	7073424	7079279	7073424	7079112	7079199	7079279
891	"LOC410559"	"LOC410559"	chrNC_037651.1	-	10004450	10005586	10004450	10004915	10005013	10005586
892	"LOC551610"	"LOC551610"	chrNC_037647.1	+	8070973	8071302	8070973	8071123	8071222	8071302
893	"LOC102656717"	"LOC102656717"	chrNC_037648.1	-	1809328	1810763	1809328	1810126	1810199	1810763
894	"LOC102656717"	"LOC102656717"	chrNC_037648.1	-	1809328	1810763	1809328	1810126	1810209	1810763
895	"LOC102656717"	"LOC102656717"	chrNC_037648.1	-	1809328	1810763	1809328	1810549	1810633	1810763
896	"LOC102655479"	"LOC102655479"	chrNC_037647.1	-	8516063	8518638	8516063	8516538	8517238	8518638
897	"LOC552688"	"LOC552688"	chrNC_037647.1	-	8695222	8695790	8695222	8695387	8695491	8695790
898	"LOC724908"	"LOC724908"	chrNC_037647.1	+	8841735	8843659	8841735	8841776	8841863	8843659
899	"LOC411078"	"LOC411078"	chrNC_037642.1	-	6182755	6183773	6182755	6183163	6183278	6183773
900	"LOC411157"	"LOC411157"	chrNC_037643.1	+	11855721	11859056	11855721	11857532	11858846	11859056
901	"LOC726670"	"LOC726670"	chrNC_037651.1	+	9114881	9115625	9114881	9115150	9115231	9115625
902	"LOC102655568"	"LOC102655568"	chrNC_037638.1	-	24595436	24599196	24595436	24595554	24598038	24599196
903	"LOC409315"	"LOC409315"	chrNC_037647.1	-	10220887	10221191	10220887	10221031	10221141	10221191
904	"LOC100577138"	"LOC100577138"	chrNC_037647.1	-	10560550	10563051	10560550	10562416	10562765	10563051
905	"LOC100578404"	"LOC100578404"	chrNC_037647.1	+	11837275	11838307	11837275	11838114	11838197	11838307
906	"LOC100577980"	"LOC100577980"	chrNC_037647.1	-	10797539	10798082	10797539	10797727	10797790	10798082
907	"LOC408670"	"LOC408670"	chrNC_037639.1	-	13124007	13124294	13124007	13124082	13124157	13124294
908	"LOC102655071"	"LOC102655071"	chrNC_037647.1	-	10953079	10953822	10953079	10953174	10953258	10953822
909	"LOC107964959"	"LOC107964959"	chrNC_037646.1	+	6333719	6340143	6333719	6336130	6336202	6340143
910	"LOC410853"	"LOC410853"	chrNC_037639.1	+	11998395	11999414	11998395	11999188	11999271	11999414
911	"LOC408275"	"LOC408275"	chrNC_037647.1	+	11346640	11347560	11346640	11346761	11347253	11347560
912	"LOC408275"	"LOC408275"	chrNC_037647.1	+	11346640	11347560	11346640	11346797	11347253	11347560
913	"LOC408275"	"LOC408275"	chrNC_037647.1	+	11346640	11347560	11346640	11347076	11347253	11347560
914	"LOC102653912"	"LOC102653912"	chrNC_037647.1	-	11397960	11400543	11397960	11398071	11398264	11400543
915	"LOC102653912"	"LOC102653912"	chrNC_037647.1	-	11397960	11400543	11397960	11398074	11398264	11400543
916	"LOC100578990"	"LOC100578990"	chrNC_037651.1	-	2299120	2300484	2299120	2299537	2299798	2300484
917	"LOC100578990"	"LOC100578990"	chrNC_037651.1	-	2299120	2300484	2299120	2299543	2299798	2300484
918	"LOC100578990"	"LOC100578990"	chrNC_037651.1	-	2299120	2300484	2299120	2299733	2299798	2300484
919	"LOC724458"	"LOC724458"	chrNC_037647.1	+	11593991	11599123	11593991	11598065	11599001	11599123
920	"LOC408369"	"LOC408369"	chrNC_037648.1	+	13303718	13304804	13303718	13304220	13304376	13304804
921	"LOC412959"	"LOC412959"	chrNC_037645.1	+	12688224	12688750	12688224	12688301	12688395	12688750
922	"LOC412959"	"LOC412959"	chrNC_037645.1	+	12688224	12688750	12688224	12688301	12688491	12688750
923	"LOC412959"	"LOC412959"	chrNC_037645.1	+	12688395	12688750	12688395	12688428	12688491	12688750
924	"LOC410925"	"LOC410925"	chrNC_037640.1	+	11483966	11488451	11483966	11484207	11487065	11488451
925	"LOC410925"	"LOC410925"	chrNC_037640.1	+	11483966	11488451	11483966	11487605	11488239	11488451
926	"LOC410925"	"LOC410925"	chrNC_037640.1	+	11483966	11488451	11483966	11487742	11488239	11488451
927	"LOC100576299"	"LOC100576299"	chrNC_037648.1	-	807078	808294	807078	807229	808044	808294
928	"LOC100578438"	"LOC100578438"	chrNC_037648.1	+	13381839	13383405	13381839	13382138	13383152	13383405
929	"LOC102656664"	"LOC102656664"	chrNC_037651.1	-	4612700	4613116	4612700	4612804	4612879	4613116
930	"LOC102656664"	"LOC102656664"	chrNC_037651.1	-	4616882	4618850	4616882	4617102	4617424	4618850
931	"LOC102656664"	"LOC102656664"	chrNC_037651.1	-	4616882	4618850	4616882	4617512	4617580	4618850
932	"LOC102656664"	"LOC102656664"	chrNC_037651.1	-	4616882	4618850	4616882	4618492	4618579	4618850
933	"LOC725890"	"LOC725890"	chrNC_037652.1	+	5871051	5871767	5871051	5871517	5871615	5871767
934	"LOC725890"	"LOC725890"	chrNC_037652.1	+	5871051	5873485	5871051	5871767	5871926	5873485
935	"LOC725890"	"LOC725890"	chrNC_037652.1	+	5871051	5873485	5871051	5872278	5872357	5873485
936	"LOC725890"	"LOC725890"	chrNC_037652.1	+	5871051	5873485	5871051	5872543	5872667	5873485
937	"LOC725890"	"LOC725890"	chrNC_037652.1	+	5874215	5874802	5874215	5874608	5874687	5874802
938	"LOC412839"	"LOC412839"	chrNC_037648.1	+	1883392	1885038	1883392	1884316	1884425	1885038
939	"LOC724335"	"LOC724335"	chrNC_037648.1	-	2373848	2374190	2373848	2373998	2374091	2374190
940	"LOC413680"	"LOC413680"	chrNC_037648.1	-	2484842	2485137	2484842	2485040	2485070	2485137
941	"LOC409534"	"LOC409534"	chrNC_037648.1	-	2606578	2606968	2606578	2606664	2606760	2606968
942	"LOC552044"	"LOC552044"	chrNC_037639.1	+	12621045	12621633	12621045	12621323	12621412	12621633
943	"LOC408543"	"LOC408543"	chrNC_037652.1	+	3671178	3673755	3671178	3671449	3671549	3673755
944	"LOC408543"	"LOC408543"	chrNC_037652.1	+	3671178	3673755	3671178	3671449	3673089	3673755
945	"LOC408543"	"LOC408543"	chrNC_037652.1	+	3671178	3673755	3671178	3673263	3673503	3673755
946	"LOC411535"	"LOC411535"	chrNC_037648.1	+	5014122	5014747	5014122	5014388	5014473	5014747
947	"LOC411535"	"LOC411535"	chrNC_037648.1	+	5023328	5023532	5023328	5023376	5023460	5023532
948	"LOC551883"	"LOC551883"	chrNC_037648.1	-	6385388	6386752	6385388	6386299	6386440	6386752
949	"LOC551883"	"LOC551883"	chrNC_037648.1	-	6385388	6386752	6385388	6386302	6386440	6386752
950	"LOC551883"	"LOC551883"	chrNC_037648.1	-	6385388	6386752	6385388	6386302	6386650	6386752
951	"LOC412422"	"LOC412422"	chrNC_037648.1	+	8105595	8112324	8105595	8109774	8109934	8112324
952	"LOC107965033"	"LOC107965033"	chrNC_037638.1	+	4257013	4262538	4257013	4258507	4258614	4262538
953	"LOC107965033"	"LOC107965033"	chrNC_037638.1	+	4264838	4265368	4264838	4265178	4265252	4265368
954	"LOC107965219"	"LOC107965219"	chrNC_037648.1	-	8359253	8359916	8359253	8359472	8359626	8359916
955	"LOC551736"	"LOC551736"	chrNC_037648.1	-	9478818	9479183	9478818	9478977	9479030	9479183
956	"LOC107965199"	"LOC107965199"	chrNC_037648.1	+	10470300	10470526	10470300	10470384	10470447	10470526
957	"LOC100577879"	"LOC100577879"	chrNC_037648.1	+	10944789	10947681	10944789	10945941	10946023	10947681
958	"LOC552833"	"LOC552833"	chrNC_037648.1	+	11065069	11066107	11065069	11065699	11065850	11066107
959	"LOC102656805"	"LOC102656805"	chrNC_037648.1	-	11132255	11132683	11132255	11132473	11132550	11132683
960	"LOC102655167"	"LOC102655167"	chrNC_037650.1	-	7655003	7657390	7655003	7655365	7655651	7657390
961	"LOC100576080"	"LOC100576080"	chrNC_037648.1	+	2064131	2065033	2064131	2064666	2064723	2065033
962	"LOC410320"	"LOC410320"	chrNC_037648.1	-	11987725	11988040	11987725	11987836	11987958	11988040
963	"LOC102655316"	"LOC102655316"	chrNC_037653.1	-	4057058	4057742	4057058	4057406	4057475	4057742
964	"LOC102655316"	"LOC102655316"	chrNC_037653.1	-	4057058	4057895	4057058	4057406	4057584	4057895
965	"LOC102655316"	"LOC102655316"	chrNC_037653.1	-	4057058	4057895	4057058	4057742	4057859	4057895
966	"LOC102655316"	"LOC102655316"	chrNC_037653.1	-	4058125	4058710	4058125	4058244	4058320	4058710
967	"LOC410345"	"LOC410345"	chrNC_037648.1	+	13230525	13230693	13230525	13230555	13230654	13230693
968	"LOC102654161"	"LOC102654161"	chrNC_037648.1	-	13683330	13684523	13683330	13684323	13684431	13684523
969	"LOC410253"	"LOC410253"	chrNC_037648.1	-	13686609	13692341	13686609	13691901	13691961	13692341
970	"LOC100577620"	"LOC100577620"	chrNC_037640.1	+	12212708	12213480	12212708	12213110	12213214	12213480
971	"LOC100577620"	"LOC100577620"	chrNC_037640.1	+	12217981	12218706	12217981	12218205	12218302	12218706
972	"LOC100577687"	"LOC100577687"	chrNC_037648.1	+	14174683	14176410	14174683	14174918	14175017	14176410
973	"Pten"	"Pten"	chrNC_037640.1	+	1436862	1437253	1436862	1437008	1437089	1437253
974	"LOC113219113"	"LOC113219113"	chrNC_037648.1	-	14201548	14201969	14201548	14201660	14201821	14201969
975	"LOC113219113"	"LOC113219113"	chrNC_037648.1	-	14202061	14202434	14202061	14202269	14202363	14202434
976	"LOC113219113"	"LOC113219113"	chrNC_037648.1	-	14203896	14204776	14203896	14204107	14204179	14204776
977	"LOC113219113"	"LOC113219113"	chrNC_037648.1	-	14203896	14204777	14203896	14204111	14204179	14204777
978	"LOC102656859"	"LOC102656859"	chrNC_037648.1	-	14240511	14241170	14240511	14240647	14240753	14241170
979	"LOC410266"	"LOC410266"	chrNC_037648.1	+	14519256	14519618	14519256	14519468	14519540	14519618
980	"LOC102654866"	"LOC102654866"	chrNC_037648.1	+	14576134	14578351	14576134	14577786	14577886	14578351
981	"LOC102654866"	"LOC102654866"	chrNC_037648.1	+	14576134	14578351	14576134	14577828	14577886	14578351
982	"LOC724877"	"LOC724877"	chrNC_037648.1	-	14834808	14835620	14834808	14835326	14835401	14835620
983	"LOC724877"	"LOC724877"	chrNC_037648.1	-	14834808	14835620	14834808	14835326	14835410	14835620
984	"LOC410108"	"LOC410108"	chrNC_037648.1	+	14910645	14911425	14910645	14911000	14911075	14911425
985	"LOC100578596"	"LOC100578596"	chrNC_037648.1	+	15024844	15027030	15024844	15024992	15025205	15027030
986	"LOC100578596"	"LOC100578596"	chrNC_037648.1	+	15025205	15027030	15025205	15025523	15025679	15027030
987	"LOC100578596"	"LOC100578596"	chrNC_037648.1	+	15028144	15028727	15028144	15028319	15028543	15028727
988	"LOC100578596"	"LOC100578596"	chrNC_037648.1	+	15028144	15028727	15028144	15028385	15028543	15028727
989	"LOC551061"	"LOC551061"	chrNC_037648.1	+	15070350	15070837	15070350	15070598	15070716	15070837
990	"LOC551061"	"LOC551061"	chrNC_037648.1	+	15070350	15070837	15070350	15070598	15070750	15070837
991	"LOC409184"	"LOC409184"	chrNC_037648.1	-	15150789	15151484	15150789	15150964	15151070	15151484
992	"LOC102653972"	"LOC102653972"	chrNC_037648.1	-	15251266	15253204	15251266	15251375	15251438	15253204
993	"LOC102653972"	"LOC102653972"	chrNC_037648.1	-	15251266	15253204	15251266	15251375	15252988	15253204
994	"LOC100576609"	"LOC100576609"	chrNC_037648.1	-	15300897	15301199	15300897	15300984	15301050	15301199
995	"LOC102655263"	"LOC102655263"	chrNC_037648.1	-	15480593	15480975	15480593	15480649	15480724	15480975
996	"LOC113219130"	"LOC113219130"	chrNC_037648.1	-	15570754	15571569	15570754	15571291	15571383	15571569
997	"LOC113219130"	"LOC113219130"	chrNC_037648.1	-	15570754	15571569	15570754	15571291	15571469	15571569
998	"LOC100578976"	"LOC100578976"	chrNC_037648.1	+	15668669	15669592	15668669	15668850	15669121	15669592
999	"LOC552459"	"LOC552459"	chrNC_037648.1	-	15967171	15967778	15967171	15967538	15967610	15967778
1000	"LOC552459"	"LOC552459"	chrNC_037648.1	-	15967171	15967775	15967171	15967439	15967652	15967775
1001	"LOC552459"	"LOC552459"	chrNC_037648.1	-	15967171	15967778	15967171	15967544	15967652	15967778
1002	"LOC552459"	"LOC552459"	chrNC_037648.1	-	15967853	15968388	15967853	15968285	15968321	15968388
1003	"LOC552459"	"LOC552459"	chrNC_037648.1	-	15967853	15969026	15967853	15968388	15968418	15969026
1004	"LOC552459"	"LOC552459"	chrNC_037648.1	-	15967853	15969026	15967853	15968447	15968519	15969026
1005	"LOC552459"	"LOC552459"	chrNC_037648.1	-	15967853	15969026	15967853	15968417	15968537	15969026
1006	"LOC552459"	"LOC552459"	chrNC_037648.1	-	15967853	15969026	15967853	15968285	15968549	15969026
1007	"LOC552459"	"LOC552459"	chrNC_037648.1	-	15967853	15969026	15967853	15968447	15968549	15969026
1008	"LOC409766"	"LOC409766"	chrNC_037648.1	-	16037979	16038316	16037979	16038150	16038213	16038316
1009	"LOC408335"	"LOC408335"	chrNC_037648.1	+	16330194	16330510	16330194	16330396	16330456	16330510
1010	"LOC100578173"	"LOC100578173"	chrNW_020555822.1	-	8135	8698	8135	8272	8453	8698
1011	"LOC100578173"	"LOC100578173"	chrNW_020555822.1	-	8135	8698	8135	8275	8453	8698
1012	"LOC100578173"	"LOC100578173"	chrNW_020555822.1	-	13969	15062	13969	14064	14499	15062
1013	"LOC100578173"	"LOC100578173"	chrNW_020555822.1	-	13969	15062	13969	14636	14817	15062
1014	"LOC100578173"	"LOC100578173"	chrNW_020555822.1	-	13969	15062	13969	14639	14817	15062
1015	"LOC726776"	"LOC726776"	chrNC_037642.1	-	13668855	13669392	13668855	13669086	13669170	13669392
1016	"LOC100577908"	"LOC100577908"	chrNC_037649.1	-	1469388	1472123	1469388	1469810	1469907	1472123
