ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
825	"LOC726750"	"LOC726750"	chrNC_037646.1	-	8493875	8496854	8493875	8494775	8495465	8496854	825	1036,2065,1519,299,726	0,6,15,6,4	37,117,210	0,0,0	839	149	0.00861212754602	0.023173094639724338	1.0,0.984,0.947,0.898,0.97	1.0,1.0,1.0	-0.04
826	"LOC411653"	"LOC411653"	chrNC_037646.1	-	1663764	1665185	1663764	1664941	1665067	1665185	826	0,8,24,6,0	0,0,0,0,0	12,1,16	1,7,8	275	149	1	1.0	NA,1.0,1.0,1.0,NA	0.867,0.072,0.52	0.514
829	"LOC411653"	"LOC411653"	chrNC_037646.1	-	1669976	1673034	1669976	1672131	1672260	1673034	829	0,2,4,0,4	0,0,0,0,0	8,36,9	2,2,2	278	149	1	1.0	NA,1.0,1.0,NA,1.0	0.682,0.906,0.707	0.235
832	"LOC413382"	"LOC413382"	chrNC_037646.1	+	2538545	2540863	2538545	2538589	2538655	2540863	832	10,217,271,198,259	4,4,13,4,15	5,41,33	1,0,0	215	149	0.00247338952178	0.007196017639928688	0.634,0.974,0.935,0.972,0.923	0.776,1.0,1.0	-0.038
833	"LOC552243"	"LOC552243"	chrNC_037638.1	-	14916420	14916700	14916420	14916474	14916540	14916700	833	9,75,56,40,75	0,7,35,11,6	27,13,7	5,4,5	215	149	0.309054665207	0.561537499236	1.0,0.881,0.526,0.716,0.897	0.789,0.693,0.492	0.146
834	"LOC113218749"	"LOC113218749"	chrNC_037641.1	+	4158689	4161101	4158689	4160934	4161021	4161101	834	0,0,0,0,0	0,0,2,0,0	19,20,0	9,6,2	236	149	1	1.0	NA,NA,0.0,NA,NA	0.571,0.678,0.0	-0.416
835	"LOC113218978"	"LOC113218978"	chrNC_037646.1	+	5208086	5209654	5208086	5209084	5209247	5209654	835	0,3,0,0,9	0,9,0,6,1	0,0,0	3,6,4	312	149	1	1.0	NA,0.137,NA,0.0,0.811	0.0,0.0,0.0	0.316
836	"LOC102654439"	"LOC102654439"	chrNC_037646.1	+	5219775	5222103	5219775	5221783	5221871	5222103	836	3,7,2,4,4	0,1,0,1,0	28,10,18	0,0,4	237	149	0.275373779138	0.509687849657014	1.0,0.815,1.0,0.715,1.0	1.0,1.0,0.739	-0.007
837	"LOC552414"	"LOC552414"	chrNC_037646.1	+	6026305	6026563	6026305	6026338	6026458	6026563	837	0,14,82,36,52	0,0,7,0,7	0,15,10	0,0,4	269	149	1	1.0	NA,1.0,0.866,1.0,0.804	NA,1.0,0.581	0.127
839	"LOC100578662"	"LOC100578662"	chrNC_037653.1	-	1466842	1467784	1466842	1466993	1467056	1467784	839	11,23,17,12,1	0,4,18,13,3	170,109,322	90,35,142	212	149	0.894622946417	1.0	1.0,0.802,0.399,0.393,0.19	0.57,0.686,0.614	-0.067
840	"LOC411879"	"LOC411879"	chrNC_037646.1	+	6559798	6565038	6559798	6562330	6562393	6565038	840	24,295,69,180,110	11,136,152,103,70	502,284,570	14,32,14	212	149	0	0.0	0.605,0.604,0.242,0.551,0.525	0.962,0.862,0.966	-0.425
841	"LOC409249"	"LOC409249"	chrNC_037646.1	-	6593350	6594075	6593350	6593436	6593513	6594075	841	9,18,6,15,19	0,0,5,2,1	213,26,52	34,0,0	226	149	0.896554458517	1.0	1.0,1.0,0.442,0.832,0.926	0.805,1.0,1.0	-0.095
842	"LOC409856"	"LOC409856"	chrNC_037640.1	-	10800880	10801891	10800880	10801305	10801378	10801891	842	0,4,0,6,1	0,4,0,0,0	5,4,9	0,0,0	222	149	1	1.0	NA,0.402,NA,1.0,1.0	1.0,1.0,1.0	-0.199
843	"LOC100576234"	"LOC100576234"	chrNC_037640.1	-	5352126	5354623	5352126	5352879	5354548	5354623	843	45,129,764,124,227	0,2,10,22,10	410,398,198	8,59,24	1818	149	0.0970174110137	0.20668926694223044	1.0,0.841,0.862,0.316,0.65	0.808,0.356,0.403	0.211
844	"LOC100576234"	"LOC100576234"	chrNC_037640.1	-	5352126	5354623	5352126	5353074	5354548	5354623	844	16,97,345,66,90	4,7,34,11,18	143,266,124	28,13,2	1623	149	0.112569315647	0.23445644936768903	0.269,0.56,0.482,0.355,0.315	0.319,0.653,0.851	-0.211
845	"LOC100576234"	"LOC100576234"	chrNC_037640.1	-	5358259	5358824	5358259	5358442	5358551	5358824	845	2,15,62,40,71	0,0,3,0,0	126,91,37	1,4,8	258	149	0.000152959889924	0.0005519599128652868	1.0,1.0,0.923,1.0,1.0	0.986,0.929,0.728	0.104
846	"LOC100576234"	"LOC100576234"	chrNC_037640.1	-	5358259	5358824	5358259	5358478	5358551	5358824	846	1,10,31,32,46	0,2,0,2,2	85,63,30	7,0,0	222	149	0.437939223709	0.753644024534342	1.0,0.77,1.0,0.915,0.939	0.891,1.0,1.0	-0.039
847	"LOC100576234"	"LOC100576234"	chrNC_037640.1	-	5358259	5358824	5358259	5358442	5358757	5358824	847	8,47,100,48,94	4,14,78,11,38	236,129,47	48,62,24	464	149	0.548974512199	0.8935232007994212	0.391,0.519,0.292,0.584,0.443	0.612,0.401,0.386	-0.021
848	"LOC100576234"	"LOC100576234"	chrNC_037640.1	-	5358259	5358824	5358259	5358478	5358757	5358824	848	7,42,69,40,69	0,0,0,0,0	195,101,40	4,0,0	428	149	0.450589746969	0.771137967698785	1.0,1.0,1.0,1.0,1.0	0.944,1.0,1.0	0.019
849	"B-gluc1"	"B-gluc1"	chrNC_037646.1	-	7483844	7484985	7483844	7483970	7484166	7484985	849	97,563,313,398,310	29,282,345,18,35	992,737,642	387,319,611	345	149	0.0338383826612	0.08057169886848388	0.591,0.463,0.282,0.905,0.793	0.525,0.499,0.312	0.161
850	"B-gluc1"	"B-gluc1"	chrNC_037646.1	-	7483844	7484985	7483844	7483970	7484338	7484985	850	105,592,373,452,385	0,0,0,0,0	1312,988,935	0,2,1	517	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.993,0.996	0.004
851	"B-gluc1"	"B-gluc1"	chrNC_037646.1	-	7484166	7484985	7484166	7484224	7484338	7484985	851	10,69,99,109,124	2,65,55,2,0	442,414,501	31,12,26	263	149	0.0318298409686	0.07677093767297045	0.739,0.376,0.505,0.969,1.0	0.89,0.951,0.916	-0.201
852	"LOC726197"	"LOC726197"	chrNC_037646.1	-	7542235	7543009	7542235	7542392	7542553	7543009	852	4,83,32,21,23	7,54,15,22,7	85,54,85	157,32,179	310	149	0.0348466502265	0.08255020702511831	0.215,0.425,0.506,0.315,0.612	0.206,0.448,0.186	0.135
854	"LOC411414"	"LOC411414"	chrNC_037647.1	-	4485535	4486167	4485535	4485637	4485734	4486167	854	0,40,49,51,23	0,0,2,0,4	48,60,63	0,12,2	246	149	1	1.0	NA,1.0,0.937,1.0,0.777	1.0,0.752,0.95	0.028
855	"LOC411414"	"LOC411414"	chrNC_037647.1	-	4485535	4486167	4485535	4485657	4485734	4486167	855	0,40,49,43,23	0,4,0,0,0	40,43,37	0,0,0	226	149	1	1.0	NA,0.868,1.0,1.0,1.0	1.0,1.0,1.0	-0.033
856	"LOC411414"	"LOC411414"	chrNC_037647.1	-	4485535	4486167	4485535	4485637	4485738	4486167	856	2,40,49,51,23	0,0,5,0,6	48,62,63	1,11,31	250	149	0.00949821717381	0.025436498673237728	1.0,1.0,0.854,1.0,0.696	0.966,0.771,0.548	0.148
857	"LOC411414"	"LOC411414"	chrNC_037647.1	-	4485535	4486167	4485535	4485657	4485738	4486167	857	2,40,49,43,23	0,0,6,0,0	40,45,37	0,14,2	230	149	0.00181646153614	0.0054202746479049355	1.0,1.0,0.841,1.0,1.0	1.0,0.676,0.923	0.102
858	"LOC411414"	"LOC411414"	chrNC_037647.1	-	4485535	4486167	4485535	4485637	4485762	4486167	858	2,45,53,52,25	0,0,0,0,0	51,75,65	13,5,1	274	149	1.48681416068e-08	1.0178117526419707e-07	1.0,1.0,1.0,1.0,1.0	0.681,0.891,0.972	0.152
859	"LOC411414"	"LOC411414"	chrNC_037647.1	-	4485535	4486167	4485535	4485657	4485762	4486167	859	2,45,53,44,25	0,0,0,0,0	43,58,39	2,0,0	254	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.927,1.0,1.0	0.024
860	"LOC411306"	"LOC411306"	chrNC_037646.1	-	10960386	10960983	10960386	10960641	10960704	10960983	860	9,84,36,35,34	2,13,1,1,2	91,35,97	1,7,1	212	149	0.127638264775	0.25889155665691727	0.76,0.82,0.962,0.961,0.923	0.985,0.778,0.986	-0.031
861	"LOC102655751"	"LOC102655751"	chrNC_037642.1	+	5760485	5761266	5760485	5760813	5761174	5761266	861	7,162,54,55,54	22,62,12,8,9	40,31,97	121,59,154	510	149	6.03597350768e-07	3.305583138617694e-06	0.085,0.433,0.568,0.668,0.637	0.088,0.133,0.155	0.353
862	"LOC102655751"	"LOC102655751"	chrNC_037642.1	+	5761174	5761942	5761174	5761266	5761796	5761942	862	25,401,90,167,63	6,69,3,9,4	48,37,112	211,84,396	679	149	0	0.0	0.478,0.56,0.868,0.803,0.776	0.048,0.088,0.058	0.632
863	"LOC102656398"	"LOC102656398"	chrNC_037646.1	+	11630443	11630821	11630443	11630652	11630715	11630821	863	4,113,17,79,3	9,288,97,110,41	46,18,61	45,28,45	212	149	1.20768945746e-05	5.2786802107758684e-05	0.238,0.216,0.11,0.335,0.049	0.418,0.311,0.488	-0.216
864	"LOC100578317"	"LOC100578317"	chrNC_037648.1	-	13313138	13315321	13313138	13313350	13313436	13315321	864	6,51,69,44,27	0,5,30,4,0	11,35,14	0,0,0	235	149	3.01333342168e-06	1.44608938947633e-05	1.0,0.866,0.593,0.875,1.0	1.0,1.0,1.0	-0.133
865	"LOC100578317"	"LOC100578317"	chrNC_037648.1	-	13313138	13315321	13313138	13313350	13314378	13315321	865	112,335,390,364,81	0,6,23,0,0	26,162,151	0,0,0	1177	149	2.57598471343e-05	0.00010754447391046323	1.0,0.876,0.682,1.0,1.0	1.0,1.0,1.0	-0.088
866	"LOC100578597"	"LOC100578597"	chrNC_037646.1	-	12273397	12277598	12273397	12273928	12274024	12277598	866	47,427,199,344,223	10,48,12,50,25	1090,487,1186	35,27,21	245	149	3.38618022511e-14	4.3785191521908473e-13	0.741,0.844,0.91,0.807,0.844	0.95,0.916,0.972	-0.117
868	"LOC413740"	"LOC413740"	chrNC_037645.1	-	3883593	3884177	3883593	3883910	3883967	3884177	868	43,173,183,237,91	14,131,105,89,44	339,351,460	464,405,372	206	149	2.26354972499e-06	1.1209387201945158e-05	0.69,0.489,0.558,0.658,0.599	0.346,0.385,0.472	0.198
869	"LOC724822"	"LOC724822"	chrNC_037647.1	-	361448	362177	361448	361530	361614	362177	869	35,452,170,338,125	0,71,27,44,46	372,161,460	25,13,28	233	149	0.000214594152373	0.0007654680301121188	1.0,0.803,0.801,0.831,0.635	0.905,0.888,0.913	-0.088
870	"LOC107964584"	"LOC107964584"	chrNC_037643.1	-	8912199	8912672	8912199	8912439	8912527	8912672	870	0,12,2,4,0	7,6,9,4,4	4,14,6	8,22,21	237	149	0.517585774413	0.8604863499616126	0.0,0.557,0.123,0.386,0.0	0.239,0.286,0.152	-0.012
871	"LOC724640"	"LOC724640"	chrNC_037647.1	+	1754970	1757377	1754970	1755096	1755168	1757377	871	1,51,101,28,87	0,0,9,0,0	1772,1252,1632	214,42,153	221	149	4.57948619981e-05	0.0001845671710832515	1.0,1.0,0.883,1.0,1.0	0.848,0.953,0.878	0.084
872	"LOC724765"	"LOC724765"	chrNC_037647.1	+	1973026	1974350	1973026	1974169	1974298	1974350	872	4,24,70,11,18	0,3,8,0,6	110,240,92	17,38,37	278	149	0.0718941226602	0.15823505483840708	1.0,0.811,0.824,1.0,0.617	0.776,0.772,0.571	0.144
873	"LOC102656656"	"LOC102656656"	chrNC_037647.1	-	2529474	2533470	2529474	2530982	2531043	2533470	873	4,41,49,55,54	14,64,135,84,67	0,7,8	0,0,0	210	149	1	1.0	0.169,0.312,0.205,0.317,0.364	NA,1.0,1.0	-0.727
874	"LOC102654050"	"LOC102654050"	chrNC_037647.1	+	2869027	2872503	2869027	2872183	2872252	2872503	874	0,6,7,63,0	0,0,0,0,0	45,10,40	6,0,6	218	149	1	1.0	NA,1.0,1.0,1.0,NA	0.837,1.0,0.82	0.114
875	"LOC551270"	"LOC551270"	chrNC_037647.1	+	4694210	4694615	4694210	4694229	4694391	4694615	875	29,239,19,37,48	0,4,13,8,12	260,82,335	80,43,89	311	149	0.00708104456799	0.019164106083717124	1.0,0.966,0.412,0.689,0.657	0.609,0.477,0.643	0.168
876	"LOC113219042"	"LOC113219042"	chrNC_037647.1	+	4878792	4880960	4878792	4878955	4879015	4880960	876	0,43,16,51,25	2,83,85,63,72	21,20,48	140,223,285	209	149	3.57242529194e-05	0.0001465166496385965	0.0,0.27,0.118,0.366,0.198	0.097,0.06,0.107	0.102
877	"LOC100578893"	"LOC100578893"	chrNC_037642.1	+	13160277	13160962	13160277	13160441	13160525	13160962	877	0,27,33,42,28	32,98,14,12,11	74,34,33	1816,56,159	233	149	0.000727560223269	0.0023766967293454	0.0,0.15,0.601,0.691,0.619	0.025,0.28,0.117	0.272
878	"LOC412607"	"LOC412607"	chrNC_037647.1	+	5885349	5886156	5885349	5885955	5886033	5886156	878	6,301,441,222,158	19,254,441,237,136	583,325,635	397,285,464	227	149	0.0513277586358	0.11799047725908592	0.172,0.438,0.396,0.381,0.433	0.491,0.428,0.473	-0.1
879	"LOC409470"	"LOC409470"	chrNC_037648.1	-	7133968	7134354	7133968	7134186	7134270	7134354	879	117,1195,1067,772,746	1,164,176,126,81	1660,1770,2591	143,204,359	233	149	0.488823114321	0.8203385120833063	0.987,0.823,0.795,0.797,0.855	0.881,0.847,0.822	0.001
880	"LOC409470"	"LOC409470"	chrNC_037648.1	-	7144683	7145079	7144683	7144890	7144971	7145079	880	31,680,554,303,305	7,40,31,16,21	676,801,1395	24,52,100	230	149	0.798590177522	1.0	0.742,0.917,0.92,0.925,0.904	0.948,0.909,0.9	-0.037
881	"LOC552782"	"LOC552782"	chrNC_037642.1	+	13377150	13377597	13377150	13377323	13377401	13377597	881	63,379,195,321,139	4,15,22,14,5	84,121,222	9,11,6	227	149	0.731298610491	1.0	0.912,0.943,0.853,0.938,0.948	0.86,0.878,0.96	0.019
882	"LOC552501"	"LOC552501"	chrNC_037647.1	-	6479563	6479883	6479563	6479628	6479724	6479883	882	49,371,78,72,58	2,9,0,0,0	551,104,195	0,10,0	245	149	0.857941246744	1.0	0.937,0.962,1.0,1.0,1.0	1.0,0.863,1.0	0.025
883	"LOC113219060"	"LOC113219060"	chrNC_037647.1	-	6533723	6534558	6533723	6533924	6534246	6534558	883	29,328,225,386,37	0,32,14,0,0	11,27,53	0,0,0	471	149	4.14349802642e-05	0.0001677215940259574	1.0,0.764,0.836,1.0,1.0	1.0,1.0,1.0	-0.08
884	"LOC113219060"	"LOC113219060"	chrNC_037647.1	-	6533723	6534558	6533723	6533924	6534316	6534558	884	43,380,291,457,48	0,5,0,0,0	14,28,55	0,2,2	541	149	0.234467284169	0.44367691374255896	1.0,0.954,1.0,1.0,1.0	1.0,0.794,0.883	0.098
885	"LOC113219060"	"LOC113219060"	chrNC_037647.1	-	6533723	6534558	6533723	6533924	6534400	6534558	885	47,408,314,466,65	0,4,1,0,0	20,28,58	0,5,8	625	149	1.20391694391e-08	8.36452742373291e-08	1.0,0.961,0.987,1.0,1.0	1.0,0.572,0.633	0.255
886	"LOC113218886"	"LOC113218886"	chrNC_037643.1	-	14246534	14249928	14246534	14247084	14247230	14249928	886	6,35,55,25,45	0,8,0,5,0	0,4,2	0,0,2	295	149	1	1.0	1.0,0.688,1.0,0.716,1.0	NA,1.0,0.336	0.213
887	"LOC551706"	"LOC551706"	chrNC_037647.1	+	7073424	7079279	7073424	7074580	7074650	7079279	887	2,0,0,21,3	0,0,0,0,0	24,9,4	6,0,0	219	149	1	1.0	1.0,NA,NA,1.0,1.0	0.731,1.0,1.0	0.09
888	"LOC551706"	"LOC551706"	chrNC_037647.1	+	7073424	7079279	7073424	7075590	7075663	7079279	888	0,6,0,8,0	6,0,6,12,0	17,4,1	5,0,2	222	149	1	1.0	0.0,1.0,0.0,0.309,NA	0.695,1.0,0.251	-0.321
889	"LOC551706"	"LOC551706"	chrNC_037647.1	+	7073424	7079279	7073424	7073646	7078968	7079279	889	184,147,157,1165,93	0,0,0,16,0	863,492,370	0,0,0	5471	149	3.3983821875e-05	0.00014061750295833332	1.0,1.0,1.0,0.665,1.0	1.0,1.0,1.0	-0.067
890	"LOC551706"	"LOC551706"	chrNC_037647.1	+	7073424	7079279	7073424	7079112	7079199	7079279	890	9,2,12,16,20	0,0,0,6,0	2,4,2	0,0,0	236	149	0.273951846066	0.5080660730825617	1.0,1.0,1.0,0.627,1.0	1.0,1.0,1.0	-0.075
892	"LOC551610"	"LOC551610"	chrNC_037647.1	+	8070973	8071302	8070973	8071123	8071222	8071302	892	0,1,0,3,0	0,0,0,0,0	13,4,8	0,1,0	248	149	1	1.0	NA,1.0,NA,1.0,NA	1.0,0.706,1.0	0.098
896	"LOC102655479"	"LOC102655479"	chrNC_037647.1	-	8516063	8518638	8516063	8516538	8517238	8518638	896	34,139,578,233,436	0,0,6,4,12	60,15,37	0,0,0	849	149	0.00045220544081	0.00151986738409426	1.0,1.0,0.944,0.911,0.864	1.0,1.0,1.0	-0.056
897	"LOC552688"	"LOC552688"	chrNC_037647.1	-	8695222	8695790	8695222	8695387	8695491	8695790	897	0,8,11,0,10	4,0,4,0,4	5,7,9	9,0,6	253	149	1	1.0	0.0,1.0,0.618,NA,0.596	0.247,1.0,0.469	-0.018
899	"LOC411078"	"LOC411078"	chrNC_037642.1	-	6182755	6183773	6182755	6183163	6183278	6183773	899	7,10,19,9,1	0,0,0,0,10	20,12,68	0,2,0	264	149	0.108697916539	0.22741069729844718	1.0,1.0,1.0,1.0,0.053	1.0,0.772,1.0	-0.113
900	"LOC411157"	"LOC411157"	chrNC_037643.1	+	11855721	11859056	11855721	11857532	11858846	11859056	900	236,930,133,531,225	0,0,0,0,0	5563,1050,2073	0,0,8	1463	149	0.852030179712	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.963	0.012
901	"LOC726670"	"LOC726670"	chrNC_037651.1	+	9114881	9115625	9114881	9115150	9115231	9115625	901	14,263,230,333,137	0,9,12,7,25	689,601,297	37,83,14	230	149	0.05624282753	0.12740163608377128	1.0,0.95,0.925,0.969,0.78	0.923,0.824,0.932	0.032
903	"LOC409315"	"LOC409315"	chrNC_037647.1	-	10220887	10221191	10220887	10221031	10221141	10221191	903	21,208,101,86,38	0,20,6,1,0	263,78,211	20,1,8	259	149	0.958509531754	1.0	1.0,0.857,0.906,0.98,1.0	0.883,0.978,0.938	0.016
904	"LOC100577138"	"LOC100577138"	chrNC_037647.1	-	10560550	10563051	10560550	10562416	10562765	10563051	904	110,992,695,595,433	64,823,609,802,574	308,218,181	257,125,181	498	149	0.11466887531	0.2377655298744098	0.34,0.265,0.255,0.182,0.184	0.264,0.343,0.23	-0.034
905	"LOC100578404"	"LOC100578404"	chrNC_037647.1	+	11837275	11838307	11837275	11838114	11838197	11838307	905	0,1,4,2,4	0,0,2,6,0	4,6,9	18,6,5	232	149	1	1.0	NA,1.0,0.562,0.176,1.0	0.125,0.391,0.536	0.334
906	"LOC100577980"	"LOC100577980"	chrNC_037647.1	-	10797539	10798082	10797539	10797727	10797790	10798082	906	50,145,377,238,167	1,8,49,21,2	487,396,597	58,26,125	212	149	0.00333036697401	0.009424229947730425	0.972,0.927,0.844,0.888,0.983	0.855,0.915,0.77	0.076
907	"LOC408670"	"LOC408670"	chrNC_037639.1	-	13124007	13124294	13124007	13124082	13124157	13124294	907	64,645,660,573,826	8,43,81,48,67	1465,2324,1466	126,253,132	224	149	0.474125409676	0.8040268787037449	0.842,0.909,0.844,0.888,0.891	0.886,0.859,0.881	-0.001
908	"LOC102655071"	"LOC102655071"	chrNC_037647.1	-	10953079	10953822	10953079	10953174	10953258	10953822	908	0,14,5,18,16	0,0,4,2,14	45,148,164	61,83,83	233	149	1	1.0	NA,1.0,0.444,0.852,0.422	0.321,0.533,0.558	0.209
909	"LOC107964959"	"LOC107964959"	chrNC_037646.1	+	6333719	6340143	6333719	6336130	6336202	6340143	909	0,0,0,2,1	0,0,0,0,0	15,2,10	14,0,2	221	149	1	1.0	NA,NA,NA,1.0,1.0	0.419,1.0,0.771	0.27
910	"LOC410853"	"LOC410853"	chrNC_037639.1	+	11998395	11999414	11998395	11999188	11999271	11999414	910	0,3,17,34,16	0,0,8,0,0	24,32,31	4,8,4	232	149	1	1.0	NA,1.0,0.577,1.0,1.0	0.794,0.72,0.833	0.112
911	"LOC408275"	"LOC408275"	chrNC_037647.1	+	11346640	11347560	11346640	11346761	11347253	11347560	911	269,2783,3312,2364,3233	4,150,95,53,65	1552,792,1026	90,17,98	641	149	0.0017686662323	0.005294624637528296	0.94,0.812,0.89,0.912,0.92	0.8,0.915,0.709	0.087
912	"LOC408275"	"LOC408275"	chrNC_037647.1	+	11346640	11347560	11346640	11346797	11347253	11347560	912	194,1917,2333,1824,2485	2,199,157,126,205	1235,613,866	14,36,27	605	149	2.40166694575e-05	0.00010071855524744369	0.96,0.703,0.785,0.781,0.749	0.956,0.807,0.888	-0.088
913	"LOC408275"	"LOC408275"	chrNC_037647.1	+	11346640	11347560	11346640	11347076	11347253	11347560	913	70,558,765,832,1449	41,839,818,390,378	729,347,536	218,131,74	326	149	0.000523037085936	0.0017390983107372002	0.438,0.233,0.299,0.494,0.637	0.604,0.548,0.768	-0.22
914	"LOC102653912"	"LOC102653912"	chrNC_037647.1	-	11397960	11400543	11397960	11398071	11398264	11400543	914	0,0,6,0,0	0,0,1,0,0	53,24,39	0,2,0	342	149	1	1.0	NA,NA,0.723,NA,NA	1.0,0.839,1.0	-0.223
915	"LOC102653912"	"LOC102653912"	chrNC_037647.1	-	11397960	11400543	11397960	11398074	11398264	11400543	915	0,0,4,0,0	0,2,4,0,12	53,23,39	0,4,5	339	149	1	1.0	NA,0.0,0.305,NA,0.0	1.0,0.716,0.774	-0.728
916	"LOC100578990"	"LOC100578990"	chrNC_037651.1	-	2299120	2300484	2299120	2299537	2299798	2300484	916	1090,5949,2899,6949,2610	17,155,193,141,65	10,19,14	2,0,2	410	149	0.879909953598	1.0	0.959,0.933,0.845,0.947,0.936	0.645,1.0,0.718	0.136
917	"LOC100578990"	"LOC100578990"	chrNC_037651.1	-	2299120	2300484	2299120	2299543	2299798	2300484	917	1057,5810,2814,6816,2586	51,392,470,696,313	10,19,14	12,20,2	404	149	9.66871352428e-05	0.0003586283781316606	0.884,0.845,0.688,0.783,0.753	0.235,0.259,0.721	0.386
918	"LOC100578990"	"LOC100578990"	chrNC_037651.1	-	2299120	2300484	2299120	2299733	2299798	2300484	918	466,1952,939,2067,1035	278,1895,1279,1806,1010	6,8,12	6,7,4	214	149	0.394222572343	0.6911887285335838	0.539,0.418,0.338,0.443,0.416	0.41,0.443,0.676	-0.079
919	"LOC724458"	"LOC724458"	chrNC_037647.1	+	11593991	11599123	11593991	11598065	11599001	11599123	919	0,10,8,0,4	0,0,55,9,10	7,14,4	0,8,5	1085	149	1	1.0	NA,1.0,0.02,0.0,0.052	1.0,0.194,0.099	-0.163
920	"LOC408369"	"LOC408369"	chrNC_037648.1	+	13303718	13304804	13303718	13304220	13304376	13304804	920	88,1226,560,405,314	16,145,67,34,28	607,515,917	66,30,98	305	149	0.22720925768	0.431697589592	0.729,0.805,0.803,0.853,0.846	0.818,0.893,0.821	-0.037
921	"LOC412959"	"LOC412959"	chrNC_037645.1	+	12688224	12688750	12688224	12688301	12688395	12688750	921	16,23,12,18,52	0,0,0,0,20	1118,416,1069	563,335,638	243	149	6.2931250211e-09	4.6499201544794445e-08	1.0,1.0,1.0,1.0,0.615	0.549,0.432,0.507	0.427
922	"LOC412959"	"LOC412959"	chrNC_037645.1	+	12688224	12688750	12688224	12688301	12688491	12688750	922	16,21,12,27,75	0,0,0,0,0	1352,498,1277	0,0,4	339	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.993	0.002
923	"LOC412959"	"LOC412959"	chrNC_037645.1	+	12688395	12688750	12688395	12688428	12688491	12688750	923	8,8,4,11,57	0,4,3,0,2	1310,513,1130	102,41,106	212	149	0.893206503558	1.0	1.0,0.584,0.484,1.0,0.952	0.9,0.898,0.882	-0.089
926	"LOC410925"	"LOC410925"	chrNC_037640.1	+	11483966	11488451	11483966	11487742	11488239	11488451	926	0,22,45,16,30	0,6,2,0,0	26,5,26	0,0,0	646	149	1	1.0	NA,0.458,0.838,1.0,1.0	1.0,1.0,1.0	-0.176
927	"LOC100576299"	"LOC100576299"	chrNC_037648.1	-	807078	808294	807078	807229	808044	808294	927	1,0,12,4,0	0,0,0,0,0	33,163,107	1,7,0	964	149	1	1.0	1.0,NA,1.0,1.0,NA	0.836,0.783,1.0	0.127
928	"LOC100578438"	"LOC100578438"	chrNC_037648.1	+	13381839	13383405	13381839	13382138	13383152	13383405	928	475,1079,75,96,712	2,10,0,0,8	178,1497,2620	20,20,19	1163	149	0.0067946167612	0.01844253120897143	0.968,0.933,1.0,1.0,0.919	0.533,0.906,0.946	0.169
929	"LOC102656664"	"LOC102656664"	chrNC_037651.1	-	4612700	4613116	4612700	4612804	4612879	4613116	929	6,2,4,2,0	0,16,2,1,0	6,2,2	6,0,16	224	149	1	1.0	1.0,0.077,0.571,0.571,NA	0.399,1.0,0.077	0.063
930	"LOC102656664"	"LOC102656664"	chrNC_037651.1	-	4616882	4618850	4616882	4617102	4617424	4618850	930	7,14,16,50,33	0,0,2,10,16	2,14,20	0,0,0	471	149	1.08976677948e-06	5.6998475937970785e-06	1.0,1.0,0.717,0.613,0.395	1.0,1.0,1.0	-0.255
931	"LOC102656664"	"LOC102656664"	chrNC_037651.1	-	4616882	4618850	4616882	4617512	4617580	4618850	931	4,46,12,40,6	4,2,0,0,0	4,13,16	0,0,0	217	149	0.205813122185	0.39753530446936725	0.407,0.94,1.0,1.0,1.0	1.0,1.0,1.0	-0.131
932	"LOC102656664"	"LOC102656664"	chrNC_037651.1	-	4616882	4618850	4616882	4618492	4618579	4618850	932	4,11,0,12,2	0,0,0,0,0	2,6,6	2,0,0	236	149	1	1.0	1.0,1.0,NA,1.0,1.0	0.387,1.0,1.0	0.204
933	"LOC725890"	"LOC725890"	chrNC_037652.1	+	5871051	5871767	5871051	5871517	5871615	5871767	933	16,74,8,8,19	57,75,21,29,39	53,26,51	49,34,152	247	149	0.286161542758	0.5242315859148566	0.145,0.373,0.187,0.143,0.227	0.395,0.316,0.168	-0.078
934	"LOC725890"	"LOC725890"	chrNC_037652.1	+	5871051	5873485	5871051	5871767	5871926	5873485	934	151,221,137,234,188	18,22,8,4,30	194,216,226	36,12,23	308	149	0.286609964802	0.5242315859148566	0.802,0.829,0.892,0.966,0.752	0.723,0.897,0.826	0.033
935	"LOC725890"	"LOC725890"	chrNC_037652.1	+	5871051	5873485	5871051	5872278	5872357	5873485	935	87,217,96,190,134	15,30,17,3,10	202,196,297	6,23,38	228	149	0.710228599361	1.0	0.791,0.825,0.787,0.976,0.898	0.957,0.848,0.836	-0.025
