ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
16240	"LOC725539"	NA	chrNC_037647.1	+	12042253	12042462	12042054	12042100	12042610	12042681	16240	6,95,14,48,19	1,0,0,0,0	225,77,232	8,0,0	298	149	0.231829005655	0.7229226523898897	0.75,1.0,1.0,1.0,1.0	0.934,1.0,1.0	-0.028
16241	"LOC409486"	NA	chrNC_037647.1	-	12054059	12054194	12052585	12052642	12054741	12054961	16241	1905,11257,19589,14746,15225	0,0,0,0,0	41697,45329,37890	2,0,0	284	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0	0.0
16242	"LOC409486"	NA	chrNC_037647.1	-	12054059	12054314	12052585	12052642	12054741	12054961	16242	1184,6399,11690,9051,9221	0,0,0,0,0	23880,26906,22179	2,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0	0.0
16243	"LOC409486"	NA	chrNC_037647.1	-	12055674	12056017	12055089	12055362	12056490	12056511	16243	244,2140,2178,2416,1581	0,0,0,0,0	4133,3408,5156	6,8,11	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.997,0.995,0.996	0.004
16244	"LOC409486"	NA	chrNC_037647.1	-	12055674	12056017	12055089	12055362	12058904	12059040	16244	113,556,686,844,670	0,0,0,0,0	663,431,430	0,0,10	298	149	0.817107949662	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.956	0.015
16245	"LOC409486"	NA	chrNC_037647.1	-	12055734	12056017	12055089	12055362	12056490	12056514	16245	192,2194,2452,2394,1680	0,0,0,0,0	5438,4625,6392	6,8,11	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.998,0.997,0.997	0.003
16246	"LOC409486"	NA	chrNC_037647.1	-	12055734	12056017	12055089	12055362	12058904	12059061	16246	61,610,960,822,769	0,0,0,0,0	1968,1648,1666	0,0,10	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.988	0.004
16247	"LOC409486"	NA	chrNC_037647.1	-	12055737	12056017	12055089	12055362	12056490	12056514	16247	443,4112,5677,4856,4177	0,0,0,0,0	11949,9526,12024	6,8,11	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.999,0.998,0.998	0.002
16248	"LOC409486"	NA	chrNC_037647.1	-	12055737	12056017	12055089	12055362	12058904	12059061	16248	312,2528,4185,3284,3266	0,0,0,0,0	8479,6549,7298	0,0,10	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.997	0.001
16249	"LOC409486"	NA	chrNC_037647.1	-	12056490	12056514	12055089	12055362	12058904	12059060	16249	171,748,44,346,34	0,0,0,0,0	1722,222,1091	0,0,10	173	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.989	0.004
16250	"LOC409486"	NA	chrNC_037647.1	-	12056490	12056514	12055674	12056017	12058904	12059060	16250	298,2287,1501,1893,916	0,4,4,0,0	5030,3069,5603	6,16,22	173	149	1	1.0	1.0,0.998,0.997,1.0,1.0	0.999,0.994,0.995	0.003
16251	"LOC409486"	NA	chrNC_037647.1	-	12058294	12058343	12056490	12056514	12058904	12059040	16251	0,2,0,1,2	321,2232,1067,1771,666	22,5,35	4711,2215,4756	198	149	1	1.0	0.0,0.001,0.0,0.0,0.002	0.004,0.002,0.006	-0.003
16252	"LOC408267"	NA	chrNC_037647.1	+	12078088	12078152	12076455	12076590	12080744	12080949	16252	82,561,672,546,464	2,11,37,31,27	170,160,211	33,54,70	213	149	0	0.0	0.966,0.973,0.927,0.925,0.923	0.783,0.675,0.678	0.231
16253	"LOC408267"	NA	chrNC_037647.1	+	12085813	12085843	12084051	12084241	12092776	12092822	16253	0,0,0,0,3	5,92,31,34,56	0,0,1	14,27,71	179	149	1	1.0	0.0,0.0,0.0,0.0,0.043	0.0,0.0,0.012	0.005
16254	"LOC408267"	NA	chrNC_037647.1	+	12088777	12089023	12084051	12084241	12089413	12089948	16254	33,211,284,129,280	0,0,0,0,0	84,56,76	0,2,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.933,1.0	0.022
16255	"LOC408267"	NA	chrNC_037647.1	+	12088777	12089023	12084051	12084241	12092776	12092822	16255	33,211,284,127,278	5,92,31,34,56	86,56,82	14,27,71	298	149	0.0656601208092	0.2292743131082521	0.767,0.534,0.821,0.651,0.713	0.754,0.509,0.366	0.154
16256	"LOC408267"	NA	chrNC_037647.1	+	12088777	12089023	12084051	12084241	12097757	12097874	16256	33,217,284,127,279	0,10,17,10,19	84,56,78	40,28,44	298	149	0	0.0	1.0,0.916,0.893,0.864,0.88	0.512,0.5,0.47	0.417
16257	"LOC408267"	NA	chrNC_037647.1	+	12088777	12089080	12084051	12084241	12089413	12089948	16257	41,302,410,213,367	0,0,0,0,0	120,90,100	0,2,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.957,1.0	0.014
16258	"LOC408267"	NA	chrNC_037647.1	+	12089413	12089948	12084051	12084241	12092776	12092822	16258	0,10,35,2,26	5,92,31,34,56	1,2,4	14,27,71	298	149	6.61247462332e-05	0.00035063543731285365	0.0,0.052,0.361,0.029,0.188	0.034,0.036,0.027	0.094
16259	"LOC408267"	NA	chrNC_037647.1	+	12089413	12089948	12084051	12084241	12097757	12097874	16259	8,73,41,27,54	0,10,17,10,19	22,12,10	40,28,44	298	149	3.03096436838e-11	2.868429533130403e-10	1.0,0.785,0.547,0.574,0.587	0.216,0.176,0.102	0.534
16260	"LOC408267"	NA	chrNC_037647.1	+	12089413	12089948	12084051	12084241	12101699	12101808	16260	0,0,0,5,0	0,0,0,0,0	0,2,0	2,0,0	298	149	1	1.0	NA,NA,NA,1.0,NA	0.0,1.0,NA	0.5
16261	"LOC408267"	NA	chrNC_037647.1	+	12089413	12089948	12088777	12089023	12092776	12092822	16261	0,10,35,4,28	0,0,0,0,0	1,0,4	2,0,6	298	149	1	1.0	NA,1.0,1.0,1.0,1.0	0.2,NA,0.25	0.775
16262	"LOC408267"	NA	chrNC_037647.1	+	12089413	12089948	12088777	12089023	12097757	12097874	16262	8,73,41,29,56	0,6,0,0,1	22,10,10	0,0,2	298	149	0.503602421207	1.0	1.0,0.859,1.0,1.0,0.966	1.0,1.0,0.714	0.06
16263	"LOC408267"	NA	chrNC_037647.1	+	12092776	12092822	12084051	12084241	12094926	12095428	16263	0,12,3,8,11	0,0,2,2,2	0,9,10	0,2,6	195	149	1	1.0	NA,1.0,0.534,0.753,0.808	NA,0.775,0.56	0.106
16264	"LOC408267"	NA	chrNC_037647.1	+	12092776	12092822	12084051	12084241	12097757	12097874	16264	10,129,57,46,94	0,10,17,10,19	43,45,96	40,28,44	195	149	5.90097616882e-07	3.940358979421742e-06	1.0,0.908,0.719,0.779,0.791	0.451,0.551,0.625	0.297
16265	"LOC408267"	NA	chrNC_037647.1	+	12092776	12092822	12088777	12089023	12097757	12097874	16265	5,44,26,12,38	0,6,0,0,1	31,18,44	0,0,2	195	149	0.310348445292	0.9324084263771067	1.0,0.849,1.0,1.0,0.967	1.0,1.0,0.944	-0.018
16266	"LOC408267"	NA	chrNC_037647.1	+	12092776	12092822	12089413	12089948	12097757	12097874	16266	5,53,61,14,64	8,73,41,27,54	30,18,42	22,10,10	195	149	0.00659490886175	0.02705193966053892	0.323,0.357,0.532,0.284,0.475	0.51,0.579,0.762	-0.223
16267	"LOC408267"	NA	chrNC_037647.1	+	12094926	12095428	12084051	12084241	12097757	12097874	16267	0,9,4,3,15	0,10,17,10,19	0,8,19	40,28,44	298	149	1	1.0	NA,0.31,0.105,0.13,0.283	0.0,0.125,0.178	0.106
16268	"LOC408267"	NA	chrNC_037647.1	+	12094926	12095428	12092776	12092822	12097757	12097874	16268	0,9,2,1,13	12,132,86,42,122	0,6,14	50,39,96	298	149	0.0969724106397	0.3264419673916358	0.0,0.033,0.011,0.012,0.051	0.0,0.071,0.068	-0.025
16269	"LOC408267"	NA	chrNC_037647.1	+	12099290	12099416	12097957	12098077	12099555	12099765	16269	54,652,787,655,787	0,6,2,8,0	303,251,290	0,2,4	275	149	1	1.0	1.0,0.983,0.995,0.978,1.0	1.0,0.986,0.975	0.004
16270	"LOC408267"	NA	chrNC_037647.1	+	12099290	12099416	12097957	12098077	12101699	12101808	16270	19,222,245,148,235	0,0,0,0,0	77,74,82	0,4,0	275	149	0.592568431217	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.909,1.0	0.03
16271	"LOC408267"	NA	chrNC_037647.1	+	12099555	12099765	12084051	12084241	12101699	12101808	16271	68,388,586,341,524	0,0,0,0,0	187,241,238	2,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.979,1.0,1.0	0.007
16272	"LOC408267"	NA	chrNC_037647.1	+	12099555	12099765	12097957	12098077	12101699	12101808	16272	68,392,588,349,520	0,0,0,0,0	187,243,242	0,4,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.968,1.0	0.011
16273	"LOC408267"	NA	chrNC_037647.1	+	12099555	12099765	12099290	12099416	12101699	12101808	16273	104,828,1131,855,1082	0,0,0,0,0	419,421,462	0,1,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.995,1.0	0.002
16274	"LOC408267"	NA	chrNC_037647.1	+	12101699	12101808	12084051	12084241	12104212	12104308	16274	42,154,333,251,349	0,0,0,0,0	124,125,111	0,0,2	258	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.97	0.01
16275	"LOC408267"	NA	chrNC_037647.1	+	12103830	12103914	12101699	12101808	12104212	12104308	16275	53,411,334,346,355	43,170,374,263,401	187,138,159	139,150,128	233	149	0.643922394924	1.0	0.441,0.607,0.363,0.457,0.361	0.462,0.37,0.443	0.021
16279	"LOC413363"	NA	chrNC_037640.1	-	4468522	4468659	4467838	4468426	4468740	4468880	16279	160,1724,1171,1116,858	0,0,0,0,0	3195,2016,3234	0,2,6	286	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.998,0.996	0.002
16280	"LOC409972"	NA	chrNC_037643.1	-	15464306	15464411	15461825	15462975	15464559	15464578	16280	15,154,95,207,146	0,8,0,10,6	223,347,350	25,84,75	254	149	1.53432822003e-13	1.6723101906139599e-12	1.0,0.919,1.0,0.924,0.935	0.84,0.708,0.732	0.196
16281	"LOC100577504"	NA	chrNC_037648.1	-	175151	175354	174658	174921	178901	178963	16281	1185,8962,25596,11303,15307	0,10,26,18,2	75,92,41	2,0,0	298	149	1	1.0	1.0,0.998,0.998,0.997,1.0	0.949,1.0,1.0	0.016
16282	"LOC100577504"	NA	chrNC_037648.1	-	175151	175354	174658	174921	188040	188346	16282	663,4957,14427,6286,8573	0,2,0,0,0	56,39,22	0,0,0	298	149	1	1.0	1.0,0.999,1.0,1.0,1.0	1.0,1.0,1.0	-0.0
16283	"LOC100577504"	NA	chrNC_037648.1	-	178901	178963	174658	174921	188040	188346	16283	143,1130,3240,1152,1745	0,2,0,0,0	9,4,7	0,0,0	211	149	1	1.0	1.0,0.997,1.0,1.0,1.0	1.0,1.0,1.0	-0.001
16284	"LOC100577504"	NA	chrNC_037648.1	-	178901	178963	175151	175354	188040	188346	16284	656,5058,14186,6070,8333	0,8,18,2,22	26,37,26	0,0,0	211	149	1	1.0	1.0,0.998,0.998,1.0,0.996	1.0,1.0,1.0	-0.002
16285	"LOC100577504"	NA	chrNC_037648.1	-	178901	178963	175151	175354	192386	192617	16285	164,1347,3658,2109,2345	0,0,2,0,1	10,23,5	0,0,0	211	149	1	1.0	1.0,1.0,0.999,1.0,0.999	1.0,1.0,1.0	-0.0
16286	"LOC100577504"	NA	chrNC_037648.1	-	188040	188346	175151	175354	192386	192617	16286	113,3847,2347,4127,5735	0,0,2,0,1	9,8,0	0,0,0	298	149	1	1.0	1.0,1.0,0.998,1.0,1.0	1.0,1.0,NA	-0.0
16287	"LOC100577504"	NA	chrNC_037648.1	-	188040	188346	178901	178963	192386	192617	16287	607,7618,12975,8110,11822	0,22,0,15,47	25,30,21	0,8,0	298	149	0.000730328687655	0.0034386979316046685	1.0,0.994,1.0,0.996,0.992	1.0,0.652,1.0	0.112
16288	"LOC409020"	NA	chrNC_037646.1	+	6149930	6150250	6146347	6146490	6163392	6163527	16288	16,266,253,204,199	0,0,0,0,0	350,351,407	16,8,2	298	149	7.84805517795e-07	5.1539781719709274e-06	1.0,1.0,1.0,1.0,1.0	0.916,0.956,0.99	0.046
16289	"LOC409020"	NA	chrNC_037646.1	+	6163930	6164089	6163392	6163527	6165500	6165674	16289	61,304,371,325,332	0,0,0,0,0	515,487,544	2,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.992,1.0,1.0	0.003
16290	"LOC409020"	NA	chrNC_037646.1	+	6166197	6166417	6165500	6165674	6166760	6167062	16290	47,371,261,208,277	0,0,0,0,0	485,472,561	0,0,2	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.993	0.002
16291	"LOC409020"	NA	chrNC_037646.1	+	6193029	6194170	6182578	6184364	6195890	6195995	16291	4,30,202,139,122	0,0,10,0,0	27,51,24	0,0,0	298	149	0.184350428371	0.5879479066714791	1.0,1.0,0.91,1.0,1.0	1.0,1.0,1.0	-0.018
16292	"LOC409020"	NA	chrNC_037646.1	+	6195890	6195995	6182578	6184364	6205810	6205957	16292	0,0,5,0,0	0,0,0,0,0	0,2,0	0,1,0	254	149	1	1.0	NA,NA,1.0,NA,NA	NA,0.54,NA	0.46
16293	"LOC409020"	NA	chrNC_037646.1	+	6195890	6195995	6193029	6194170	6197318	6197444	16293	10,56,340,164,168	0,0,0,0,0	31,88,37	2,2,0	254	149	0.534874715392	1.0	1.0,1.0,1.0,1.0,1.0	0.901,0.963,1.0	0.045
16294	"LOC409020"	NA	chrNC_037646.1	+	6197318	6197444	6195890	6195995	6205810	6205957	16294	19,83,372,161,157	0,0,0,0,0	66,88,41	0,2,0	275	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.96,1.0	0.013
16295	"LOC409020"	NA	chrNC_037646.1	+	6212869	6212964	6211364	6211561	6213274	6213341	16295	15,192,475,195,422	0,0,0,8,0	410,423,428	0,0,0	244	149	1	1.0	1.0,1.0,1.0,0.937,1.0	1.0,1.0,1.0	-0.013
16296	"LOC409020"	NA	chrNC_037646.1	+	6213274	6213341	6212869	6212964	6214342	6214393	16296	7,198,394,225,332	0,0,0,0,0	407,379,404	12,0,0	216	149	0.836826852725	1.0	1.0,1.0,1.0,1.0,1.0	0.959,1.0,1.0	0.014
16297	"LOC102654462"	NA	chrNC_037640.1	+	3378665	3378910	3377197	3377681	3382710	3382860	16297	0,4,53,19,13	0,0,0,0,0	0,13,6	0,6,0	298	149	1	1.0	NA,1.0,1.0,1.0,1.0	NA,0.52,1.0	0.24
16298	"LOC102654462"	NA	chrNC_037640.1	+	3383820	3384054	3382975	3383187	3385467	3385555	16298	0,1,30,18,17	6,6,88,69,28	0,4,2	8,24,2	298	149	0.0524879227619	0.18653282775379298	0.0,0.077,0.146,0.115,0.233	0.0,0.077,0.333	-0.022
16299	"LOC102654462"	NA	chrNC_037640.1	+	3385687	3386651	3385467	3385555	3387047	3389631	16299	8,26,105,67,18	0,2,0,4,2	4,14,0	1,0,0	298	149	1	1.0	1.0,0.867,1.0,0.893,0.818	0.667,1.0,NA	0.082
16300	"LOC410291"	NA	chrNC_037648.1	+	368907	369237	314917	315690	374909	375042	16300	8,165,256,123,188	0,0,0,2,0	13,133,78	0,0,2	298	149	1	1.0	1.0,1.0,1.0,0.969,1.0	1.0,1.0,0.951	0.01
16301	"LOC409363"	NA	chrNC_037648.1	+	417816	417876	417586	417705	418540	418773	16301	104,1083,763,799,416	0,13,0,10,0	352,227,355	14,0,4	209	149	0.0122223908934	0.04820459102122541	1.0,0.983,1.0,0.983,1.0	0.947,1.0,0.984	0.016
16302	"LOC725936"	NA	chrNC_037644.1	-	8768647	8769791	8767722	8768542	8770217	8770341	16302	1327,6880,8074,8974,8111	73,334,1111,547,966	6842,3547,810	41,57,36	298	149	0	0.0	0.901,0.911,0.784,0.891,0.808	0.988,0.969,0.918	-0.099
16303	"LOC725936"	NA	chrNC_037644.1	-	8791365	8791636	8790862	8791114	8791711	8791875	16303	79,428,1251,515,1010	0,0,0,0,2	19,22,8	0,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0,0.996	1.0,1.0,1.0	-0.001
16304	"LOC551838"	NA	chrNC_037648.1	-	458619	458807	457899	458100	458877	458976	16304	132,934,442,592,385	0,0,3,0,0	2192,1021,1902	0,0,0	298	149	1	1.0	1.0,1.0,0.987,1.0,1.0	1.0,1.0,1.0	-0.003
16305	"LOC551838"	NA	chrNC_037648.1	-	459372	459532	459062	459281	459824	459953	16305	67,567,271,327,250	0,0,0,0,0	819,469,1197	0,4,4	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.983,0.993	0.008
16306	"LOC551838"	NA	chrNC_037648.1	-	459372	459553	459062	459281	459824	459953	16306	60,505,203,270,144	0,0,0,0,0	809,428,1010	0,4,4	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.982,0.992	0.009
16307	"LOC413310"	NA	chrNC_037648.1	-	466729	466898	465726	465862	467020	470491	16307	8,44,59,58,41	42,314,314,220,326	28,41,30	516,344,346	298	149	4.9183400963e-07	3.3126638041286457e-06	0.087,0.065,0.086,0.116,0.059	0.026,0.056,0.042	0.041
16308	"LOC413310"	NA	chrNC_037648.1	-	466780	466898	465717	465862	467020	470491	16308	16,78,84,74,62	42,314,314,220,326	40,53,47	516,344,346	267	149	1.02007069458e-09	8.64860136242567e-09	0.175,0.122,0.13,0.158,0.096	0.041,0.079,0.07	0.073
16309	"LOC413310"	NA	chrNC_037648.1	-	466868	466898	465717	465862	467020	470491	16309	20,108,214,85,129	42,314,314,220,326	52,49,62	516,344,346	179	149	0	0.0	0.284,0.223,0.362,0.243,0.248	0.077,0.106,0.13	0.168
16310	"LOC413310"	NA	chrNC_037648.1	-	473835	473960	467020	470491	474034	474216	16310	142,1066,2210,1247,1614	0,0,0,0,0	500,404,420	0,0,2	274	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.991	0.003
16311	"LOC413310"	NA	chrNC_037648.1	-	475498	475705	474846	475006	475774	475896	16311	139,740,1562,875,1250	0,0,4,2,4	331,374,379	0,0,0	298	149	1	1.0	1.0,1.0,0.995,0.995,0.994	1.0,1.0,1.0	-0.003
16312	"LOC413310"	NA	chrNC_037648.1	-	475498	475726	474846	475006	475774	475896	16312	107,422,1214,538,813	0,0,4,2,4	147,159,138	0,0,0	298	149	1	1.0	1.0,1.0,0.993,0.993,0.99	1.0,1.0,1.0	-0.005
16313	"LOC413310"	NA	chrNC_037648.1	-	476985	477225	475973	476115	478379	478598	16313	51,674,1836,692,1287	27,155,222,197,214	22,46,44	69,87,111	298	149	0	0.0	0.486,0.685,0.805,0.637,0.75	0.138,0.209,0.165	0.502
16314	"LOC413310"	NA	chrNC_037648.1	-	511453	511571	511212	511275	511923	512074	16314	6,20,5,16,21	1,3,0,4,0	5,0,0	0,0,0	267	149	1	1.0	0.77,0.788,1.0,0.691,1.0	1.0,NA,NA	-0.15
16315	"LOC409280"	NA	chrNC_037648.1	-	543647	544213	543230	543553	544356	544541	16315	16,66,7,7,11	0,0,0,0,0	470,17,94	10,0,5	298	149	0.000339785403819	0.0016706929818023919	1.0,1.0,1.0,1.0,1.0	0.959,1.0,0.904	0.046
16316	"Csd"	NA	chrNC_037640.1	-	11779687	11779872	11776508	11776619	11780165	11780539	16316	416,2241,497,868,422	0,0,0,0,0	90,44,52	0,0,4	298	149	0.925090959786	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.867	0.044
16317	"Csd"	NA	chrNC_037640.1	-	11780165	11780539	11776508	11776619	11780711	11781139	16317	9,25,12,27,0	0,0,0,0,0	0,0,4	2,1,0	298	149	1	1.0	1.0,1.0,1.0,1.0,NA	0.0,0.0,1.0	0.667
16318	"LOC410925"	NA	chrNC_037640.1	+	11634794	11634987	11627913	11628267	11635436	11635564	16318	0,74,83,29,31	0,0,0,0,0	1266,1102,618	0,0,4	298	149	1	1.0	NA,1.0,1.0,1.0,1.0	1.0,1.0,0.987	0.004
16319	"LOC410395"	NA	chrNC_037649.1	-	10711507	10711604	10711019	10711254	10711979	10712252	16319	67,730,2665,586,399	0,0,8,0,0	5971,3787,5242	8,7,5	246	149	1	1.0	1.0,1.0,0.995,1.0,1.0	0.998,0.997,0.998	0.001
16320	"LOC550656"	NA	chrNC_037648.1	+	572562	572785	572340	572487	573270	573500	16320	49,324,217,298,128	67,305,432,323,160	538,287,533	433,440,563	298	149	0.244544880593	0.7572944582823321	0.268,0.347,0.201,0.316,0.286	0.383,0.246,0.321	-0.033
16321	"LOC410257"	NA	chrNC_037648.1	+	14049882	14050230	14049604	14049784	14050393	14050675	16321	62,329,79,74,166	4,11,2,2,2	877,399,599	97,3,35	298	149	0.00151142493837	0.006808977310607315	0.886,0.937,0.952,0.949,0.976	0.819,0.985,0.895	0.04
16322	"LOC413934"	NA	chrNC_037648.1	-	603275	603689	598936	599172	607899	607921	16322	153,594,426,944,660	0,0,0,0,0	535,770,587	0,0,1	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.997	0.001
16323	"LOC413934"	NA	chrNC_037648.1	-	603275	603689	598936	599172	610822	611341	16323	286,987,830,1304,1237	0,2,2,0,1	859,1433,728	0,8,2	298	149	1	1.0	1.0,0.996,0.995,1.0,0.998	1.0,0.989,0.995	0.003
16324	"LOC413929"	NA	chrNC_037642.1	-	2979748	2979868	2978080	2978291	2990700	2991401	16324	219,1796,2298,2059,1833	0,0,0,0,0	1243,1129,1790	0,0,1	269	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.999	0.0
16325	"LOC413929"	NA	chrNC_037642.1	-	2989144	2989371	2979748	2979868	2990700	2991401	16325	27,407,477,514,445	107,764,949,816,848	109,82,116	630,611,916	298	149	0	0.0	0.112,0.21,0.201,0.24,0.208	0.08,0.063,0.06	0.127
16327	"LOC100577202"	NA	chrNC_037649.1	+	2270721	2271194	2269876	2270278	2271267	2271378	16327	0,6,0,0,0	0,0,0,0,0	6160,580,2697	138,2,16	298	149	1	1.0	NA,1.0,NA,NA,NA	0.957,0.993,0.988	0.021
16328	"LOC725243"	NA	chrNC_037648.1	+	821696	821839	748375	748824	825953	826254	16328	4,33,81,98,8	0,0,0,0,0	15,50,25	0,2,0	292	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.927,1.0	0.024
16329	"LOC725243"	NA	chrNC_037648.1	+	825953	826254	821696	821839	827539	828164	16329	5,19,46,65,6	0,0,0,0,1	18,73,23	0,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0,0.75	1.0,1.0,1.0	-0.05
16330	"LOC725243"	NA	chrNC_037648.1	+	827539	828164	825953	826254	829154	829507	16330	5,4,16,39,0	0,0,0,0,0	4,33,10	2,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0,NA	0.5,1.0,1.0	0.167
16331	"LOC726972"	NA	chrNC_037638.1	-	12075934	12076437	12073196	12075250	12077560	12080975	16331	114,633,532,610,299	0,0,0,0,0	3193,3273,2981	0,2,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.999,1.0	0.0
16332	"LOC726972"	NA	chrNC_037638.1	-	12077560	12080975	12075934	12076437	12112466	12112629	16332	71,340,343,317,222	0,0,0,0,0	1977,1886,1838	6,12,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.994,0.987,1.0	0.006
16333	"LOC726972"	NA	chrNC_037638.1	-	12112466	12112629	12077560	12080975	12169976	12170406	16333	24,125,97,72,70	0,2,0,0,0	660,479,661	1,0,16	298	149	0.142121674121	0.4640868339017034	1.0,0.969,1.0,1.0,1.0	0.997,1.0,0.954	0.01
16334	"LOC411888"	NA	chrNC_037648.1	-	883517	883750	882876	883088	887848	888061	16334	18,258,285,328,213	0,0,0,0,0	275,231,363	0,1,30	298	149	6.32960606151e-09	5.029860281500117e-08	1.0,1.0,1.0,1.0,1.0	1.0,0.991,0.858	0.05
16335	"LOC552468"	NA	chrNC_037648.1	-	949123	953495	948882	948963	953694	954070	16335	0,0,4,0,1	0,0,2,12,0	2,4,14	42,20,34	298	149	1	1.0	NA,NA,0.5,0.0,1.0	0.023,0.091,0.171	0.405
16336	"LOC552468"	NA	chrNC_037648.1	-	949123	953495	948882	948963	953706	954070	16336	0,0,4,0,1	0,10,6,10,8	10,9,23	88,106,115	298	149	1	1.0	NA,0.0,0.25,0.0,0.059	0.054,0.041,0.091	0.015
16337	"LOC552468"	NA	chrNC_037648.1	-	955687	955862	954688	954806	957102	957297	16337	60,401,63,196,47	0,10,0,2,1	595,58,315	4,1,2	298	149	0.14229576891	0.4644436325831269	1.0,0.952,1.0,0.98,0.959	0.987,0.967,0.987	-0.002
16338	"LOC552468"	NA	chrNC_037648.1	-	955687	955862	954688	954806	963535	964578	16338	14,180,31,57,31	0,16,0,2,0	261,5,68	0,4,4	298	149	0.826645691707	1.0	1.0,0.849,1.0,0.934,1.0	1.0,0.385,0.895	0.197
16339	"LOC412888"	NA	chrNC_037643.1	-	14525902	14526076	14524913	14525338	14526314	14526826	16339	2,75,89,29,103	0,0,0,0,0	381,530,414	2,4,9	298	149	0.0728295670986	0.2518621692524082	1.0,1.0,1.0,1.0,1.0	0.99,0.985,0.958	0.022
16340	"LOC412888"	NA	chrNC_037643.1	-	14601760	14601823	14591248	14591377	14603931	14604071	16340	0,4,0,0,0	0,0,0,0,0	4,10,22	0,0,2	212	149	1	1.0	NA,1.0,NA,NA,NA	1.0,1.0,0.885	0.038
16341	"LOC412888"	NA	chrNC_037643.1	-	14601760	14601823	14591248	14591377	14605109	14605128	16341	0,4,0,0,0	0,4,0,0,0	4,10,14	0,0,0	212	149	1	1.0	NA,0.413,NA,NA,NA	1.0,1.0,1.0	-0.587
16342	"LOC412888"	NA	chrNC_037643.1	-	14601760	14601823	14591248	14591377	14605197	14606141	16342	0,4,2,2,0	0,0,6,6,3	8,15,18	3,13,6	212	149	1	1.0	NA,1.0,0.19,0.19,0.0	0.652,0.448,0.678	-0.248
16343	"LOC102656011"	NA	chrNC_037648.1	-	987042	987364	986236	986407	989653	989858	16343	20,50,97,104,70	0,0,0,0,0	41,30,37	0,1,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.938,1.0	0.021
16344	"LOC102656011"	NA	chrNC_037648.1	-	987042	987364	986236	986407	996739	996898	16344	27,49,94,104,70	0,4,8,6,0	41,38,46	0,1,6	298	149	0.885606590044	1.0	1.0,0.86,0.855,0.897,1.0	1.0,0.95,0.793	0.008
16345	"LOC102656011"	NA	chrNC_037648.1	-	987042	987364	986236	986407	1011536	1011861	16345	20,58,97,113,70	0,8,1,0,0	41,30,40	0,1,0	298	149	0.141513139581	0.4623645777559574	1.0,0.784,0.98,1.0,1.0	1.0,0.938,1.0	-0.027
16346	"LOC102656011"	NA	chrNC_037648.1	-	988351	988620	987042	987364	989653	989862	16346	9,116,407,144,113	0,2,4,0,0	1,0,0	0,0,0	298	149	1	1.0	1.0,0.967,0.981,1.0,1.0	1.0,NA,NA	-0.01
