ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3281	"LOC100577879"	NA	chrNC_037648.1	+	10899803	10899995	10942437	10942592	10886111	10886248	10944025	10944151	3281	2,26,123,39,63	12,68,166,109,117	1623,1802,2300	2483,2685,3388	298	298	0.0364715924994	0.07361777889347863	0.143,0.277,0.426,0.264,0.35	0.395,0.402,0.404	-0.108
3282	"LOC100577879"	NA	chrNC_037648.1	+	10899803	10899995	10944025	10944151	10886111	10886248	10944655	10944704	3282	2,26,123,39,63	11,76,194,98,117	1622,1800,2298	2605,3075,3337	298	275	0.036517208142	0.07366590050350982	0.144,0.24,0.369,0.269,0.332	0.365,0.351,0.389	-0.098
3283	"LOC100577879"	NA	chrNC_037648.1	+	10921118	10921214	10927937	10928004	10899803	10899995	10942437	10942592	3283	0,76,98,37,77	1,22,56,17,47	2145,1866,2358	824,1099,1317	245	216	0.985441856659	1.0	0.0,0.753,0.607,0.657,0.591	0.697,0.6,0.612	-0.115
3284	"LOC100577879"	NA	chrNC_037648.1	+	10927937	10928004	10942437	10942592	10921118	10921214	10944025	10944151	3284	1,13,44,12,35	12,68,166,109,117	753,887,849	2483,2685,3402	216	298	0.0304743079914	0.06286255117982086	0.103,0.209,0.268,0.132,0.292	0.295,0.313,0.256	-0.087
3285	"LOC100577879"	NA	chrNC_037648.1	+	10942437	10942592	10944025	10944151	10927937	10928004	10944655	10944704	3285	3,49,82,31,88	11,76,194,98,117	1424,1830,2088	2719,3295,3464	298	275	0.387516433706	0.5692436366597473	0.201,0.373,0.281,0.226,0.41	0.326,0.339,0.357	-0.042
3286	"LOC100577879"	NA	chrNC_037648.1	+	10942437	10942592	10944655	10944704	10927937	10928004	10944807	10947681	3286	3,49,82,31,88	0,6,47,10,36	1366,1807,2068	616,902,890	298	198	0.146860255544	0.25092335581078384	1.0,0.844,0.537,0.673,0.619	0.596,0.571,0.607	0.143
3287	"LOC100577879"	NA	chrNC_037648.1	+	10944025	10944151	10944655	10944704	10942437	10942592	10944807	10947681	3287	12,63,153,109,114	0,6,47,10,36	2345,2505,3178	611,895,892	275	198	0.0122984908843	0.027737196441057932	1.0,0.883,0.701,0.887,0.695	0.734,0.668,0.72	0.126
3288	"LOC410322"	NA	chrNC_037648.1	-	12056298	12056403	12067212	12067425	12055648	12056078	12077038	12077540	3288	13,130,238,132,78	102,782,868,655,519	122,88,163	380,327,595	298	254	0.000246046116497	0.0007392309166157646	0.098,0.124,0.189,0.147,0.114	0.215,0.187,0.189	-0.063
3289	"LOC410322"	NA	chrNC_037648.1	-	12056298	12056403	12067212	12067429	12055648	12056078	12077038	12077540	3289	64,284,423,288,227	102,782,868,655,519	240,221,436	380,327,595	298	254	1.40147298495e-05	4.964589641974712e-05	0.348,0.236,0.293,0.273,0.272	0.35,0.366,0.384	-0.082
3290	"LOC410322"	NA	chrNC_037648.1	-	12056298	12056403	12067212	12067429	12055648	12056078	12088542	12089360	3290	0,16,20,8,13	130,1090,1088,892,666	2,6,12	407,306,616	298	254	0.993777050599	1.0	0.0,0.012,0.015,0.008,0.016	0.004,0.016,0.016	-0.002
3292	"LOC102654628"	NA	chrNC_037648.1	-	11900551	11901267	11903650	11904147	11900090	11900160	11907299	11907898	3292	0,0,7,0,0	0,0,0,0,0	0,2,0	20,70,50	298	298	1	1.0	NA,NA,1.0,NA,NA	0.0,0.028,0.0	0.991
3294	"LOC408690"	NA	chrNC_037639.1	-	11294778	11294835	11299553	11299644	11290916	11293890	11313721	11313837	3294	7,217,485,318,573	18,85,291,197,365	86,47,64	71,31,65	240	206	0.400964142458	0.5839266870148144	0.25,0.687,0.589,0.581,0.574	0.51,0.565,0.458	0.025
3295	"LOC408690"	NA	chrNC_037639.1	-	11299553	11299644	11313721	11313837	11294778	11294835	11321318	11321462	3295	8,156,457,213,632	28,179,537,271,822	20,35,2	47,91,36	265	240	0.00064973215786	0.0018317032417003165	0.206,0.441,0.435,0.416,0.41	0.278,0.258,0.048	0.187
3296	"LOC408690"	NA	chrNC_037639.1	-	11313721	11313837	11321318	11321462	11299553	11299644	11324792	11325201	3296	4,224,521,437,714	11,306,661,381,856	16,61,0	147,81,72	293	265	9.89324782574e-06	3.560516744093449e-05	0.247,0.398,0.416,0.509,0.43	0.09,0.405,0.0	0.235
3297	"LOC408690"	NA	chrNC_037639.1	-	11321318	11321462	11324792	11325201	11313721	11313837	11328717	11329046	3297	0,5,35,25,23	9,160,502,245,690	8,13,2	19,37,0	298	293	0.00173751244792	0.004585026997904337	0.0,0.03,0.064,0.091,0.032	0.293,0.257,1.0	-0.473
3298	"LOC410320"	NA	chrNC_037648.1	-	12011262	12011393	12024683	12024970	11998652	11998976	12025565	12025913	3298	0,12,30,9,4	6,4,25,9,8	34,49,81	25,20,29	298	280	0.0341028964316	0.06937468348051881	0.0,0.738,0.53,0.484,0.32	0.561,0.697,0.724	-0.246
3299	"LOC409396"	NA	chrNC_037648.1	-	12205653	12205775	12205837	12206090	12204017	12204248	12206189	12206478	3299	484,4766,3630,4071,2741	480,4247,6463,6106,5348	790,540,801	79,159,110	298	271	0	0.0	0.478,0.505,0.338,0.377,0.318	0.901,0.755,0.869	-0.438
3300	"LOC410332"	NA	chrNC_037648.1	-	12505060	12505166	12507982	12508193	12503930	12504170	12517630	12517971	3300	3,241,444,342,309	67,436,556,523,571	120,121,148	121,111,229	298	255	0.0065642651863	0.015616673083862801	0.037,0.321,0.406,0.359,0.317	0.459,0.483,0.356	-0.145
3301	"LOC725782"	NA	chrNC_037648.1	+	15831254	15831340	15831800	15831886	15830678	15831014	15832099	15832445	3301	4436,25965,24167,29806,24391	179,1961,1153,1874,1029	72,88,141	537,757,1445	235	235	0	0.0	0.961,0.93,0.954,0.941,0.96	0.118,0.104,0.089	0.846
3302	"LOC107964020"	NA	chrNC_037648.1	+	12951610	12951932	12952026	12952121	12947741	12947870	12952820	12953135	3302	3,73,77,100,72	84,584,754,1073,680	145,120,251	2383,2330,2054	298	244	0.00552188387339	0.013410289406804287	0.028,0.093,0.077,0.071,0.08	0.047,0.04,0.091	0.01
3303	"LOC410351"	NA	chrNC_037648.1	-	13341460	13341521	13348239	13348491	13330084	13335629	13357808	13357872	3303	8,70,135,86,76	7,31,26,35,44	19,29,35	22,16,11	298	210	0.2939643381	0.4503991647610054	0.446,0.614,0.785,0.634,0.549	0.378,0.561,0.692	0.062
3304	"LOC410351"	NA	chrNC_037648.1	-	13348239	13348491	13357808	13357872	13341460	13341521	13368882	13369185	3304	0,56,61,64,67	23,44,89,54,76	23,34,22	36,28,29	213	298	0.451169909742	0.6442835815353254	0.0,0.64,0.49,0.624,0.552	0.472,0.629,0.515	-0.077
3305	"LOC410351"	NA	chrNC_037648.1	-	13357808	13357872	13368882	13369185	13348239	13348491	13372738	13375188	3305	4,7,17,13,29	8,36,72,52,47	16,19,0	14,9,14	298	213	0.252560548714	0.39761495769859373	0.263,0.122,0.144,0.152,0.306	0.45,0.601,0.0	-0.153
3306	"LOC410352"	NA	chrNC_037648.1	-	13438099	13438179	13438288	13438448	13437778	13437990	13439051	13439264	3306	6,7,4,2,1	5,57,36,53,38	55,61,102	416,157,427	298	229	0.0161485773441	0.03549749002929844	0.48,0.086,0.079,0.028,0.02	0.092,0.23,0.155	-0.02
3307	"LOC408309"	NA	chrNC_037648.1	+	13442482	13442609	13443503	13443574	13440080	13440238	13445158	13445239	3307	1154,6124,5411,9217,4986	102,519,490,530,625	7498,6122,9061	910,884,932	276	220	1.95393095793e-05	6.800564229091759e-05	0.9,0.904,0.898,0.933,0.864	0.868,0.847,0.886	0.033
3308	"LOC408309"	NA	chrNC_037648.1	+	13442482	13442609	13443503	13443574	13440080	13440238	13445268	13445364	3308	1154,6124,5411,9217,4986	573,3031,2999,2668,2881	7504,6122,9063	5498,4498,4804	276	220	0.00130066646919	0.003497738207686622	0.616,0.617,0.59,0.734,0.58	0.521,0.52,0.601	0.08
3309	"LOC408309"	NA	chrNC_037648.1	+	13443503	13443574	13445268	13445364	13442463	13442609	13445943	13445967	3309	705,4704,4619,4806,4903	134,703,801,762,734	7127,6420,7856	3395,2628,2931	220	245	0	0.0	0.854,0.882,0.865,0.875,0.882	0.7,0.731,0.749	0.145
3310	"LOC408309"	NA	chrNC_037648.1	+	13443503	13443574	13445943	13445967	13442463	13442609	13446117	13446174	3310	705,4704,4619,4806,4903	13,86,62,100,72	7164,6401,7841	726,679,618	220	173	0	0.0	0.977,0.977,0.983,0.974,0.982	0.886,0.881,0.909	0.087
3311	"LOC408309"	NA	chrNC_037648.1	+	13443503	13443574	13445158	13445239	13442482	13442609	13445943	13445967	3311	705,4704,4619,4806,4903	31,163,138,147,158	7127,6420,7856	972,1085,891	220	230	0	0.0	0.96,0.968,0.972,0.972,0.97	0.885,0.861,0.902	0.086
3312	"LOC408309"	NA	chrNC_037648.1	+	13443503	13443574	13445158	13445239	13442482	13442609	13446117	13446174	3312	705,4704,4619,4806,4903	32,141,122,156,177	7164,6401,7841	191,119,86	220	230	1.50862087267e-08	7.000911402253237e-08	0.958,0.972,0.975,0.97,0.967	0.975,0.983,0.99	-0.014
3313	"LOC408309"	NA	chrNC_037648.1	+	13443503	13443574	13445268	13445364	13442482	13442609	13446117	13446174	3313	705,4704,4619,4806,4903	189,982,932,921,1091	7164,6401,7841	1406,1419,1523	220	245	0.543639343312	0.7464009328021494	0.806,0.842,0.847,0.853,0.833	0.85,0.834,0.851	-0.009
3314	"LOC408309"	NA	chrNC_037648.1	+	13443503	13443574	13445158	13445239	13442482	13442609	13446382	13446452	3314	705,4704,4625,4806,4903	38,248,290,243,267	7134,6415,7844	175,139,197	220	230	0	0.0	0.951,0.952,0.943,0.954,0.95	0.977,0.98,0.977	-0.028
3315	"LOC408309"	NA	chrNC_037648.1	+	13443503	13443574	13445268	13445364	13442482	13442609	13446382	13446452	3315	705,4704,4625,4806,4903	464,2423,2574,2714,2568	7134,6415,7844	3403,2661,3172	220	245	0.000680941901716	0.0019133110078947077	0.629,0.684,0.667,0.664,0.68	0.7,0.729,0.734	-0.056
3316	"LOC408309"	NA	chrNC_037648.1	+	13443503	13443574	13445943	13445967	13442482	13442609	13446382	13446452	3316	705,4704,4625,4806,4903	14,151,163,153,142	7134,6415,7844	700,463,520	220	173	0	0.0	0.975,0.961,0.957,0.961,0.964	0.889,0.916,0.922	0.055
3317	"LOC408309"	NA	chrNC_037648.1	+	13445158	13445239	13445268	13445364	13442482	13442609	13445943	13445967	3317	31,163,138,147,158	134,703,801,762,734	972,1085,891	3395,2628,2931	230	245	4.5500871293e-08	2.049659754783209e-07	0.198,0.198,0.155,0.17,0.187	0.234,0.305,0.245	-0.08
3318	"LOC408309"	NA	chrNC_037648.1	+	13445158	13445239	13445268	13445364	13442482	13442609	13446117	13446174	3318	32,141,122,156,177	189,982,932,921,1091	191,119,86	1406,1419,1523	230	245	1.34171933674e-07	5.789587393101301e-07	0.153,0.133,0.122,0.153,0.147	0.126,0.082,0.057	0.053
3319	"LOC408309"	NA	chrNC_037648.1	+	13445158	13445239	13445943	13445967	13442482	13442609	13446117	13446174	3319	32,141,122,156,177	13,86,62,100,72	191,119,86	726,679,618	230	173	0	0.0	0.649,0.552,0.597,0.54,0.649	0.165,0.116,0.095	0.472
3320	"LOC408309"	NA	chrNC_037648.1	+	13445158	13445239	13445268	13445364	13442482	13442609	13446382	13446452	3320	38,248,290,243,267	464,2423,2574,2714,2568	175,139,197	3403,2661,3172	230	245	1.66202274166e-10	8.996196696057247e-10	0.08,0.098,0.107,0.087,0.1	0.052,0.053,0.062	0.039
3321	"LOC408309"	NA	chrNC_037648.1	+	13445158	13445239	13445943	13445967	13442482	13442609	13446382	13446452	3321	38,248,290,243,267	14,151,163,153,142	175,139,197	700,463,520	230	173	0	0.0	0.671,0.553,0.572,0.544,0.586	0.158,0.184,0.222	0.397
3322	"LOC408309"	NA	chrNC_037648.1	+	13445158	13445239	13445268	13445364	13443503	13443574	13445943	13445967	3322	210,1072,1077,1174,1140	985,6010,5907,6203,5990	2650,2578,2609	12880,10054,11054	230	245	0.00752167171392	0.017646196538274175	0.185,0.16,0.163,0.168,0.169	0.18,0.215,0.201	-0.03
3323	"LOC408309"	NA	chrNC_037648.1	+	13445158	13445239	13445268	13445364	13443503	13443574	13446117	13446174	3323	225,998,1026,1141,1164	1024,6219,5952,6340,6329	1516,1228,1346	10034,8321,9086	230	245	0.0142118384362	0.03152698323256695	0.19,0.146,0.155,0.161,0.164	0.139,0.136,0.136	0.026
3324	"LOC408309"	NA	chrNC_037648.1	+	13445158	13445239	13445943	13445967	13443503	13443574	13446117	13446174	3324	225,998,1026,1141,1164	13,86,62,100,72	1516,1228,1346	729,703,645	230	173	0	0.0	0.929,0.897,0.926,0.896,0.924	0.61,0.568,0.611	0.318
3325	"LOC408309"	NA	chrNC_037648.1	+	13445158	13445239	13445268	13445364	13443503	13443574	13446382	13446452	3325	258,1213,1275,1331,1424	1442,8543,8417,8587,8594	1629,1355,1552	13097,10506,11844	230	245	0.00818902009324	0.019119016546191112	0.16,0.131,0.139,0.142,0.15	0.117,0.121,0.122	0.024
3326	"LOC408309"	NA	chrNC_037648.1	+	13445158	13445239	13445943	13445967	13443503	13443574	13446382	13446452	3326	258,1213,1275,1331,1424	14,151,163,153,142	1629,1355,1552	705,470,527	230	173	0	0.0	0.933,0.858,0.855,0.867,0.883	0.635,0.684,0.689	0.21
3327	"LOC408309"	NA	chrNC_037648.1	+	13445158	13445239	13446117	13446174	13443503	13443574	13446382	13446452	3327	258,1213,1275,1331,1424	195,939,894,1022,957	1629,1355,1552	2452,2515,2747	230	206	0	0.0	0.542,0.536,0.561,0.538,0.571	0.373,0.325,0.336	0.205
3328	"LOC408309"	NA	chrNC_037648.1	+	13445268	13445364	13445943	13445967	13442482	13442609	13446117	13446174	3328	189,982,932,921,1091	13,86,62,100,72	1406,1419,1523	726,679,618	245	173	0	0.0	0.911,0.89,0.914,0.867,0.915	0.578,0.596,0.635	0.296
3329	"LOC408309"	NA	chrNC_037648.1	+	13445268	13445364	13445943	13445967	13442482	13442609	13446382	13446452	3329	464,2423,2574,2714,2568	14,151,163,153,142	3403,2661,3172	700,463,520	245	173	0	0.0	0.959,0.919,0.918,0.926,0.927	0.774,0.802,0.812	0.134
3330	"LOC408309"	NA	chrNC_037648.1	+	13445268	13445364	13445943	13445967	13443503	13443574	13446117	13446174	3330	1024,6219,5952,6340,6329	13,86,62,100,72	10034,8321,9086	729,703,645	245	173	0	0.0	0.982,0.981,0.985,0.978,0.984	0.907,0.893,0.909	0.079
3331	"LOC408309"	NA	chrNC_037648.1	+	13445268	13445364	13445943	13445967	13443503	13443574	13446382	13446452	3331	1442,8543,8417,8587,8594	14,151,163,153,142	13097,10506,11844	705,470,527	245	173	0	0.0	0.986,0.976,0.973,0.975,0.977	0.929,0.94,0.941	0.041
3332	"LOC408309"	NA	chrNC_037648.1	+	13445268	13445364	13446117	13446174	13443503	13443574	13446382	13446452	3332	1442,8543,8417,8587,8594	195,939,894,1022,957	13097,10506,11844	2452,2515,2747	245	206	0	0.0	0.861,0.884,0.888,0.876,0.883	0.818,0.778,0.784	0.085
3333	"LOC408309"	NA	chrNC_037648.1	+	13445943	13445967	13446117	13446174	13443503	13443574	13446382	13446452	3333	14,151,163,153,142	195,939,894,1022,957	705,470,527	2452,2515,2747	173	206	9.1659170654e-05	0.0002928073411921454	0.079,0.161,0.178,0.151,0.15	0.255,0.182,0.186	-0.064
3334	"LOC408309"	NA	chrNC_037648.1	+	13445943	13445967	13446117	13446174	13445158	13445239	13446382	13446452	3334	20,285,306,273,304	249,1156,1112,1226,1235	1429,1183,1224	2669,2671,2863	173	206	2.31936692074e-12	1.4163209914915922e-11	0.087,0.227,0.247,0.21,0.227	0.389,0.345,0.337	-0.157
3335	"LOC408309"	NA	chrNC_037648.1	+	13445943	13445967	13446117	13446174	13445268	13445364	13446382	13446452	3335	120,675,857,684,760	422,2104,2024,2096,2253	4002,2639,2726	4046,4231,4485	173	206	5.30041566194e-11	2.978622289757977e-10	0.253,0.276,0.335,0.28,0.287	0.541,0.426,0.42	-0.176
3336	"LOC725244"	NA	chrNC_037648.1	+	13526537	13526576	13526760	13526832	13526083	13526280	13527195	13527428	3336	49,337,361,345,347	12,93,55,82,67	620,572,706	194,175,218	188	221	0.000542515994483	0.001542295470030243	0.828,0.81,0.885,0.832,0.859	0.79,0.793,0.792	0.051
3337	"LOC414025"	NA	chrNC_037647.1	+	12316482	12316580	12328601	12328809	12258242	12258335	12329861	12330020	3337	12,97,90,56,75	21,219,282,161,157	16,12,75	45,78,203	247	298	0.113672072054	0.2018648922617753	0.408,0.348,0.278,0.296,0.366	0.3,0.157,0.308	0.084
3338	"LOC410259"	NA	chrNC_037648.1	-	14097000	14097363	14097933	14098121	14096667	14096902	14109802	14109946	3338	8,248,660,204,507	33,356,817,316,816	260,268,296	442,406,387	298	298	0.678316527985	0.8904714063536107	0.195,0.411,0.447,0.392,0.383	0.37,0.398,0.433	-0.035
3339	"LOC410259"	NA	chrNC_037648.1	-	14097933	14098121	14109802	14109946	14097000	14097363	14119153	14119252	3339	0,18,25,6,26	10,174,516,195,369	11,4,34	251,244,193	293	298	0.498906754682	0.697441286309119	0.0,0.095,0.047,0.03,0.067	0.043,0.016,0.152	-0.023
3340	"LOC410259"	NA	chrNC_037648.1	-	14109802	14109946	14119153	14119252	14097933	14098121	14119466	14119520	3340	31,172,412,173,355	8,235,641,208,488	154,165,127	232,255,259	248	293	0.059504726448	0.1139244423166859	0.821,0.464,0.432,0.496,0.462	0.44,0.433,0.367	0.122
3341	"LOC410259"	NA	chrNC_037648.1	-	14113596	14113737	14119153	14119252	14109802	14109946	14119466	14119520	3341	31,184,421,173,372	40,284,760,271,653	159,164,156	296,263,245	248	290	0.914561934531	1.0	0.475,0.431,0.393,0.427,0.4	0.386,0.422,0.427	0.014
3342	"LOC410259"	NA	chrNC_037648.1	-	14113596	14113737	14119153	14119252	14109802	14109946	14126825	14127009	3342	0,0,9,0,6	34,253,674,253,593	5,1,15	272,228,195	248	290	0.000323785258839	0.0009516642316701449	0.0,0.0,0.015,0.0,0.012	0.021,0.005,0.083	-0.031
3343	"LOC410259"	NA	chrNC_037648.1	-	14113596	14113737	14119466	14119520	14109802	14109946	14126825	14127009	3343	24,98,302,157,302	34,253,674,253,593	131,105,152	272,228,195	203	290	0.480161101974	0.6765451928271728	0.502,0.356,0.39,0.47,0.421	0.408,0.397,0.527	-0.016
3344	"LOC410259"	NA	chrNC_037648.1	-	14119153	14119252	14119466	14119520	14109802	14109946	14126825	14127009	3344	24,98,302,157,302	0,0,9,0,6	131,105,152	5,1,15	203	248	0.000423400057931	0.001219031826366445	1.0,1.0,0.976,1.0,0.984	0.97,0.992,0.925	0.03
3345	"LOC410259"	NA	chrNC_037648.1	-	14119153	14119252	14119466	14119520	14113596	14113737	14126825	14127009	3345	30,129,391,171,354	23,251,470,168,390	140,121,199	148,171,168	203	248	0.53852910733	0.7402860504255954	0.614,0.386,0.504,0.554,0.526	0.536,0.464,0.591	-0.014
3346	"TpnCI"	NA	chrNC_037648.1	+	14305021	14305052	14306701	14306845	14303380	14303702	14307004	14307124	3346	107,402,273,316,381	12617,80143,47420,140287,81815	8,8,4	287,432,487	180	293	0.00564782468365	0.013686669702570166	0.014,0.008,0.009,0.004,0.008	0.043,0.029,0.013	-0.02
3347	"TpnCI"	NA	chrNC_037648.1	+	14305021	14305052	14306701	14306845	14303589	14303723	14307004	14307124	3347	667,2389,486,1676,820	12617,80143,47418,140287,81815	15,16,20	287,432,487	180	293	7.79605323853e-06	2.8481693418949234e-05	0.079,0.046,0.016,0.019,0.016	0.078,0.057,0.063	-0.031
3348	"LOC409919"	NA	chrNC_037648.1	-	14368614	14368729	14368878	14369065	14365277	14365678	14373850	14374102	3348	64,406,483,265,483	0,0,2,0,0	190,285,319	8,3,3	298	264	0.199576950007	0.32564930928227054	1.0,1.0,0.995,1.0,1.0	0.955,0.988,0.989	0.022
3349	"LOC409919"	NA	chrNC_037648.1	-	14368614	14368729	14369958	14370171	14365277	14365678	14373850	14374102	3349	0,0,0,0,0	0,0,2,0,0	120,147,295	8,3,3	298	264	1	1.0	NA,NA,0.0,NA,NA	0.93,0.977,0.989	-0.965
3350	"LOC409919"	NA	chrNC_037648.1	-	14368878	14369065	14369958	14370171	14365277	14365678	14373850	14374102	3350	0,0,0,0,0	64,406,483,265,483	120,147,295	190,285,319	298	298	0	0.0	0.0,0.0,0.0,0.0,0.0	0.387,0.34,0.48	-0.402
3351	"LOC100578747"	NA	chrNC_037638.1	-	9489867	9489984	9490166	9490472	9488794	9489298	9499200	9499309	3351	0,0,2,0,12	11,9,45,22,15	28,18,4	1379,1299,1559	298	266	0.00202051230657	0.005286460273106195	0.0,0.0,0.038,0.0,0.417	0.018,0.012,0.002	0.08
3352	"LOC409491"	NA	chrNC_037648.1	+	14886062	14886155	14886278	14886359	14885849	14885959	14886473	14886578	3352	2,31,0,0,0	8,24,12,4,8	118,2,50	196,15,30	242	230	0.0288217884071	0.05974516555221771	0.192,0.551,0.0,0.0,0.0	0.364,0.112,0.613	-0.214
3353	"LOC100576458"	NA	chrNC_037649.1	+	1307131	1307215	1307947	1308095	1299213	1299358	1308589	1308774	3353	205,676,417,922,1214	116,503,228,523,534	359,129,9	132,67,21	233	297	0.60135996901	0.8057032772914178	0.693,0.631,0.7,0.692,0.743	0.776,0.71,0.353	0.079
3354	"LOC409184"	NA	chrNC_037648.1	-	15153314	15153369	15153699	15153732	15153057	15153241	15153842	15154019	3354	0,75,56,48,24	62,567,518,474,518	13,52,53	730,733,1184	182	204	2.24805563598e-06	8.701570041785287e-06	0.0,0.129,0.108,0.102,0.049	0.02,0.074,0.048	0.03
3355	"LOC409942"	NA	chrNC_037648.1	+	15369082	15369436	15370353	15370445	15368727	15368969	15372008	15372089	3355	0,2,28,6,0	1,2,10,8,0	0,0,2	3,6,17	298	241	1	1.0	0.0,0.447,0.694,0.378,NA	0.0,0.0,0.087	0.351
3356	"LOC409942"	NA	chrNC_037648.1	+	15369082	15369788	15370353	15370445	15368727	15368969	15372008	15372089	3356	0,2,10,6,0	1,2,10,8,0	0,0,4	3,6,17	298	241	1	1.0	0.0,0.447,0.447,0.378,NA	0.0,0.0,0.16	0.265
3357	"LOC412777"	NA	chrNC_037638.1	-	20311640	20311914	20325065	20325089	20300540	20300812	20332674	20333724	3357	0,0,0,0,0	0,0,1,0,11	4,0,2	25,45,25	173	298	1	1.0	NA,NA,0.0,NA,0.0	0.216,0.0,0.121	-0.112
3358	"LOC412777"	NA	chrNC_037638.1	-	20311640	20311917	20325065	20325089	20300540	20300812	20332674	20333724	3358	0,0,0,0,0	0,0,1,0,11	4,0,2	12,43,21	173	298	1	1.0	NA,NA,0.0,NA,0.0	0.365,0.0,0.141	-0.169
3359	"LOC412777"	NA	chrNC_037638.1	-	20311655	20311914	20325065	20325089	20300540	20300812	20332674	20333724	3359	0,0,0,0,0	0,2,11,0,8	4,0,2	37,19,42	173	298	1	1.0	NA,0.0,0.0,NA,0.0	0.157,0.0,0.076	-0.078
3360	"LOC100578939"	NA	chrNC_037648.1	-	15704493	15704631	15706589	15706754	15700274	15703526	15707102	15707236	3360	8,130,146,178,190	22,54,113,70,88	596,315,594	444,287,357	298	287	0.588593117797	0.792178394121716	0.259,0.699,0.554,0.71,0.675	0.564,0.514,0.616	0.015
3361	"LOC100578939"	NA	chrNC_037648.1	-	15706589	15706754	15707102	15707236	15704493	15704631	15715663	15715877	3361	14,139,200,141,98	7,106,196,121,204	1100,344,675	629,399,640	283	298	0.487002608189	0.6841901260396125	0.678,0.58,0.518,0.551,0.336	0.648,0.476,0.526	-0.017
3362	"LOC100578939"	NA	chrNC_037648.1	-	15707102	15707236	15715663	15715877	15706589	15706754	15721501	15721683	3362	27,72,189,119,116	10,122,142,173,172	709,259,516	579,290,558	298	283	0.696020294777	0.9063440418945994	0.719,0.359,0.558,0.395,0.39	0.538,0.459,0.468	-0.004
3363	"LOC100578939"	NA	chrNC_037648.1	-	15715663	15715877	15721501	15721683	15707102	15707236	15755528	15756723	3363	26,153,231,108,159	14,146,206,149,110	975,443,969	1138,368,735	298	298	0.92998083643	1.0	0.65,0.512,0.529,0.42,0.591	0.461,0.546,0.569	0.015
3364	"LOC100577552"	NA	chrNC_037643.1	-	6469028	6469073	6470599	6470703	6468723	6468936	6471919	6471972	3364	8,88,162,25,119	15,194,178,126,243	406,320,326	326,214,262	253	194	7.55682849629e-10	3.897065671181261e-09	0.29,0.258,0.411,0.132,0.273	0.488,0.534,0.488	-0.231
3365	"LOC409108"	NA	chrNC_037649.1	+	6196129	6196244	6204625	6204753	6136609	6137834	6212411	6212807	3365	0,26,77,33,26	50,406,694,608,699	82,28,59	1227,997,1324	264	277	0.0319602058861	0.06553557150947109	0.0,0.063,0.104,0.054,0.038	0.066,0.029,0.045	0.005
3366	"LOC409108"	NA	chrNC_037649.1	+	6213375	6213567	6215670	6215885	6212963	6213066	6217271	6217372	3366	15,146,135,243,193	75,500,550,683,708	77,66,85	2256,1909,2536	298	298	0	0.0	0.167,0.226,0.197,0.262,0.214	0.033,0.033,0.032	0.181
3367	"LOC409108"	NA	chrNC_037649.1	+	6215670	6215885	6217271	6217372	6213375	6213567	6218295	6218612	3367	58,342,437,559,562	62,283,321,399,344	358,289,404	897,695,1033	298	250	0	0.0	0.44,0.503,0.533,0.54,0.578	0.251,0.259,0.247	0.266
3368	"LOC409108"	NA	chrNC_037649.1	+	6217271	6217372	6218295	6218612	6215670	6215885	6218877	6219249	3368	51,325,330,425,458	120,503,473,558,596	870,719,1118	1440,1482,1975	250	298	0.0581604770886	0.11154018933715068	0.336,0.435,0.454,0.476,0.478	0.419,0.366,0.403	0.04
3369	"LOC409108"	NA	chrNC_037649.1	+	6217271	6217372	6218877	6219249	6215670	6215885	6219346	6219709	3369	51,325,330,425,458	75,508,446,399,451	870,719,1116	1473,1109,1895	250	298	0.00367338495788	0.009198416959665463	0.448,0.433,0.469,0.559,0.548	0.413,0.436,0.412	0.071
3370	"LOC408331"	NA	chrNC_037648.1	+	16222105	16222236	16234234	16234294	16219662	16220236	16234919	16235080	3370	80,511,562,605,573	64,349,736,524,638	164,208,156	214,199,184	280	209	0.129473714731	0.2257781324407077	0.483,0.522,0.363,0.463,0.401	0.364,0.438,0.388	0.05
3371	"LOC408331"	NA	chrNC_037648.1	+	16222105	16222236	16234237	16234294	16219662	16220236	16234919	16235080	3371	80,511,562,605,573	62,335,721,490,589	164,208,156	218,188,166	280	206	0.140386146908	0.24156985503039877	0.487,0.529,0.364,0.476,0.417	0.356,0.449,0.409	0.05
3372	"LOC408331"	NA	chrNC_037648.1	+	16236822	16236960	16237576	16237677	16236043	16236156	16237807	16237948	3372	84,594,1078,934,1089	127,940,1927,1402,1442	419,406,286	380,506,469	287	250	0.0726830583912	0.13554949643739228	0.366,0.355,0.328,0.367,0.397	0.49,0.411,0.347	-0.053
3373	"LOC410353"	NA	chrNC_037649.1	+	510834	510883	520357	520483	199587	199736	548644	548724	3373	0,11,12,31,27	8,37,108,21,53	6,0,0	3,2,6	198	275	0.260202164616	0.40771835242979526	0.0,0.292,0.134,0.672,0.414	0.735,0.0,0.0	0.057
