ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1854	"LOC409271"	NA	chrNC_037643.1	+	16793338	16793607	16793341	16793607	16792790	16793262	1854	18,157,138,91,158	161,631,665,545,773	633,581,600	3353,2603,2960	152	149	0.672216734592	1.0	0.099,0.196,0.169,0.141,0.167	0.156,0.18,0.166	-0.013
1855	"LOC725248"	NA	chrNC_037652.1	-	4348278	4348435	4348278	4348432	4348545	4349291	1855	2,44,3,6,5	28,196,34,49,42	58,13,44	386,81,291	152	149	0.865560700611	1.0	0.065,0.18,0.08,0.107,0.105	0.128,0.136,0.129	-0.024
1856	"LOC413782"	NA	chrNC_037643.1	+	16853572	16853786	16853596	16853786	16852584	16852651	1856	0,139,208,38,107	8,203,224,32,71	21,20,55	4,10,76	173	149	0.114123019788	0.2633608148953846	0.0,0.371,0.444,0.506,0.565	0.819,0.633,0.384	-0.235
1857	"LOC408354"	NA	chrNC_037648.1	+	12494938	12496655	12494941	12496655	12494290	12494860	1857	24,136,226,100,179	7,36,68,6,50	55,41,46	19,14,18	152	149	0.0676719968612	0.169179992153	0.771,0.787,0.765,0.942,0.778	0.739,0.742,0.715	0.077
1858	"LOC727306"	NA	chrNC_037643.1	+	16893750	16893885	16893758	16893885	16893264	16893500	1858	29,43,31,49,20	94,495,420,409,222	196,93,83	1953,1027,1342	157	149	0.0776397254889	0.1901381032381224	0.226,0.076,0.065,0.102,0.079	0.087,0.079,0.055	0.036
1859	"LOC552604"	NA	chrNC_037643.1	-	16930749	16931700	16930749	16931697	16932813	16932925	1859	4,38,13,8,34	0,0,6,0,6	33,10,47	26,12,2	152	149	0.00804364333429	0.026052286102963566	1.0,1.0,0.68,1.0,0.847	0.554,0.45,0.958	0.251
1860	"LOC552604"	NA	chrNC_037643.1	-	16930749	16931700	16930749	16931697	16933240	16933487	1860	0,28,15,8,14	0,2,5,0,2	13,10,37	0,0,0	152	149	1	1.0	NA,0.932,0.746,1.0,0.873	1.0,1.0,1.0	-0.112
1861	"LOC551515"	NA	chrNC_037641.1	+	5599808	5599915	5599820	5599915	5599437	5599684	1861	80,439,26,146,20	6,17,4,0,0	391,58,427	15,4,17	161	149	0.507921483405	0.8884923907959184	0.925,0.96,0.857,1.0,1.0	0.96,0.931,0.959	-0.002
1862	"LOC413129"	NA	chrNC_037642.1	-	4750503	4750644	4750503	4750627	4750733	4750890	1862	112,937,225,383,150	14,77,10,23,24	781,296,600	18,8,16	166	149	1.73419723026e-10	1.7786638259076925e-09	0.878,0.916,0.953,0.937,0.849	0.975,0.971,0.971	-0.066
1863	"LOC413129"	NA	chrNC_037642.1	-	4750503	4750661	4750503	4750627	4750733	4750890	1863	27,172,32,83,10	14,77,10,23,24	213,33,64	18,8,16	183	149	0.000241683047259	0.001082162898174627	0.611,0.645,0.723,0.746,0.253	0.906,0.771,0.765	-0.218
1864	"LOC413129"	NA	chrNC_037642.1	-	4750503	4750661	4750503	4750644	4750733	4750890	1864	0,13,0,3,1	85,778,193,303,141	32,10,0	600,273,536	166	149	0.000233556014962	0.0010477279175865422	0.0,0.015,0.0,0.009,0.006	0.046,0.032,0.0	-0.02
1865	"LOC413129"	NA	chrNC_037642.1	-	4751600	4751748	4751600	4751730	4751792	4752039	1865	2,27,3,4,4	13,213,51,60,34	3,0,4	75,53,120	167	149	0.000105841747016	0.0004971040955741683	0.121,0.102,0.05,0.056,0.095	0.034,0.0,0.029	0.064
1866	"LOC724119"	NA	chrNC_037647.1	-	8440516	8441274	8440516	8441271	8441376	8441599	1866	25,138,32,75,2	0,13,9,5,0	746,193,540	133,12,73	152	149	0.062083213439	0.15707786231393045	1.0,0.912,0.777,0.936,1.0	0.846,0.94,0.879	0.037
1867	"LOC726163"	NA	chrNC_037643.1	-	17079025	17079193	17079025	17079089	17079317	17079524	1867	3,1,2,1,0	0,0,14,0,4	18,9,27	2,16,15	253	149	0.598111370452	1.0	1.0,1.0,0.078,1.0,0.0	0.841,0.249,0.515	0.081
1872	"LOC100579053"	NA	chrNC_037643.1	-	17759353	17759554	17759353	17759505	17760337	17760625	1872	4,27,4,26,2	0,0,0,0,0	14,0,7	6,0,0	198	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.637,NA,1.0	0.181
1873	"LOC411365"	NA	chrNC_037640.1	-	1735817	1735868	1735817	1735865	1746148	1746862	1873	7,256,174,382,161	9,421,224,436,190	12,36,15	12,32,32	152	149	0.852903883292	1.0	0.433,0.373,0.432,0.462,0.454	0.495,0.524,0.315	-0.014
1874	"LOC411365"	NA	chrNC_037640.1	-	1735817	1735868	1735817	1735865	1766563	1767124	1874	4,31,5,18,20	0,26,15,4,1	13,31,43	13,21,26	152	149	0.165767215937	0.3588955981989189	1.0,0.539,0.246,0.815,0.951	0.495,0.591,0.618	0.142
1875	"LOC552491"	NA	chrNC_037644.1	-	209615	211085	209615	209720	211255	211469	1875	108,764,305,425,265	10,67,28,58,12	700,382,870	10,18,41	298	149	6.09923456185e-09	5.1182387931608395e-08	0.844,0.851,0.845,0.786,0.917	0.972,0.914,0.914	-0.085
1876	"LOC412994"	NA	chrNC_037644.1	+	491319	492216	491367	492216	477489	478413	1876	0,0,0,2,8	4,56,19,22,29	0,16,3	0,0,2	197	149	1	1.0	0.0,0.0,0.0,0.064,0.173	NA,1.0,0.532	-0.719
1877	"LOC412259"	NA	chrNC_037644.1	-	750724	750951	750724	750939	751133	751294	1877	36,236,183,208,195	2,19,15,14,5	241,352,436	62,47,79	161	149	1.58874247091e-10	1.636472931409442e-09	0.943,0.92,0.919,0.932,0.973	0.782,0.874,0.836	0.107
1878	"LOC725306"	NA	chrNC_037638.1	-	1837706	1838059	1837706	1838056	1838138	1838386	1878	17,154,95,151,85	0,1,8,12,4	72,100,252	6,8,24	152	149	0.0152855636292	0.04562854814686567	1.0,0.993,0.921,0.925,0.954	0.922,0.925,0.911	0.039
1879	"LOC413331"	NA	chrNC_037641.1	-	5536889	5537114	5536889	5537096	5538632	5538830	1879	27,378,291,342,292	10,27,50,32,25	297,396,470	42,55,77	167	149	0.121422568985	0.27727323079353	0.707,0.926,0.839,0.905,0.912	0.863,0.865,0.845	0.0
1880	"LOC726842"	NA	chrNC_037644.1	-	1069274	1073155	1069274	1073152	1082304	1082381	1880	1,32,24,11,29	2,43,37,12,63	52,70,111	143,363,476	152	149	3.6020408315e-06	2.0781004797115385e-05	0.329,0.422,0.389,0.473,0.311	0.263,0.159,0.186	0.182
1881	"LOC726842"	NA	chrNC_037644.1	-	1069274	1073155	1069274	1073152	1083520	1083667	1881	0,1,12,1,1	0,0,0,0,0	12,6,6	0,0,8	152	149	1	1.0	NA,1.0,1.0,1.0,1.0	1.0,1.0,0.424	0.192
1883	"LOC551349"	NA	chrNC_037644.1	-	1374965	1375173	1374965	1375137	1375408	1375871	1883	16,230,201,161,140	4,0,6,4,4	496,371,518	15,7,26	185	149	0.0981215628833	0.23282966500743082	0.763,1.0,0.964,0.97,0.966	0.964,0.977,0.941	-0.028
1884	"LOC409410"	NA	chrNC_037644.1	-	1398109	1398184	1398109	1398181	1398277	1398460	1884	10,218,173,258,94	162,1784,1649,1540,1048	837,579,963	8305,7205,9952	152	149	0.00832615782185	0.02675070786136546	0.057,0.107,0.093,0.141,0.081	0.09,0.073,0.087	0.012
1886	"LOC411458"	NA	chrNC_037648.1	-	14426718	14428115	14426718	14428097	14428309	14428446	1886	0,3,7,0,14	8,83,80,16,42	16,22,25	72,99,138	167	149	0.00417291353942	0.014266371074940172	0.0,0.031,0.072,0.0,0.229	0.165,0.165,0.139	-0.09
1887	"LOC411234"	NA	chrNC_037644.1	-	1770740	1770932	1770740	1770905	1771905	1772109	1887	24,128,180,126,115	18,107,158,86,93	102,94,77	351,297,429	176	149	0	0.0	0.53,0.503,0.491,0.554,0.511	0.197,0.211,0.132	0.338
1888	"LOC411234"	NA	chrNC_037644.1	-	1779992	1780153	1779992	1780150	1790945	1791026	1888	26,246,246,162,146	0,25,10,27,21	439,278,545	36,18,28	152	149	0.0384912278579	0.10461941886631936	1.0,0.906,0.96,0.855,0.872	0.923,0.938,0.95	-0.018
1889	"LOC727230"	NA	chrNC_037644.1	+	1443981	1444118	1443984	1444118	1443472	1443830	1889	33,174,188,215,229	2,77,89,33,48	4581,3871,6382	1152,996,1666	152	149	0.962868900115	1.0	0.942,0.689,0.674,0.865,0.824	0.796,0.792,0.79	0.006
1890	"LOC413246"	NA	chrNC_037644.1	+	1617110	1617392	1617113	1617392	1573745	1574396	1890	102,732,1101,1192,570	89,861,1245,1092,584	3313,2336,2278	3850,2647,2650	152	149	0.1918875773	0.40011310644656817	0.529,0.455,0.464,0.517,0.489	0.458,0.464,0.457	0.031
1891	"LOC413246"	NA	chrNC_037644.1	+	1617110	1617392	1617113	1617392	1597849	1597963	1891	70,488,318,356,567	163,1642,880,664,1616	395,504,474	1420,1786,1308	152	149	0.0188174205551	0.05494137388350365	0.296,0.226,0.262,0.345,0.256	0.214,0.217,0.262	0.046
1892	"LOC100576687"	NA	chrNC_037644.1	-	1668853	1669052	1668853	1668964	1669194	1669564	1892	2,8,11,21,10	0,0,0,0,6	109,66,169	2,0,0	237	149	0.194463412385	0.4040798179428572	1.0,1.0,1.0,1.0,0.512	0.972,1.0,1.0	-0.088
1893	"Y-e3"	NA	chrNC_037648.1	+	2260681	2260886	2260684	2260886	2259178	2259594	1893	14,236,80,62,59	0,0,0,0,0	20,10,14	2,0,0	152	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.907,1.0,1.0	0.031
1894	"LOC411586"	NA	chrNC_037644.1	-	1871443	1871879	1871443	1871867	1872496	1872581	1894	45,180,242,133,141	21,100,113,54,44	566,283,475	129,90,170	161	149	0.00151386804518	0.005677005169425	0.665,0.625,0.665,0.695,0.748	0.802,0.744,0.721	-0.076
1895	"LOC100577026"	NA	chrNC_037644.1	-	2090259	2090832	2090259	2090826	2090932	2091004	1895	2,180,64,82,61	42,1139,365,429,259	0,2,0	24,0,14	155	149	0.112598342421	0.2603429882566474	0.044,0.132,0.144,0.155,0.185	0.0,1.0,0.0	-0.201
1896	"LOC726167"	NA	chrNC_037646.1	+	8000156	8000345	8000159	8000345	7999796	7999843	1896	2,19,25,14,30	0,2,0,0,0	39,21,57	0,0,15	152	149	4.57399643835e-05	0.00022176952428363636	1.0,0.903,1.0,1.0,1.0	1.0,1.0,0.788	0.051
1897	"LOC100577827"	NA	chrNC_037639.1	-	10787861	10798599	10787861	10788139	10799432	10807169	1897	0,268,56,66,440	0,38,0,0,21	8,14,11	0,0,0	298	149	1	1.0	NA,0.779,1.0,1.0,0.913	1.0,1.0,1.0	-0.077
1898	"LOC100577827"	NA	chrNC_037639.1	-	10787861	10798599	10787861	10788139	10806953	10807157	1898	0,249,10,17,400	0,59,6,4,8	10,12,13	9,5,46	298	149	1	1.0	NA,0.678,0.455,0.68,0.962	0.357,0.545,0.124	0.352
1899	"LOC100577827"	NA	chrNC_037639.1	-	10787861	10801164	10787861	10788139	10806953	10807157	1899	0,249,10,16,400	0,59,6,4,8	11,10,10	9,5,46	298	149	1	1.0	NA,0.678,0.455,0.667,0.962	0.379,0.5,0.098	0.365
1900	"LOC100577827"	NA	chrNC_037639.1	-	10787861	10801164	10787861	10798599	10806953	10807157	1900	1,184,142,184,206	0,0,0,1,4	18,17,84	2,2,4	298	149	0.000387622021872	0.0016349610764372583	1.0,1.0,1.0,0.989,0.963	0.818,0.81,0.913	0.143
1901	"LOC413384"	NA	chrNC_037644.1	-	2237735	2238057	2237735	2237959	2238585	2240467	1901	0,21,40,10,30	0,0,3,0,10	9,13,3	0,0,0	247	149	1	1.0	NA,1.0,0.889,1.0,0.644	1.0,1.0,1.0	-0.117
1902	"LOC411712"	NA	chrNC_037644.1	+	10605587	10605726	10605591	10605726	10605316	10605507	1902	12,13,23,64,100	0,2,0,0,2	359,393,455	0,4,6	153	149	1	1.0	1.0,0.864,1.0,1.0,0.98	1.0,0.99,0.987	-0.024
1903	"LOC411712"	NA	chrNC_037644.1	+	10605587	10605726	10605591	10605726	10605316	10605511	1903	0,2,5,27,41	0,0,2,0,2	180,174,178	38,48,52	153	149	1	1.0	NA,1.0,0.709,1.0,0.952	0.822,0.779,0.769	0.125
1904	"LOC107964069"	NA	chrNC_037639.1	-	6107119	6108079	6107119	6107363	6184112	6186357	1904	0,0,1,0,30	0,0,4,2,8	4,3,2	0,24,1	298	149	1	1.0	NA,NA,0.111,0.0,0.652	1.0,0.059,0.5	-0.265
1905	"LOC100578223"	NA	chrNC_037643.1	+	4802851	4803046	4802863	4803046	4802662	4802764	1905	0,6,4,8,4	22,155,71,79,37	84,52,55	277,168,243	161	149	5.71764857682e-14	8.266479870101204e-13	0.0,0.035,0.05,0.086,0.091	0.219,0.223,0.173	-0.153
1906	"LOC100578223"	NA	chrNC_037643.1	+	4802851	4803046	4802902	4803046	4802662	4802764	1906	11,58,65,74,57	3,51,14,41,20	272,161,225	62,24,22	200	149	4.65936957296e-05	0.00022499973792965795	0.732,0.459,0.776,0.573,0.68	0.766,0.833,0.884	-0.184
1907	"LOC100578223"	NA	chrNC_037643.1	+	4802863	4803046	4802902	4803046	4802662	4802764	1907	33,207,132,145,90	3,51,14,41,20	465,277,413	62,24,22	188	149	2.8531630581e-05	0.00014355537399245283	0.897,0.763,0.882,0.737,0.781	0.856,0.901,0.937	-0.086
1908	"LOC408952"	NA	chrNC_037644.1	+	2322855	2323106	2322858	2323106	2316623	2316785	1908	0,12,4,13,8	0,11,0,0,0	8,9,27	12,16,14	152	149	1	1.0	NA,0.517,1.0,1.0,1.0	0.395,0.355,0.654	0.411
1909	"LOC408952"	NA	chrNC_037644.1	+	2322855	2323106	2322858	2323106	2318706	2318772	1909	0,12,1,7,6	0,0,0,0,0	7,7,9	0,0,10	152	149	1	1.0	NA,1.0,1.0,1.0,1.0	1.0,1.0,0.469	0.177
1910	"LOC408952"	NA	chrNC_037644.1	+	2322855	2323106	2322858	2323106	2321163	2321369	1910	35,568,362,498,332	54,487,486,609,375	278,185,405	456,275,560	152	149	0.0167045900023	0.049495081488296296	0.389,0.533,0.422,0.445,0.465	0.374,0.397,0.415	0.055
1911	"LOC411229"	NA	chrNC_037644.1	+	2367735	2367969	2367823	2367969	2365219	2366245	1911	0,26,24,20,24	0,9,6,0,8	57,6,32	2,2,0	237	149	1	1.0	NA,0.645,0.715,1.0,0.654	0.947,0.654,1.0	-0.114
1912	"LOC411229"	NA	chrNC_037644.1	+	2367735	2367969	2367823	2367969	2365219	2366312	1912	0,37,24,22,27	0,21,4,11,30	57,6,32	9,2,6	237	149	1	1.0	NA,0.526,0.79,0.557,0.361	0.799,0.654,0.77	-0.182
1913	"LOC100578245"	NA	chrNC_037638.1	-	2003603	2003785	2003603	2003767	2003864	2004111	1913	14,38,0,14,1	0,18,0,0,0	59,16,51	4,11,8	167	149	1	1.0	1.0,0.653,NA,1.0,1.0	0.929,0.565,0.85	0.132
1914	"LOC100578245"	NA	chrNC_037638.1	-	2003603	2003804	2003603	2003767	2003864	2004111	1914	13,19,1,12,0	0,18,0,0,0	37,2,18	4,11,8	186	149	1	1.0	1.0,0.458,1.0,1.0,NA	0.881,0.127,0.643	0.314
1915	"LOC100578245"	NA	chrNC_037638.1	-	2003603	2003804	2003603	2003785	2003864	2004111	1915	1,6,1,0,0	2,25,0,2,1	8,2,0	30,16,33	168	149	0.20120724898	0.415932297633075	0.307,0.176,1.0,0.0,0.0	0.191,0.1,0.0	0.2
1916	"LOC408942"	NA	chrNC_037644.1	-	2652634	2653073	2652634	2652707	2676261	2676855	1916	36,185,368,184,278	0,5,8,6,4	53,36,60	0,21,21	298	149	1.23514905712e-05	6.558313577628319e-05	1.0,0.949,0.958,0.939,0.972	1.0,0.462,0.588	0.28
1917	"LOC408945"	NA	chrNC_037644.1	+	2959271	2959409	2959277	2959409	2958867	2959190	1917	14,47,65,35,25	0,0,4,0,0	35,13,43	0,0,0	155	149	1	1.0	1.0,1.0,0.94,1.0,1.0	1.0,1.0,1.0	-0.012
1919	"LOC102654975"	NA	chrNC_037641.1	+	8405961	8406988	8405964	8406988	8378907	8380535	1919	0,0,0,0,0	0,2,0,0,0	0,0,2	0,0,0	152	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,1.0	-1.0
1921	"LOC410686"	NA	chrNC_037638.1	+	19950843	19961424	19950846	19961424	19950556	19950767	1921	16,230,182,180,155	0,10,9,13,28	279,226,244	28,49,32	152	149	0.000672286601877	0.002716309502533333	1.0,0.958,0.952,0.931,0.844	0.907,0.819,0.882	0.068
1922	"LOC102656548"	NA	chrNC_037644.1	-	2971057	2971915	2971057	2971450	2973524	2973638	1922	9,32,10,63,22	0,7,9,6,2	0,2,2	0,0,0	298	149	1	1.0	1.0,0.696,0.357,0.84,0.846	NA,1.0,1.0	-0.252
1924	"LOC409768"	NA	chrNC_037644.1	+	3261586	3262045	3261610	3262045	3257229	3257447	1924	39,129,204,163,185	0,5,2,3,0	520,420,709	0,0,0	173	149	0.905587268731	1.0	1.0,0.957,0.989,0.979,1.0	1.0,1.0,1.0	-0.015
1925	"LOC409768"	NA	chrNC_037644.1	+	3261586	3262045	3261610	3262045	3257662	3257720	1925	44,147,167,154,191	4,4,8,6,2	308,249,403	4,5,21	173	149	0.793282557273	1.0	0.905,0.969,0.947,0.957,0.988	0.985,0.977,0.943	-0.015
1926	"LOC409768"	NA	chrNC_037644.1	+	3261586	3262045	3261610	3262045	3259173	3259289	1926	44,261,225,282,239	2,6,5,6,12	335,319,444	0,17,2	173	149	0.10652394192	0.24893618364946446	0.95,0.974,0.975,0.976,0.945	1.0,0.942,0.995	-0.015
1927	"LOC409424"	NA	chrNC_037653.1	+	1254835	1255029	1254840	1255029	1253264	1253683	1927	0,27,57,2,51	0,2,2,0,3	0,1,10	0,0,0	154	149	1	1.0	NA,0.929,0.965,1.0,0.943	NA,1.0,1.0	-0.041
1929	"LOC411502"	NA	chrNC_037644.1	-	4676124	4676205	4676124	4676175	4680588	4680813	1929	11,32,32,36,11	2,10,12,13,7	4,40,9	2,14,22	179	149	0.100776873234	0.23758791332180748	0.821,0.727,0.689,0.697,0.567	0.625,0.704,0.254	0.173
1930	"LOC100577748"	NA	chrNC_037647.1	-	10663471	10663659	10663471	10663630	10663875	10664068	1930	2,2,14,42,35	44,245,261,652,244	79,179,70	165,144,156	178	149	0	0.0	0.037,0.007,0.043,0.051,0.107	0.286,0.51,0.273	-0.307
1931	"LOC725406"	NA	chrNC_037644.1	-	5044804	5045564	5044804	5045522	5045622	5046104	1931	178,1177,672,750,681	19,88,34,53,20	1476,1107,2300	18,20,20	191	149	0	0.0	0.88,0.913,0.939,0.917,0.964	0.985,0.977,0.989	-0.061
1932	"LOC410237"	NA	chrNC_037647.1	+	6298673	6298838	6298694	6298838	6298302	6298398	1932	13,94,284,122,157	6,95,98,49,56	4,2,16	0,0,0	170	149	7.01954916416e-09	5.829383388921799e-08	0.655,0.464,0.718,0.686,0.711	1.0,1.0,1.0	-0.353
1933	"LOC409724"	NA	chrNC_037642.1	-	13813028	13813396	13813028	13813321	13813502	13813635	1933	101,924,507,523,418	12,87,12,16,15	3148,2082,2957	32,2,20	224	149	0	0.0	0.848,0.876,0.966,0.956,0.949	0.985,0.999,0.99	-0.072
1934	"LOC100577472"	NA	chrNC_037644.1	-	5709714	5710031	5709714	5710019	5714587	5714774	1934	0,0,0,0,2	0,0,6,0,2	4,12,26	6,10,12	161	149	1	1.0	NA,NA,0.0,NA,0.481	0.382,0.526,0.667	-0.285
1935	"LOC413873"	NA	chrNC_037644.1	-	5868221	5868345	5868221	5868342	5869915	5870025	1935	5,35,11,6,1	0,1,0,0,0	91,18,58	0,0,1	152	149	1	1.0	1.0,0.972,1.0,1.0,1.0	1.0,1.0,0.983	0.0
1936	"LOC413873"	NA	chrNC_037644.1	-	5871315	5871808	5871315	5871796	5871869	5872612	1936	3,8,17,2,6	17,85,64,68,58	22,14,32	124,89,171	161	149	0.0651957781338	0.16418663958144805	0.14,0.08,0.197,0.026,0.087	0.141,0.127,0.148	-0.033
1937	"LOC724732"	NA	chrNC_037652.1	-	2608434	2608987	2608434	2608966	2609030	2609187	1937	0,0,0,0,10	0,2,2,0,0	0,0,4	21,10,27	170	149	1	1.0	NA,0.0,0.0,NA,1.0	0.0,0.0,0.115	0.295
1938	"LOC413176"	NA	chrNC_037644.1	+	7505357	7505566	7505384	7505566	7503496	7505284	1938	30,205,41,143,23	8,20,0,0,1	772,330,952	30,5,13	176	149	0.0109060896869	0.034170515990287205	0.76,0.897,1.0,1.0,0.951	0.956,0.982,0.984	-0.052
1939	"LOC724612"	NA	chrNC_037644.1	-	7792294	7792478	7792294	7792462	7792564	7792743	1939	6,15,27,7,23	43,425,568,453,361	5,2,3	68,156,60	165	149	0.272821419065	0.5323344762243902	0.112,0.031,0.041,0.014,0.054	0.062,0.011,0.043	0.012
1940	"LOC724612"	NA	chrNC_037644.1	-	7800616	7800775	7800616	7800772	7802890	7803290	1940	28,353,358,334,290	7,74,99,71,116	12,68,45	3,15,7	152	149	0.127687390327	0.28883104315249764	0.797,0.824,0.78,0.822,0.71	0.797,0.816,0.863	-0.039
1941	"LOC100576606"	NA	chrNC_037644.1	+	7832853	7834665	7832856	7834665	7832519	7832748	1941	2,10,0,4,6	0,9,0,4,0	60,6,10	46,2,2	152	149	1	1.0	1.0,0.521,NA,0.495,1.0	0.561,0.746,0.831	0.041
1942	"LOC409851"	NA	chrNC_037644.1	+	7910812	7910991	7910848	7910991	7909716	7909760	1942	13,185,218,182,233	42,439,520,427,501	16,23,21	13,20,20	185	149	4.81000255492e-06	2.7420442118308786e-05	0.2,0.253,0.252,0.256,0.272	0.498,0.481,0.458	-0.232
1943	"LOC409851"	NA	chrNC_037644.1	+	7910812	7910991	7910848	7910991	7909929	7910103	1943	8,51,82,64,68	99,942,795,608,651	13,30,47	1526,1758,2276	185	149	0	0.0	0.061,0.042,0.077,0.078,0.078	0.007,0.014,0.016	0.055
1944	"LOC724214"	NA	chrNC_037640.1	-	9843323	9843428	9843323	9843425	9843521	9843758	1944	0,7,12,8,6	10,0,10,12,6	101,95,108	100,117,178	152	149	0.852094224142	1.0	0.0,1.0,0.541,0.395,0.495	0.498,0.443,0.373	0.048
1945	"LOC725192"	NA	chrNC_037647.1	+	4542386	4542561	4542406	4542561	4541869	4542119	1945	2,29,21,35,18	47,352,272,277,184	4,0,4	27,12,29	169	149	0.81659671229	1.0	0.036,0.068,0.064,0.1,0.079	0.116,0.0,0.108	-0.005
1946	"LOC100577493"	NA	chrNC_037647.1	-	8361097	8361281	8361097	8361168	8361355	8361581	1946	0,64,71,35,41	0,2,0,0,0	161,86,175	0,0,2	262	149	1	1.0	NA,0.948,1.0,1.0,1.0	1.0,1.0,0.98	-0.006
1947	"LOC410211"	NA	chrNC_037647.1	+	9227419	9227620	9227430	9227620	9213806	9214016	1947	213,1866,4287,1931,3044	0,0,0,3,0	417,327,333	0,0,0	160	149	1	1.0	1.0,1.0,1.0,0.998,1.0	1.0,1.0,1.0	-0.0
1948	"LOC410211"	NA	chrNC_037647.1	+	9227419	9227620	9227430	9227620	9217732	9217882	1948	146,560,835,597,886	2,0,7,0,23	16,2,19	0,0,0	160	149	0.688490952838	1.0	0.986,1.0,0.991,1.0,0.973	1.0,1.0,1.0	-0.01
1949	"LOC410211"	NA	chrNC_037647.1	+	9227419	9227620	9227430	9227620	9222601	9223239	1949	250,1033,2111,1530,1902	0,4,16,1,41	18,2,19	0,0,0	160	149	0.672826706407	1.0	1.0,0.996,0.992,0.999,0.977	1.0,1.0,1.0	-0.007
1950	"LOC410211"	NA	chrNC_037647.1	+	9227419	9227620	9227430	9227620	9222601	9223305	1950	216,1303,3333,1715,3082	0,15,30,34,71	32,2,21	0,0,0	160	149	0.0809622123581	0.1974688106295122	1.0,0.988,0.99,0.979,0.976	1.0,1.0,1.0	-0.013
1951	"LOC725515"	NA	chrNC_037644.1	+	8641738	8642008	8641759	8642008	8641311	8641642	1951	22,451,351,282,189	0,4,31,16,7	380,405,937	22,26,22	170	149	0.914874414663	1.0	1.0,0.99,0.908,0.939,0.959	0.938,0.932,0.974	0.011
1953	"LOC411223"	NA	chrNC_037644.1	+	8764240	8764909	8764545	8764909	8761490	8761681	1953	0,39,26,28,30	0,15,6,10,0	20,0,0	32,0,0	298	149	1	1.0	NA,0.565,0.684,0.583,1.0	0.238,NA,NA	0.47
1954	"LOC411223"	NA	chrNC_037644.1	+	8764240	8764909	8764545	8764909	8761833	8761875	1954	0,25,20,29,34	0,2,14,2,0	11,0,0	0,0,0	298	149	1	1.0	NA,0.862,0.417,0.879,1.0	1.0,NA,NA	-0.211
1955	"LOC413123"	NA	chrNC_037649.1	-	5201555	5201689	5201555	5201672	5201760	5201978	1955	8,21,17,22,3	59,469,701,402,400	100,43,103	2719,1948,3250	166	149	0.615644637346	1.0	0.109,0.039,0.021,0.047,0.007	0.032,0.019,0.028	0.018
1957	"LOC100576690"	NA	chrNC_037651.1	+	5765412	5765532	5765496	5765532	5756636	5756699	1957	0,0,1,0,0	0,0,0,0,0	79,20,23	22,12,19	233	149	1	1.0	NA,NA,1.0,NA,NA	0.697,0.516,0.436	0.45
1961	"LOC408926"	NA	chrNC_037644.1	+	9622353	9622478	9622356	9622478	9621919	9622281	1961	177,1089,722,413,393	12,60,46,42,24	49,180,294	54,9,150	152	149	4.48413525446e-05	0.0002182946168499797	0.935,0.947,0.939,0.906,0.941	0.471,0.951,0.658	0.24
1962	"LOC411219"	NA	chrNC_037644.1	-	9632129	9632286	9632129	9632199	9632419	9632548	1962	76,591,328,389,378	0,34,37,11,7	1357,1237,2012	88,53,82	236	149	0.791761248575	1.0	1.0,0.916,0.848,0.957,0.972	0.907,0.936,0.939	0.011
1963	"LOC411219"	NA	chrNC_037644.1	-	9632129	9632286	9632129	9632199	9632758	9633058	1963	56,413,288,388,310	2,30,22,16,25	1230,1023,1561	381,114,424	236	149	4.49619230736e-11	5.021570756115349e-10	0.946,0.897,0.892,0.939,0.887	0.671,0.85,0.699	0.172
1964	"LOC411219"	NA	chrNC_037644.1	-	9635106	9635379	9635106	9635251	9635554	9635941	1964	21,170,41,100,42	0,4,0,4,2	640,144,493	62,13,28	277	149	3.37661697591e-06	1.9621987269210653e-05	1.0,0.958,1.0,0.931,0.919	0.847,0.856,0.904	0.093
1965	"LOC724285"	NA	chrNC_037647.1	-	2574964	2575057	2574964	2575054	2575127	2575294	1965	24,332,35,59,31	0,11,12,0,3	102,39,109	3,1,26	152	149	0.0958170790003	0.2283624524336842	1.0,0.967,0.741,1.0,0.91	0.971,0.975,0.804	0.007
1966	"LOC726476"	NA	chrNC_037652.1	+	7790932	7791835	7790962	7791835	7790615	7790866	1966	40,206,266,191,220	501,5386,5639,4658,6083	197,68,108	1835,1775,1786	179	149	7.13240903361e-06	3.9532983096221705e-05	0.062,0.031,0.038,0.033,0.029	0.082,0.031,0.048	-0.015
1967	"LOC412810"	NA	chrNC_037644.1	+	10686882	10686998	10686915	10686998	10686676	10686805	1967	51,376,307,391,268	200,2407,1838,2390,1552	68,50,45	527,239,363	182	149	0.157381284001	0.34431639161567906	0.173,0.113,0.12,0.118,0.124	0.096,0.146,0.092	0.018
