ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2823	"LOC100576447"	"LOC100576447"	chrNC_037638.1	-	23314126	23314353	23315734	23315830	23313677	23313816	23316323	23316588	2823	453,5502,2201,6512,2446	3708,36022,8920,38424,15875	0,4,5	13,6,16	245	376	0.908249215052	1.0	0.158,0.19,0.275,0.206,0.191	0.0,0.506,0.324	-0.073
2824	"LOC100576447"	"LOC100576447"	chrNC_037638.1	-	23314450	23314572	23315734	23315830	23314126	23314353	23316323	23316588	2824	455,5552,2286,6679,2576	1488,14800,4403,15901,5910	4,14,5	10,10,10	245	271	0.178941473549	0.29864654193396806	0.253,0.293,0.365,0.317,0.325	0.307,0.608,0.356	-0.113
2825	"LOC100578055"	"LOC100578055"	chrNC_037645.1	-	9102085	9102226	9104645	9104854	9100811	9101262	9106259	9106457	2825	2,22,94,14,25	0,31,66,24,33	4792,4084,5794	3044,2145,3734	358	290	0.18701890847	0.3095391007018098	1.0,0.365,0.536,0.321,0.38	0.56,0.607,0.557	-0.054
2826	"LOC551553"	"LOC551553"	chrNC_037645.1	+	9364117	9364338	9365041	9365455	9354380	9355411	9366081	9366647	2826	1791,33130,12163,23504,8952	3055,46758,23494,35064,17677	355,386,49	380,743,56	370	563	0.143717086909	0.24930065229153223	0.471,0.519,0.441,0.505,0.435	0.587,0.441,0.571	-0.059
2827	"LOC551553"	"LOC551553"	chrNC_037645.1	+	9364117	9364338	9366081	9366647	9354380	9355411	9366820	9367495	2827	1791,33198,12266,23541,8952	7683,85500,43189,62738,36591	355,386,49	1043,1747,212	370	715	0.288051429414	0.44005680190711255	0.311,0.429,0.354,0.42,0.321	0.397,0.299,0.309	0.032
2828	"LOC411285"	"LOC411285"	chrNC_037645.1	+	9507584	9507710	9509949	9510112	9505426	9505583	9514237	9514364	2828	25773,152588,181347,240350,265746	5622,27193,50231,49687,60875	335,360,314	95,67,60	275	312	0.907297441088	1.0	0.839,0.864,0.804,0.846,0.832	0.8,0.859,0.856	-0.001
2829	"LOC411285"	"LOC411285"	chrNC_037645.1	+	9509949	9510112	9514237	9514364	9507584	9507710	9519443	9519540	2829	22861,111500,140926,178641,242235	2925,13899,32427,19075,28863	301,261,246	20,21,13	312	276	6.24085169543e-07	2.8046635500124486e-06	0.874,0.876,0.794,0.892,0.881	0.93,0.917,0.944	-0.067
2830	"LOC411285"	"LOC411285"	chrNC_037645.1	+	9514237	9514364	9519443	9519540	9509949	9510112	9521362	9521447	2830	3005,13283,31856,22078,28683	2443,11162,25236,13905,23046	37,22,21	18,27,20	276	246	0.805720035618	0.9632868501944587	0.523,0.515,0.529,0.586,0.526	0.647,0.421,0.483	0.019
2831	"LOC411285"	"LOC411285"	chrNC_037645.1	+	9514237	9514364	9521362	9521447	9509949	9510112	9522723	9523020	2831	2987,13293,31878,22076,28645	1689,7548,19028,8806,16957	44,30,36	2,15,5	276	234	0.000691421721898	0.0021040304057398334	0.6,0.599,0.587,0.68,0.589	0.949,0.629,0.859	-0.201
2832	"LOC411285"	"LOC411285"	chrNC_037645.1	+	9518728	9518825	9519443	9519540	9514237	9514364	9522723	9523020	2832	14,76,248,151,294	1453,6767,15885,8692,14315	0,0,2	14,12,11	246	246	0.293363685938	0.44696137691407006	0.01,0.011,0.015,0.017,0.02	0.0,0.0,0.154	-0.037
2833	"LOC411285"	"LOC411285"	chrNC_037645.1	+	9518728	9518825	9521362	9521447	9514237	9514364	9522723	9523020	2833	14,76,248,151,294	1703,7555,19040,8806,17010	0,0,2	2,15,5	246	234	0.626086919514	0.8048053355118341	0.008,0.009,0.012,0.016,0.016	0.0,0.0,0.276	-0.08
2834	"LOC411285"	"LOC411285"	chrNC_037645.1	+	9518728	9518825	9521552	9521640	9514237	9514364	9522723	9523020	2834	14,76,248,151,294	25,89,241,130,246	0,0,2	0,0,0	246	237	1	1.0	0.35,0.451,0.498,0.528,0.535	NA,NA,1.0	-0.528
2835	"LOC411285"	"LOC411285"	chrNC_037645.1	+	9519443	9519540	9521362	9521447	9514237	9514364	9522723	9523020	2835	1453,6767,15885,8692,14315	1703,7555,19040,8806,17010	14,12,11	2,15,5	246	234	0.0487497143506	0.10000470422707726	0.448,0.46,0.442,0.484,0.445	0.869,0.432,0.677	-0.204
2836	"LOC411285"	"LOC411285"	chrNC_037645.1	+	9519443	9519540	9521552	9521640	9514237	9514364	9522723	9523020	2836	1453,6767,15885,8692,14315	25,89,241,130,246	14,12,11	0,0,0	246	237	0.0879281981661	0.16619260769263722	0.982,0.987,0.984,0.985,0.982	1.0,1.0,1.0	-0.016
2837	"LOC411285"	"LOC411285"	chrNC_037645.1	+	9521362	9521447	9521552	9521640	9514237	9514364	9522723	9523020	2837	1703,7555,19040,8806,17010	25,89,241,130,246	2,15,5	0,0,0	234	237	0.203857517171	0.3319042973902126	0.986,0.989,0.988,0.986,0.986	1.0,1.0,1.0	-0.013
2838	"LOC411285"	"LOC411285"	chrNC_037645.1	+	9521362	9521447	9522723	9523020	9519443	9519540	9523794	9524115	2838	2531,12536,28570,16307,25909	7861,37682,85700,53171,76157	17,29,14	80,91,93	234	446	0.0348709434742	0.07488424759997507	0.38,0.388,0.389,0.369,0.393	0.288,0.378,0.223	0.087
2839	"Ecr"	"Ecr"	chrNC_037645.1	+	9679520	9680779	9744361	9744843	9626946	9627790	9744953	9745214	2839	223,2653,5478,3181,2808	188,1838,3477,2757,2543	1026,577,712	1358,632,671	1408	631	7.55109452899e-06	3.010677289878152e-05	0.347,0.393,0.414,0.341,0.331	0.253,0.29,0.322	0.077
2840	"LOC725263"	"LOC725263"	chrNC_037645.1	-	9813147	9813557	9815858	9816045	9809664	9812766	9818920	9819333	2840	313,2755,5549,3370,5165	1879,17041,35062,21737,34293	516,333,574	4184,2709,3584	336	559	0.0466607386231	0.0963602471991347	0.217,0.212,0.208,0.205,0.2	0.17,0.17,0.21	0.025
2841	"LOC725263"	"LOC725263"	chrNC_037645.1	-	9813147	9813557	9815858	9816045	9809664	9812766	9826837	9827332	2841	323,2834,5708,3459,5243	1879,17045,35066,21743,34298	614,364,615	4188,2718,3592	336	559	0.343385969816	0.5048353543262132	0.222,0.217,0.213,0.209,0.203	0.196,0.182,0.222	0.013
2842	"LOC725263"	"LOC725263"	chrNC_037645.1	-	9813147	9813557	9815858	9816045	9809664	9812766	9827933	9828086	2842	881,7468,14013,9619,13142	1883,17104,35145,21795,34380	1188,785,1305	4230,2720,3622	336	559	3.43783615315e-05	0.0001265138619049669	0.438,0.421,0.399,0.423,0.389	0.318,0.324,0.375	0.075
2843	"LOC552709"	"LOC552709"	chrNC_037645.1	+	10151629	10151706	10214872	10214926	10105929	10106011	10256223	10256328	2843	2,0,4,0,0	0,2,10,10,4	0,0,0	10,2,14	226	203	0.10900467198	0.19944862252291695	1.0,0.0,0.264,0.0,0.0	0.0,0.0,0.0	0.253
2844	"LOC552709"	"LOC552709"	chrNC_037645.1	+	10151629	10151706	10214872	10214926	10128549	10128601	10256223	10256328	2844	0,10,10,0,2	0,9,28,12,9	0,0,1	10,2,8	226	203	1	1.0	NA,0.5,0.243,0.0,0.166	0.0,0.0,0.101	0.194
2845	"LOC552709"	"LOC552709"	chrNC_037645.1	+	10256223	10256328	10362537	10362678	10105856	10106011	10385927	10385979	2845	14,35,37,16,47	25,117,221,107,190	132,127,162	588,431,379	254	290	0.166214057526	0.28071891348218914	0.39,0.255,0.16,0.146,0.22	0.204,0.252,0.328	-0.027
2846	"LOC552709"	"LOC552709"	chrNC_037645.1	+	10399956	10400174	10403123	10403157	10397195	10397424	10404774	10404867	2846	4,93,176,52,155	3,27,61,61,34	296,306,231	218,175,144	367	183	0.0978179118835	0.18236053572566788	0.399,0.632,0.59,0.298,0.694	0.404,0.466,0.444	0.085
2847	"LOC552709"	"LOC552709"	chrNC_037645.1	+	10399959	10400174	10403123	10403157	10397195	10397424	10404774	10404867	2847	4,106,219,68,189	3,27,61,61,34	467,483,354	218,175,144	364	183	0.502371349403	0.6810011939769792	0.401,0.664,0.643,0.359,0.736	0.519,0.581,0.553	0.01
2848	"LOC552709"	"LOC552709"	chrNC_037645.1	+	10399971	10400174	10403123	10403157	10397195	10397424	10404774	10404867	2848	8,106,161,43,128	3,27,61,61,34	275,297,207	218,175,144	352	183	0.0604557719691	0.12080473162023339	0.581,0.671,0.578,0.268,0.662	0.396,0.469,0.428	0.121
2849	"LOC552375"	"LOC552375"	chrNC_037648.1	+	15923567	15923655	15924088	15924180	15923250	15923439	15925048	15925508	2849	197,1805,595,1063,614	166,1006,1145,664,711	1051,512,1216	3201,2343,3117	237	241	5.9241500594e-13	4.313442307198326e-12	0.547,0.646,0.346,0.619,0.468	0.25,0.182,0.284	0.287
2850	"LOC552375"	"LOC552375"	chrNC_037648.1	+	15923567	15923655	15924088	15924255	15923250	15923439	15925048	15925508	2850	197,1805,595,1063,614	496,3281,1894,2277,2572	1051,512,1216	3946,2788,4124	237	316	0.000218622967517	0.0007139439160588844	0.346,0.423,0.295,0.384,0.241	0.262,0.197,0.282	0.091
2851	"LOC411288"	"LOC411288"	chrNC_037645.1	-	10960286	10960386	10960622	10960886	10959516	10960178	10965835	10966065	2851	1034,7235,10587,6766,13897	166,1455,2238,1626,2648	1631,1014,1498	202,210,316	413	249	0.151971951974	0.2605562572247509	0.79,0.75,0.74,0.715,0.76	0.83,0.744,0.741	-0.021
2852	"LOC411288"	"LOC411288"	chrNC_037645.1	-	11036953	11036974	11038692	11038725	10968396	10968490	11040378	11040567	2852	44,229,449,134,646	2,18,12,11,38	2,10,7	7,3,9	182	170	1.33898623633e-07	6.38087120767934e-07	0.954,0.922,0.972,0.919,0.941	0.211,0.757,0.421	0.479
2853	"LOC411288"	"LOC411288"	chrNC_037645.1	-	11036953	11036974	11038692	11038725	11003071	11003173	11040378	11040567	2853	113,685,1119,568,1657	16,134,284,178,399	41,25,26	26,32,46	182	170	5.13599052177e-10	3.014950837433496e-09	0.868,0.827,0.786,0.749,0.795	0.596,0.422,0.346	0.35
2854	"LOC411288"	"LOC411288"	chrNC_037645.1	-	11040378	11040567	11103358	11104656	11003071	11003173	11127258	11127448	2854	231,1804,5079,1245,6303	9,292,521,344,717	56,24,36	277,184,220	1447	338	0	0.0	0.857,0.591,0.695,0.458,0.672	0.045,0.03,0.037	0.617
2855	"LOC551526"	"LOC551526"	chrNC_037642.1	+	8491774	8491889	8491989	8492043	8491564	8491718	8492150	8492309	2855	59,579,567,282,467	22,319,283,206,250	1130,946,1267	972,896,942	264	203	4.96130556676e-05	0.00017757077835460632	0.673,0.583,0.606,0.513,0.59	0.472,0.448,0.508	0.117
2856	"LOC409912"	"LOC409912"	chrNC_037645.1	-	11677568	11677792	11678270	11678426	11677093	11677320	11679132	11679183	2856	75,576,403,396,369	78,510,136,243,91	419,457,564	440,100,432	305	373	0.865116682652	1.0	0.54,0.58,0.784,0.666,0.832	0.538,0.848,0.615	0.013
2857	"LOC551308"	"LOC551308"	chrNC_037645.1	-	11689840	11689970	11691721	11691872	11689047	11689201	11692064	11692184	2857	48,315,33,69,5	18,254,22,53,8	236,53,196	121,17,163	300	279	0.381311453807	0.5496133231806078	0.713,0.536,0.582,0.548,0.368	0.645,0.744,0.528	-0.09
2858	"LOC552447"	"LOC552447"	chrNC_037648.1	+	12921773	12921902	12922095	12922330	12921176	12921517	12922427	12922857	2858	535,2223,1702,688,1741	1318,4125,3094,1536,3551	1680,2299,2867	4271,5513,5433	278	384	0.217610882233	0.3515970111507472	0.359,0.427,0.432,0.382,0.404	0.352,0.365,0.422	0.021
2859	"LOC411116"	"LOC411116"	chrNC_037642.1	-	11501338	11501569	11510714	11511035	11492871	11494679	11515736	11516036	2859	9,132,231,197,221	5,123,209,124,166	251,455,495	239,255,380	470	380	0.670118600909	0.8439912445746982	0.593,0.465,0.472,0.562,0.518	0.459,0.591,0.513	0.001
2860	"LOC411116"	"LOC411116"	chrNC_037642.1	-	11510714	11511035	11515736	11516036	11501338	11501569	11521293	11521453	2860	5,133,201,138,232	12,129,242,180,180	229,296,352	240,379,401	449	470	0.771466578902	0.9341849044305802	0.304,0.519,0.465,0.445,0.574	0.5,0.45,0.479	-0.015
2861	"LOC411116"	"LOC411116"	chrNC_037642.1	-	11515736	11516036	11521293	11521453	11510714	11511035	11531214	11531345	2861	12,74,84,59,75	4,138,222,166,213	183,169,225	240,364,395	309	449	0.681120794409	0.8521544452174545	0.813,0.438,0.355,0.341,0.338	0.526,0.403,0.453	-0.004
2862	"LOC413215"	"LOC413215"	chrNC_037645.1	-	12017089	12017192	12049520	12049559	12015512	12015628	12087914	12088603	2862	0,12,2,6,3	14,121,77,108,59	4,30,7	59,62,69	188	252	0.00222920336108	0.00620482937173457	0.0,0.117,0.034,0.069,0.064	0.083,0.393,0.12	-0.142
2863	"LOC100578928"	"LOC100578928"	chrNC_037645.1	+	12134599	12134747	12135766	12135885	12134176	12134279	12138257	12138473	2863	296,2441,1776,1983,2527	117,1239,1434,1467,1055	579,121,66	146,20,11	297	268	2.80191203572e-10	1.676699742010222e-09	0.695,0.64,0.528,0.549,0.684	0.782,0.845,0.844	-0.204
2864	"LOC412092"	"LOC412092"	chrNC_037645.1	+	12162266	12162385	12164585	12164609	12154083	12154739	12166172	12166265	2864	0,18,29,6,6	2,91,38,41,4	85,106,154	45,56,34	268	173	1.05529702976e-07	5.115175459965257e-07	0.0,0.113,0.33,0.086,0.492	0.549,0.55,0.745	-0.41
2865	"LOC412092"	"LOC412092"	chrNC_037645.1	+	12164585	12164609	12165229	12165259	12162266	12162385	12166172	12166265	2865	20,512,299,289,193	0,0,0,0,0	480,478,670	0,3,0	173	179	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.994,1.0	0.002
2866	"LOC412092"	"LOC412092"	chrNC_037645.1	+	12164585	12164609	12165229	12165268	12162266	12162385	12166172	12166265	2866	20,512,299,289,193	0,0,0,0,0	480,478,670	0,4,5	173	188	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.992,0.993	0.005
2867	"LOC410893"	"LOC410893"	chrNC_037639.1	+	5910473	5910851	5921246	5921298	5761715	5761907	5937129	5937328	2867	8,58,40,60,57	2,7,17,8,4	145,141,131	40,11,30	527	201	0.694434978242	0.8658614576747214	0.604,0.76,0.473,0.741,0.845	0.58,0.83,0.625	0.006
2868	"LOC724613"	"LOC724613"	chrNC_037645.1	+	12429742	12429902	12437822	12438001	12416802	12416858	12440585	12440651	2868	6,56,86,60,55	10,129,179,115,153	145,124,123	164,159,118	309	328	1.21975353595e-07	5.845513767624788e-07	0.389,0.315,0.338,0.356,0.276	0.484,0.453,0.525	-0.153
2869	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12560261	12560323	12563357	12563436	12558254	12559280	12564109	12564393	2869	5725,27192,49419,33884,59660	4271,19077,30263,20818,38693	100,75,70	17,7,2	228	211	0	0.0	0.554,0.569,0.602,0.601,0.588	0.845,0.908,0.97	-0.325
2870	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12560261	12560323	12563866	12563945	12558254	12559280	12564109	12564393	2870	2,14,54,43,130	4271,19077,30263,20818,38693	68,91,59	17,7,2	228	211	0	0.0	0.0,0.001,0.002,0.002,0.003	0.787,0.923,0.965	-0.89
2871	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12560261	12560323	12560576	12560825	12558254	12559280	12582134	12582404	2871	11128,52564,109751,73225,136508	4271,19077,30263,20818,38687	2217,1929,1417	17,7,2	398	211	0	0.0	0.58,0.594,0.658,0.651,0.652	0.986,0.993,0.997	-0.365
2872	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12560261	12560323	12579709	12579880	12558254	12559280	12582134	12582404	2872	8330,51239,82561,60170,92652	4271,19077,30263,20818,38687	48,33,23	17,7,2	320	211	0.0355661220773	0.07589676239514397	0.563,0.639,0.643,0.656,0.612	0.651,0.757,0.883	-0.141
2873	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12560576	12560825	12579709	12579880	12558254	12559280	12582134	12582404	2873	8330,51239,82561,60170,92652	11128,52564,109751,73225,136508	48,33,23	2217,1929,1417	320	398	0	0.0	0.482,0.548,0.483,0.505,0.458	0.026,0.021,0.02	0.473
2874	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12563357	12563436	12563866	12563945	12558254	12559280	12564109	12564393	2874	2,14,54,43,130	5725,27192,49419,33884,59660	68,91,59	100,75,70	228	228	0	0.0	0.0,0.001,0.001,0.001,0.002	0.405,0.548,0.457	-0.469
2875	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12563357	12563436	12563866	12563945	12562262	12562992	12564109	12564393	2875	3,16,84,51,160	17593,88374,154434,110118,189299	123,158,160	372,244,293	228	228	0	0.0	0.0,0.0,0.001,0.0,0.001	0.248,0.393,0.353	-0.331
2876	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12567267	12567477	12571157	12571421	12564766	12565140	12572118	12572236	2876	4350,24867,46886,35000,53394	12638,68033,116219,87436,140096	266,229,328	1196,584,632	413	359	0.617359888774	0.7963456638352782	0.23,0.241,0.26,0.258,0.249	0.162,0.254,0.311	0.005
2877	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12567267	12567477	12571157	12571421	12564766	12565140	12573404	12573525	2877	9962,59268,105291,80526,123340	12638,68033,116219,87436,140098	214,177,257	1196,578,632	413	359	0	0.0	0.407,0.431,0.441,0.445,0.434	0.135,0.21,0.261	0.23
2878	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12567267	12567477	12571157	12571421	12564766	12565140	12574267	12574385	2878	4310,24469,45772,34570,51780	12638,68033,116219,87436,140096	354,388,399	1215,578,647	413	359	0.0563582649344	0.11348581182339418	0.229,0.238,0.255,0.256,0.243	0.202,0.368,0.349	-0.062
2879	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12567267	12567477	12574267	12574385	12564766	12565140	12575336	12575752	2879	6,20,45,14,24	12638,68037,116227,87436,140103	298,207,281	1460,604,684	267	359	0	0.0	0.001,0.0,0.001,0.0,0.0	0.215,0.315,0.356	-0.295
2880	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12571157	12571421	12572118	12572236	12567267	12567477	12575336	12575752	2880	69,516,1386,568,1510	13750,75256,137857,100830,161557	67,79,97	789,509,619	267	413	0	0.0	0.008,0.01,0.015,0.009,0.014	0.116,0.194,0.195	-0.157
2881	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12571157	12571421	12573404	12573525	12567267	12567477	12575336	12575752	2881	4153,22872,38413,25378,46909	13750,75256,137857,100830,161557	15,16,10	789,509,619	270	413	0	0.0	0.316,0.317,0.299,0.278,0.308	0.028,0.046,0.024	0.271
2882	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12571157	12571421	12574267	12574385	12567267	12567477	12575336	12575752	2882	6,20,45,14,24	13750,75256,137857,100830,161557	311,207,291	789,509,619	267	413	0	0.0	0.001,0.0,0.001,0.0,0.0	0.379,0.386,0.421	-0.395
2883	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12572118	12572236	12573404	12573525	12567267	12567477	12575336	12575752	2883	4153,22872,38413,25378,46909	69,516,1386,568,1510	15,16,10	67,79,97	270	267	0	0.0	0.983,0.978,0.965,0.978,0.968	0.181,0.167,0.093	0.827
2884	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12572118	12572236	12574267	12574385	12567267	12567477	12575336	12575752	2884	6,20,45,14,24	69,516,1386,568,1510	311,207,291	67,79,97	267	267	0	0.0	0.08,0.037,0.031,0.024,0.016	0.823,0.724,0.75	-0.728
2885	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12572118	12572236	12573404	12573525	12571157	12571421	12575336	12575752	2885	9776,57446,97675,71165,118121	107,914,2509,1004,3122	25,18,10	129,126,166	270	267	0	0.0	0.989,0.984,0.975,0.986,0.974	0.161,0.124,0.056	0.868
2886	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12572118	12572236	12574267	12574385	12571157	12571421	12575336	12575752	2886	6,24,67,20,38	107,914,2509,1004,3122	442,417,421	129,126,166	267	267	0	0.0	0.053,0.026,0.026,0.02,0.012	0.774,0.768,0.717	-0.726
2887	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12573404	12573525	12574267	12574385	12567267	12567477	12575336	12575752	2887	6,20,45,14,24	4153,22872,38413,25378,46909	311,207,291	15,16,10	267	270	0	0.0	0.001,0.001,0.001,0.001,0.001	0.954,0.929,0.967	-0.949
2888	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12573404	12573525	12574267	12574385	12571157	12571421	12575336	12575752	2888	6,24,67,20,38	9776,57446,97675,71165,118121	442,417,421	25,18,10	267	270	0	0.0	0.001,0.0,0.001,0.0,0.0	0.947,0.959,0.977	-0.961
2889	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12575844	12576024	12579709	12579880	12575336	12575752	12582134	12582404	2889	8330,51241,82556,60170,92652	8872,52665,94898,73846,114865	48,33,23	912,592,659	320	329	0	0.0	0.491,0.5,0.472,0.456,0.453	0.051,0.054,0.035	0.428
2890	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12577010	12577181	12578478	12578649	12575844	12576024	12582134	12582404	2890	8,146,336,46,43	64,673,1246,575,1356	50,36,45	126,114,201	320	320	1.59203965011e-07	7.51292146428822e-07	0.111,0.178,0.212,0.074,0.031	0.284,0.24,0.183	-0.114
2891	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12577010	12577181	12579709	12579880	12575844	12576024	12582134	12582404	2891	15615,92239,147726,100959,169413	64,673,1246,575,1356	68,39,32	126,114,201	320	320	0	0.0	0.996,0.993,0.992,0.994,0.992	0.351,0.255,0.137	0.746
2892	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12577010	12577181	12581439	12581610	12575844	12576024	12582134	12582404	2892	19,194,726,151,52	64,673,1246,575,1356	51,141,109	126,114,201	320	320	7.05385399008e-05	0.0002479255462102714	0.229,0.224,0.368,0.208,0.037	0.288,0.553,0.352	-0.184
2893	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12578478	12578649	12579709	12579880	12575844	12576024	12582134	12582404	2893	15615,92239,147726,100959,169413	8,146,336,46,43	68,39,32	50,36,45	320	320	0	0.0	0.999,0.998,0.998,1.0,1.0	0.576,0.52,0.416	0.495
2894	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12578478	12578649	12581439	12581610	12575844	12576024	12582134	12582404	2894	19,194,726,151,52	8,146,336,46,43	51,141,109	50,36,45	320	320	0.658742233449	0.8336860865693609	0.704,0.571,0.684,0.766,0.547	0.505,0.797,0.708	-0.016
2895	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12579709	12579880	12581439	12581610	12575844	12576024	12582134	12582404	2895	19,194,726,151,52	15615,92239,147726,100959,169413	51,141,109	68,39,32	320	320	0	0.0	0.001,0.002,0.005,0.001,0.0	0.429,0.783,0.773	-0.66
2896	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12583922	12584026	12585664	12585768	12558254	12559280	12587295	12587394	2896	4393,25823,45159,26492,52043	0,21,38,36,23	28,5,36	4,0,2	253	253	0.0424260407294	0.08847667866924044	1.0,0.999,0.999,0.999,1.0	0.875,1.0,0.947	0.059
2897	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12583922	12584026	12585664	12585768	12582494	12582632	12587295	12587394	2897	10221,60903,102751,68745,121684	20,70,66,94,66	88,104,147	8,11,41	253	253	0	0.0	0.998,0.999,0.999,0.999,0.999	0.917,0.904,0.782	0.131
2898	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12583922	12584026	12586703	12586807	12582494	12582632	12587295	12587394	2898	344,4087,4634,6474,4278	20,70,66,94,66	4,28,16	8,11,41	253	253	0	0.0	0.945,0.983,0.986,0.986,0.985	0.333,0.718,0.281	0.533
2899	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12585664	12585768	12586703	12586807	12582494	12582632	12587295	12587394	2899	344,4087,4634,6474,4278	10221,60903,102751,68745,121684	4,28,16	88,104,147	253	253	4.10623590212e-05	0.00014869219227207214	0.033,0.063,0.043,0.086,0.034	0.043,0.212,0.098	-0.066
2900	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12589021	12589165	12589235	12589379	12567267	12567477	12590475	12590975	2900	0,29,77,20,162	9668,56368,98398,56980,110083	7,48,37	90,55,123	293	293	0	0.0	0.0,0.001,0.001,0.0,0.001	0.072,0.466,0.231	-0.256
2901	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12589021	12589165	12589235	12589379	12588111	12588268	12590475	12590975	2901	2,50,134,40,234	19120,109763,192777,103371,215951	21,133,97	166,107,249	293	293	0	0.0	0.0,0.0,0.001,0.0,0.001	0.112,0.554,0.28	-0.315
2902	"LOC102655120"	"LOC102655120"	chrNC_037646.1	-	535131	535266	545183	545445	532031	532540	546759	546893	2902	95,443,448,274,437	99,302,265,213,295	109,242,417	333,190,391	411	284	0.0161362646722	0.03804749550575024	0.399,0.503,0.539,0.471,0.506	0.184,0.468,0.424	0.125
2903	"LOC102655120"	"LOC102655120"	chrNC_037646.1	-	545183	545445	546759	546893	535131	535266	553482	553577	2903	77,177,274,143,222	66,308,334,313,317	67,62,203	76,193,348	283	411	0.298443203295	0.4518597897277711	0.629,0.455,0.544,0.399,0.504	0.561,0.318,0.459	0.06
2904	"LOC102655120"	"LOC102655120"	chrNC_037646.1	-	546759	546893	553482	553577	545183	545445	559989	560191	2904	34,123,106,74,74	66,256,272,79,227	56,48,168	52,105,174	244	283	0.0400130413216	0.08406455059082898	0.374,0.358,0.311,0.521,0.274	0.555,0.346,0.528	-0.109
2905	"LOC102655120"	"LOC102655120"	chrNC_037646.1	-	553482	553577	559989	560191	546759	546893	623260	623659	2905	37,199,210,116,186	60,113,179,114,166	42,75,172	72,40,139	351	244	0.990437752809	1.0	0.3,0.55,0.449,0.414,0.438	0.289,0.566,0.462	-0.009
2906	"LOC408645"	"LOC408645"	chrNC_037638.1	-	23473989	23474105	23475957	23476156	23473151	23473308	23477579	23477717	2906	26,299,113,309,371	39,352,141,365,368	2,45,35	30,68,53	348	265	0.0149629394166	0.035428648597713754	0.337,0.393,0.379,0.392,0.434	0.048,0.335,0.335	0.148
2907	"LOC408645"	"LOC408645"	chrNC_037638.1	-	23473989	23474105	23475957	23476156	23473152	23473308	23479139	23479277	2907	13,121,45,195,145	39,352,141,365,368	0,24,21	28,61,53	348	265	0.117863995869	0.21170594917073424	0.202,0.207,0.196,0.289,0.231	0.0,0.231,0.232	0.071
2908	"LOC408645"	"LOC408645"	chrNC_037638.1	-	23473989	23474105	23479139	23479277	23473152	23473308	23479985	23480124	2908	10,30,10,37,13	39,352,141,365,370	2,6,8	30,83,65	287	265	0.810379581986	0.9668868473951506	0.191,0.073,0.061,0.086,0.031	0.058,0.063,0.102	0.014
2909	"LOC408645"	"LOC408645"	chrNC_037638.1	-	23474727	23474959	23475957	23476156	23473989	23474105	23477579	23477717	2909	26,300,118,309,368	120,998,322,1026,964	14,58,46	16,74,86	348	381	1.73595921464e-05	6.647979249744379e-05	0.192,0.248,0.286,0.248,0.295	0.489,0.462,0.369	-0.186
2910	"LOC408645"	"LOC408645"	chrNC_037638.1	-	23474727	23474959	23477579	23477717	23473989	23474105	23479985	23480124	2910	20,431,105,370,346	120,998,327,1027,964	35,81,38	15,74,86	287	381	0.00091777093587	0.002729182108156801	0.181,0.364,0.299,0.324,0.323	0.756,0.592,0.37	-0.274
