ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2864	"LOC412092"	"LOC412092"	chrNC_037645.1	+	12162266	12162385	12164585	12164609	12154083	12154739	12166172	12166265
2865	"LOC412092"	"LOC412092"	chrNC_037645.1	+	12164585	12164609	12165229	12165259	12162266	12162385	12166172	12166265
2866	"LOC412092"	"LOC412092"	chrNC_037645.1	+	12164585	12164609	12165229	12165268	12162266	12162385	12166172	12166265
2867	"LOC410893"	"LOC410893"	chrNC_037639.1	+	5910473	5910851	5921246	5921298	5761715	5761907	5937129	5937328
2868	"LOC724613"	"LOC724613"	chrNC_037645.1	+	12429742	12429902	12437822	12438001	12416802	12416858	12440585	12440651
2869	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12560261	12560323	12563357	12563436	12558254	12559280	12564109	12564393
2870	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12560261	12560323	12563866	12563945	12558254	12559280	12564109	12564393
2871	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12560261	12560323	12560576	12560825	12558254	12559280	12582134	12582404
2872	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12560261	12560323	12579709	12579880	12558254	12559280	12582134	12582404
2873	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12560576	12560825	12579709	12579880	12558254	12559280	12582134	12582404
2874	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12563357	12563436	12563866	12563945	12558254	12559280	12564109	12564393
2876	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12567267	12567477	12571157	12571421	12564766	12565140	12572118	12572236
2877	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12567267	12567477	12571157	12571421	12564766	12565140	12573404	12573525
2878	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12567267	12567477	12571157	12571421	12564766	12565140	12574267	12574385
2879	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12567267	12567477	12574267	12574385	12564766	12565140	12575336	12575752
2880	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12571157	12571421	12572118	12572236	12567267	12567477	12575336	12575752
2881	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12571157	12571421	12573404	12573525	12567267	12567477	12575336	12575752
2882	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12571157	12571421	12574267	12574385	12567267	12567477	12575336	12575752
2883	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12572118	12572236	12573404	12573525	12567267	12567477	12575336	12575752
2884	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12572118	12572236	12574267	12574385	12567267	12567477	12575336	12575752
2887	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12573404	12573525	12574267	12574385	12567267	12567477	12575336	12575752
2889	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12575844	12576024	12579709	12579880	12575336	12575752	12582134	12582404
2896	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12583922	12584026	12585664	12585768	12558254	12559280	12587295	12587394
2900	"LOC409843"	"LOC409843"	chrNC_037645.1	-	12589021	12589165	12589235	12589379	12567267	12567477	12590475	12590975
2902	"LOC102655120"	"LOC102655120"	chrNC_037646.1	-	535131	535266	545183	545445	532031	532540	546759	546893
2903	"LOC102655120"	"LOC102655120"	chrNC_037646.1	-	545183	545445	546759	546893	535131	535266	553482	553577
2904	"LOC102655120"	"LOC102655120"	chrNC_037646.1	-	546759	546893	553482	553577	545183	545445	559989	560191
2905	"LOC102655120"	"LOC102655120"	chrNC_037646.1	-	553482	553577	559989	560191	546759	546893	623260	623659
2906	"LOC408645"	"LOC408645"	chrNC_037638.1	-	23473989	23474105	23475957	23476156	23473151	23473308	23477579	23477717
2907	"LOC408645"	"LOC408645"	chrNC_037638.1	-	23473989	23474105	23475957	23476156	23473152	23473308	23479139	23479277
2908	"LOC408645"	"LOC408645"	chrNC_037638.1	-	23473989	23474105	23479139	23479277	23473152	23473308	23479985	23480124
2909	"LOC408645"	"LOC408645"	chrNC_037638.1	-	23474727	23474959	23475957	23476156	23473989	23474105	23477579	23477717
2910	"LOC408645"	"LOC408645"	chrNC_037638.1	-	23474727	23474959	23477579	23477717	23473989	23474105	23479985	23480124
2911	"LOC408645"	"LOC408645"	chrNC_037638.1	-	23474727	23474959	23479139	23479277	23473989	23474105	23479985	23480124
2912	"LOC408645"	"LOC408645"	chrNC_037638.1	-	23475957	23476156	23477579	23477717	23474727	23474959	23479985	23480124
2913	"LOC408645"	"LOC408645"	chrNC_037638.1	-	23477579	23477717	23479139	23479277	23473989	23474105	23479985	23480124
2915	"LOC408645"	"LOC408645"	chrNC_037638.1	-	23479985	23480124	23483761	23483983	23477579	23477717	23488636	23488789
2916	"LOC408645"	"LOC408645"	chrNC_037638.1	-	23480748	23481040	23483761	23483983	23479985	23480124	23488636	23488789
2917	"LOC408645"	"LOC408645"	chrNC_037638.1	-	23544704	23544862	23567539	23567724	23507617	23507759	23615952	23616108
2918	"LOC408645"	"LOC408645"	chrNC_037638.1	-	23567539	23567724	23615952	23616108	23544704	23544862	23619015	23619204
2919	"LOC408645"	"LOC408645"	chrNC_037638.1	-	23615952	23616108	23619015	23619204	23567539	23567724	23661629	23662354
2920	"LOC408645"	"LOC408645"	chrNC_037638.1	-	23615952	23616108	23619015	23619204	23567539	23567724	23682744	23683323
2921	"LOC412787"	"LOC412787"	chrNC_037646.1	-	1837151	1837629	1847704	1847920	1767872	1767999	1849293	1849391
2922	"LOC412787"	"LOC412787"	chrNC_037646.1	-	1837151	1837629	1847704	1847920	1836833	1836927	1849293	1849391
2923	"LOC412787"	"LOC412787"	chrNC_037646.1	-	1855430	1855765	1872590	1872688	1849293	1849391	1873051	1873206
2942	"LOC552243"	"LOC552243"	chrNC_037638.1	-	14907901	14908165	14910210	14910603	14906135	14906398	14911719	14911884
2943	"LOC552243"	"LOC552243"	chrNC_037638.1	-	14907901	14908165	14910210	14910603	14906135	14906398	14913377	14913456
2945	"LOC552243"	"LOC552243"	chrNC_037638.1	-	14917715	14917852	14936689	14937077	14916420	14916700	14937767	14938008
2946	"LOC552243"	"LOC552243"	chrNC_037638.1	-	14917715	14917852	14936689	14937026	14916420	14916700	14937767	14938411
2947	"LOC552243"	"LOC552243"	chrNC_037638.1	-	14917715	14917852	14925848	14925951	14916420	14916700	14945631	14945953
2948	"LOC552243"	"LOC552243"	chrNC_037638.1	-	14917715	14917852	14925848	14925948	14916420	14916700	14945631	14945958
2950	"LOC413383"	"LOC413383"	chrNC_037644.1	-	2256063	2256114	2256618	2256730	2255148	2255477	2261214	2262067
2951	"LOC413383"	"LOC413383"	chrNC_037644.1	-	2256063	2256114	2256618	2256770	2255148	2255477	2261214	2262071
2952	"LOC411477"	"LOC411477"	chrNC_037646.1	+	5812656	5812746	5812978	5813038	5812474	5812589	5813195	5813356
2953	"LOC100578662"	"LOC100578662"	chrNC_037653.1	-	1330146	1330333	1371405	1371511	1323909	1323996	1463285	1463483
2954	"LOC100578662"	"LOC100578662"	chrNC_037653.1	-	1332964	1333066	1337391	1337651	1330146	1330333	1371405	1371511
2955	"LOC100578662"	"LOC100578662"	chrNC_037653.1	-	1332964	1333066	1371405	1371511	1330146	1330333	1463285	1463483
2956	"LOC100578662"	"LOC100578662"	chrNC_037653.1	-	1337391	1337651	1371405	1371511	1332964	1333066	1463285	1463483
2957	"LOC100578662"	"LOC100578662"	chrNC_037653.1	-	1371405	1371511	1463285	1463483	1337391	1337651	1466842	1466993
2958	"LOC100578662"	"LOC100578662"	chrNC_037653.1	-	1463285	1463483	1466842	1466993	1371405	1371511	1467056	1467784
2959	"LOC410600"	"LOC410600"	chrNC_037652.1	+	7222593	7222685	7228681	7228837	7196910	7197315	7230688	7230878
2960	"LOC410600"	"LOC410600"	chrNC_037652.1	+	7228681	7228837	7230688	7230878	7222593	7222685	7231217	7231285
2962	"LOC409019"	"LOC409019"	chrNC_037646.1	-	6519552	6519651	6519981	6520152	6518554	6519408	6520525	6520667
2963	"LOC409805"	"LOC409805"	chrNC_037646.1	+	6821508	6821644	6829821	6830076	6813819	6813976	6833079	6833376
2964	"LOC100576879"	"LOC100576879"	chrNC_037650.1	+	8727957	8728104	8728754	8728763	8727739	8727886	8729705	8729923
2965	"LOC100576879"	"LOC100576879"	chrNC_037650.1	+	8731427	8731523	8732029	8732103	8730519	8730720	8733678	8733786
2966	"LOC100576879"	"LOC100576879"	chrNC_037650.1	+	8731427	8731523	8733134	8733250	8730519	8730720	8733678	8733786
2967	"LOC100576879"	"LOC100576879"	chrNC_037650.1	+	8731427	8731523	8733179	8733250	8730519	8730720	8733678	8733786
2972	"LOC409602"	"LOC409602"	chrNC_037646.1	+	6865924	6866017	6866615	6866882	6864806	6864963	6867114	6867273
2973	"LOC410134"	"LOC410134"	chrNC_037648.1	-	6554522	6554688	6556091	6556232	6545825	6546352	6558063	6558166
2974	"LOC727173"	"LOC727173"	chrNC_037646.1	+	242628	242783	248245	248400	176223	176552	253201	253321
2975	"LOC727173"	"LOC727173"	chrNC_037646.1	+	242628	242783	248245	248400	176223	176552	254249	254478
2976	"LOC100577142"	"LOC100577142"	chrNC_037638.1	+	24721009	24721088	24723756	24723932	24719535	24719744	24725099	24725271
2977	"LOC100576234"	"LOC100576234"	chrNC_037640.1	-	5354683	5354755	5357682	5357872	5352126	5354623	5358259	5358824
2978	"LOC552314"	"LOC552314"	chrNC_037643.1	-	12182551	12182702	12183413	12183711	12182210	12182397	12184370	12184617
2979	"LOC727612"	"LOC727612"	chrNC_037649.1	+	8656454	8656636	8656840	8656884	8656050	8656151	8656954	8657032
2980	"LOC727612"	"LOC727612"	chrNC_037649.1	+	8656454	8656636	8656840	8656884	8656077	8656186	8656954	8657032
2981	"LOC551793"	"LOC551793"	chrNC_037647.1	-	10718990	10719283	10719502	10719855	10718190	10718777	10728726	10728884
2982	"LOC552289"	"LOC552289"	chrNC_037646.1	+	7767862	7767936	7769958	7770023	7767525	7767599	7771542	7771860
2983	"LOC107963974"	"LOC107963974"	chrNC_037646.1	-	8188344	8188452	8188776	8188937	8188044	8188262	8191865	8192254
2984	"LOC107963974"	"LOC107963974"	chrNC_037646.1	-	8188344	8188452	8188776	8188937	8188044	8188262	8192815	8192928
2985	"LOC100576935"	"LOC100576935"	chrNC_037646.1	-	8201447	8201564	8203651	8203842	8198292	8200328	8204641	8205479
2986	"LOC100576935"	"LOC100576935"	chrNC_037646.1	-	8201447	8201564	8203651	8203737	8199738	8200328	8204641	8205488
2987	"LOC413768"	"LOC413768"	chrNC_037646.1	-	8257322	8257408	8257482	8257759	8256737	8257046	8257924	8258146
2988	"LOC410379"	"LOC410379"	chrNC_037649.1	-	11139206	11139444	11149552	11149667	11138529	11138916	11151607	11151815
2989	"LOC113219303"	"LOC113219303"	chrNC_037653.1	+	4227769	4227966	4228974	4229013	4227549	4227595	4229091	4229148
2990	"LOC413842"	"LOC413842"	chrNC_037649.1	+	7793055	7793143	7793427	7793494	7792785	7792971	7793585	7793874
2991	"brp"	"brp"	chrNC_037646.1	+	8573387	8573484	8584031	8584991	8570384	8570534	8594788	8594956
2992	"brp"	"brp"	chrNC_037646.1	+	8573387	8573484	8594788	8594956	8570384	8570534	8595617	8595785
2993	"brp"	"brp"	chrNC_037646.1	+	8574947	8575075	8584031	8584991	8573387	8573484	8594788	8594956
2994	"brp"	"brp"	chrNC_037646.1	+	8575019	8575075	8582081	8582270	8573387	8573484	8584031	8584991
2995	"brp"	"brp"	chrNC_037646.1	+	8575019	8575075	8584031	8584991	8573387	8573484	8594788	8594956
2997	"LOC409006"	"LOC409006"	chrNC_037646.1	-	8812304	8812442	8813497	8813791	8807286	8807373	8814180	8814553
2998	"LOC409006"	"LOC409006"	chrNC_037646.1	-	8812304	8812442	8813497	8813791	8810039	8810183	8814180	8814553
2999	"LOC408985"	"LOC408985"	chrNC_037646.1	+	11568545	11568805	11569542	11569658	11567193	11567304	11570444	11570779
3000	"LOC410791"	"LOC410791"	chrNC_037638.1	+	23203464	23203574	23204107	23204173	23201154	23201276	23205303	23205519
3001	"LOC725336"	"LOC725336"	chrNC_037646.1	-	10756749	10756975	10856106	10856247	10755037	10755808	10858636	10858814
3002	"LOC725336"	"LOC725336"	chrNC_037646.1	-	10756776	10756975	10856106	10856247	10755037	10755808	10858636	10858814
3003	"LOC725336"	"LOC725336"	chrNC_037646.1	-	10819828	10819979	10856106	10856247	10818497	10818960	10858636	10858814
3004	"LOC725336"	"LOC725336"	chrNC_037646.1	-	10823017	10823514	10856106	10856247	10820438	10822123	10858636	10858814
3005	"LOC411297"	"LOC411297"	chrNC_037646.1	+	11607654	11607808	11608093	11608271	11606450	11606874	11608349	11608518
3006	"LOC727000"	"LOC727000"	chrNC_037646.1	-	11855842	11856027	11864108	11864300	11854961	11855137	11868820	11868944
3007	"LOC727000"	"LOC727000"	chrNC_037646.1	-	11864108	11864300	11868820	11868944	11855842	11856027	11905873	11906074
3008	"LOC727000"	"LOC727000"	chrNC_037646.1	-	11864108	11864300	11868820	11868944	11855842	11856027	11936280	11936354
3009	"LOC727000"	"LOC727000"	chrNC_037646.1	-	11868820	11868944	11936280	11936354	11864108	11864300	11949206	11949309
3010	"LOC410091"	"LOC410091"	chrNC_037640.1	+	4540538	4540646	4542777	4542907	4538486	4538830	4543022	4543122
3011	"LOC410091"	"LOC410091"	chrNC_037640.1	+	4540538	4540646	4542777	4542907	4539578	4539845	4543022	4543122
3012	"Obp3"	"Obp3"	chrNC_037646.1	+	11980005	11980182	11980409	11980464	11979077	11979182	11980631	11980723
3013	"Obp3"	"Obp3"	chrNC_037646.1	+	11980017	11980182	11980409	11980464	11979052	11979182	11980631	11980723
3014	"Obp3"	"Obp3"	chrNC_037646.1	+	11980041	11980182	11980409	11980464	11979070	11979182	11980631	11980723
3015	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11833784	11834164	11849751	11849884	11829965	11830934	11864542	11864748
3016	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11833784	11834164	11849751	11849884	11829965	11830934	11881248	11881359
3017	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11833784	11834164	11864542	11864748	11829965	11830934	11881248	11881359
3018	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11833847	11834164	11849751	11849884	11829965	11830934	11864542	11864748
3019	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11833847	11834164	11849751	11849884	11829965	11830934	11881248	11881359
3020	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11833847	11834164	11864542	11864748	11829965	11830934	11881248	11881359
3021	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11833924	11834164	11849751	11849884	11829963	11830934	11864542	11864748
3022	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11833924	11834164	11864542	11864748	11829963	11830934	11881248	11881359
3023	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11833924	11834164	11849751	11849884	11829965	11830252	11864542	11864748
3024	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11833924	11834164	11888382	11888610	11829965	11830252	11895333	11895485
3025	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11833924	11834164	11849751	11849884	11829965	11830934	11881248	11881359
3026	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11849751	11849884	11864542	11864748	11829965	11830934	11881248	11881359
3027	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11849751	11849884	11864542	11864748	11833784	11834164	11881248	11881359
3028	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11849751	11849884	11895333	11895485	11833784	11834164	11903205	11903347
3029	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11864542	11864748	11881248	11881359	11849751	11849884	11888382	11888610
3030	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11881248	11881359	11903205	11903347	11849751	11849884	11923861	11923992
3031	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11895333	11895485	11903205	11903347	11888382	11888610	11923861	11923992
3032	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11903205	11903347	11923861	11923992	11895333	11895485	11929255	11929415
3033	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11929255	11929415	11931196	11931466	11923861	11923992	11931842	11932085
3034	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11929255	11929415	11931196	11931470	11923861	11923992	11931842	11932085
3035	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11929559	11929910	11931196	11931466	11929255	11929415	11931842	11932085
3036	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11929559	11929910	11931196	11931470	11929255	11929415	11931842	11932085
3037	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11931196	11931466	11931842	11932085	11929559	11929910	11932997	11933110
3038	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11931842	11932085	11932997	11933110	11931196	11931466	11933188	11933511
3040	"LOC102656656"	"LOC102656656"	chrNC_037647.1	-	2537069	2537331	2540459	2540710	2535781	2536064	2543176	2544232
3041	"LOC413464"	"LOC413464"	chrNC_037647.1	-	3191555	3191719	3193074	3193169	3130372	3130602	3194053	3194271
3042	"LOC724838"	"LOC724838"	chrNC_037647.1	-	3223908	3224032	3224331	3224489	3221248	3221350	3224891	3225065
3043	"LOC726697"	"LOC726697"	chrNC_037651.1	-	7989063	7989260	8003258	8003393	7958966	7959096	8015130	8015338
3044	"LOC726188"	"LOC726188"	chrNC_037640.1	-	13450795	13451005	13451142	13451240	13444321	13444441	13451333	13451473
3045	"LOC726188"	"LOC726188"	chrNC_037640.1	-	13450795	13451005	13453396	13453538	13444321	13444441	13454963	13455150
3046	"LOC409869"	"LOC409869"	chrNC_037647.1	-	4279334	4279422	4301756	4301775	4267372	4267828	4302409	4302486
3047	"LOC409869"	"LOC409869"	chrNC_037647.1	-	4299967	4300332	4301237	4301334	4279334	4279422	4301756	4301775
3048	"LOC409670"	"LOC409670"	chrNC_037647.1	-	4332734	4333563	4372501	4372807	4313622	4313773	4377428	4380234
3050	"LOC100577407"	"LOC100577407"	chrNC_037647.1	+	4435794	4435888	4436885	4437089	4435370	4435565	4482597	4482921
3051	"LOC107965041"	"LOC107965041"	chrNC_037647.1	-	4449229	4449368	4453792	4454009	4448512	4448687	4472376	4472420
3052	"LOC107965041"	"LOC107965041"	chrNC_037647.1	-	4449706	4449875	4453792	4454009	4449229	4449368	4472376	4472420
3053	"LOC410158"	"LOC410158"	chrNC_037647.1	-	4661048	4661255	4661903	4662537	4658614	4658969	4666479	4666654
3057	"LOC411744"	"LOC411744"	chrNC_037646.1	+	11464400	11464457	11468731	11468999	11463788	11463847	11472244	11474389
3060	"LOC725189"	"LOC725189"	chrNC_037638.1	-	10240773	10240859	10241821	10241999	10239386	10239623	10248000	10248058
3061	"LOC725189"	"LOC725189"	chrNC_037638.1	-	10241821	10241999	10248000	10248058	10240773	10240859	10405008	10406491
3062	"LOC725189"	"LOC725189"	chrNC_037638.1	-	10248000	10248058	10405008	10406491	10241821	10241999	10416429	10416560
3063	"LOC725189"	"LOC725189"	chrNC_037638.1	-	10248000	10248058	10416429	10416560	10241865	10241999	10451415	10451455
3065	"LOC725189"	"LOC725189"	chrNC_037638.1	-	10405008	10406491	10416429	10416560	10248000	10248058	10451415	10451455
3066	"LOC107965107"	"LOC107965107"	chrNC_037647.1	+	4969888	4969993	4997683	4997901	4952607	4952670	5003579	5004853
3067	"LOC726199"	"LOC726199"	chrNC_037647.1	-	5216014	5216177	5217187	5217247	5214242	5214565	5218915	5219064
3068	"5-HT2beta"	"5-HT2beta"	chrNC_037647.1	-	5337952	5338169	5350638	5350871	5329172	5329503	5412009	5412403
3069	"LOC724767"	"LOC724767"	chrNC_037647.1	+	5626237	5626344	5626694	5626952	5625873	5626003	5628435	5628779
3070	"LOC410236"	"LOC410236"	chrNC_037647.1	-	6271212	6271329	6276609	6276841	6270818	6270991	6281794	6282252
3071	"LOC410236"	"LOC410236"	chrNC_037647.1	-	6271212	6271329	6276609	6276874	6270818	6270991	6281794	6282252
3072	"LOC100576528"	"LOC100576528"	chrNC_037644.1	-	8030899	8031031	8042128	8042339	8017579	8020903	8070512	8070761
3073	"LOC100576528"	"LOC100576528"	chrNC_037644.1	-	8030899	8031031	8070512	8070761	8017579	8020903	8084744	8084947
3074	"LOC100576528"	"LOC100576528"	chrNC_037644.1	-	8030899	8031034	8042128	8042339	8017579	8020903	8070512	8070761
3075	"LOC100576528"	"LOC100576528"	chrNC_037644.1	-	8030899	8031034	8070512	8070761	8017579	8020903	8084744	8084947
3076	"LOC100576528"	"LOC100576528"	chrNC_037644.1	-	8030899	8031034	8084744	8084947	8017579	8020903	8103486	8104470
3077	"LOC100576528"	"LOC100576528"	chrNC_037644.1	-	8030899	8031034	8084744	8084947	8017579	8020903	8124278	8124619
3078	"LOC100576528"	"LOC100576528"	chrNC_037644.1	-	8042128	8042339	8070512	8070761	8030899	8031034	8084744	8084947
3079	"LOC100576528"	"LOC100576528"	chrNC_037644.1	-	8042128	8042339	8084744	8084947	8030899	8031034	8103486	8104470
3080	"LOC100576528"	"LOC100576528"	chrNC_037644.1	-	8070512	8070761	8084744	8084947	8042128	8042339	8103486	8104470
3081	"LOC100576528"	"LOC100576528"	chrNC_037644.1	-	8070512	8070761	8084744	8084947	8042128	8042339	8124282	8124619
3082	"LOC409470"	"LOC409470"	chrNC_037648.1	-	7144683	7144890	7144971	7145079	7143585	7144094	7145989	7146095
3083	"LOC113219060"	"LOC113219060"	chrNC_037647.1	-	6534908	6535312	6569631	6569741	6533723	6534558	6728570	6728761
3084	"LOC113219060"	"LOC113219060"	chrNC_037647.1	-	6535033	6535312	6569631	6569741	6533723	6534558	6728570	6728761
3085	"LOC113219060"	"LOC113219060"	chrNC_037647.1	-	6535037	6535312	6569631	6569741	6533723	6534558	6728570	6728761
3086	"LOC113219060"	"LOC113219060"	chrNC_037647.1	-	6569631	6569741	6728570	6728761	6533723	6534558	6734449	6734835
3087	"LOC113219060"	"LOC113219060"	chrNC_037647.1	-	6569631	6569741	6728570	6728761	6534908	6535312	6734449	6734837
3089	"LOC413213"	"LOC413213"	chrNC_037651.1	-	2873896	2873932	2935880	2935942	2824114	2824171	2985783	2985841
3090	"LOC410271"	"LOC410271"	chrNC_037648.1	-	16133832	16133932	16135009	16135173	16133368	16133545	16137252	16137740
3091	"LOC410271"	"LOC410271"	chrNC_037648.1	-	16134164	16134250	16135009	16135173	16133832	16133932	16136763	16137231
3092	"LOC410271"	"LOC410271"	chrNC_037648.1	-	16134164	16134250	16135009	16135173	16133832	16133932	16137252	16137740
3096	"LOC412916"	"LOC412916"	chrNC_037647.1	-	8235127	8235331	8243235	8243352	8212473	8212674	8310347	8310555
3097	"LOC412916"	"LOC412916"	chrNC_037647.1	-	8243235	8243352	8310347	8310555	8235127	8235331	8319472	8319582
3098	"LOC727302"	"LOC727302"	chrNC_037650.1	-	1242616	1242916	1244267	1244490	1239455	1239614	1247707	1247902
3099	"LOC727302"	"LOC727302"	chrNC_037650.1	-	1251983	1252119	1257289	1257385	1251263	1251434	1266135	1266323
3100	"LOC409119"	"LOC409119"	chrNC_037647.1	-	8414797	8414972	8415283	8415372	8414368	8414683	8416650	8416833
3101	"LOC102655479"	"LOC102655479"	chrNC_037647.1	-	8465285	8465412	8469386	8469527	8452533	8452784	8512304	8513100
3102	"LOC102655479"	"LOC102655479"	chrNC_037647.1	-	8465285	8465412	8512304	8513100	8452533	8452784	8516063	8516201
3103	"LOC102655479"	"LOC102655479"	chrNC_037647.1	-	8465285	8465412	8469386	8469527	8452533	8452784	8516063	8516538
3104	"LOC102655479"	"LOC102655479"	chrNC_037647.1	-	8469386	8469527	8512304	8513100	8452533	8452784	8527364	8527420
3105	"LOC102655479"	"LOC102655479"	chrNC_037647.1	-	8469386	8469527	8512304	8513100	8465285	8465412	8527364	8527420
3106	"LOC552276"	"LOC552276"	chrNC_037647.1	+	9321052	9321230	9323414	9323510	9293209	9293836	9325424	9325770
3108	"LOC552276"	"LOC552276"	chrNC_037647.1	+	9331185	9331411	9332053	9332183	9329172	9329366	9332257	9332565
3109	"LOC551877"	"LOC551877"	chrNC_037642.1	+	12052849	12052932	12053537	12053656	12051772	12052132	12053758	12053901
3110	"LOC551877"	"LOC551877"	chrNC_037642.1	+	12052849	12052932	12053209	12053384	12052240	12052275	12053537	12053656
3111	"LOC551877"	"LOC551877"	chrNC_037642.1	+	12053209	12053384	12053758	12053901	12052849	12052932	12053968	12054143
3112	"LOC410204"	"LOC410204"	chrNC_037647.1	-	9430418	9430534	9431887	9435653	9429644	9430290	9438486	9438607
3113	"LOC410204"	"LOC410204"	chrNC_037647.1	-	9438486	9438607	9440148	9440298	9430862	9431049	9440690	9440793
3115	"LOC410204"	"LOC410204"	chrNC_037647.1	-	9439468	9439522	9440690	9440793	9438486	9438607	9440897	9441083
3116	"LOC410204"	"LOC410204"	chrNC_037647.1	-	9439468	9439522	9440897	9441083	9438486	9438607	9442645	9442880
3117	"LOC410204"	"LOC410204"	chrNC_037647.1	-	9439468	9439522	9440897	9441083	9438486	9438607	9443427	9443593
3118	"LOC410204"	"LOC410204"	chrNC_037647.1	-	9439468	9439522	9442645	9442880	9438486	9438607	9443923	9444024
3119	"LOC410204"	"LOC410204"	chrNC_037647.1	-	9439468	9439522	9443427	9443593	9438486	9438607	9443923	9444024
3120	"LOC410204"	"LOC410204"	chrNC_037647.1	-	9442645	9442880	9443427	9443593	9430862	9431049	9443923	9444024
3121	"LOC410204"	"LOC410204"	chrNC_037647.1	-	9442645	9442880	9443427	9443593	9438486	9438607	9443923	9444024
3122	"LOC410204"	"LOC410204"	chrNC_037647.1	-	9442645	9442880	9443427	9443593	9439468	9439522	9443923	9444024
3124	"LOC411157"	"LOC411157"	chrNC_037643.1	+	11854049	11854383	11854761	11854902	11851064	11853758	11855173	11855320
3125	"LOC411157"	"LOC411157"	chrNC_037643.1	+	11854049	11854383	11854761	11854902	11851064	11853758	11855194	11855320
3126	"LOC411157"	"LOC411157"	chrNC_037643.1	+	11854049	11854383	11855194	11855320	11851064	11853758	11855721	11859056
3127	"LOC411157"	"LOC411157"	chrNC_037643.1	+	11854761	11854902	11855173	11855320	11854049	11854383	11855721	11859056
3128	"LOC411157"	"LOC411157"	chrNC_037643.1	+	11854761	11854902	11855194	11855320	11854049	11854383	11855721	11859056
3129	"LOC727370"	"LOC727370"	chrNC_037644.1	-	4757253	4758070	4760490	4761262	4754748	4755187	4763598	4763803
3130	"LOC727370"	"LOC727370"	chrNC_037644.1	-	4757253	4758070	4760490	4761265	4754748	4755187	4763598	4763803
3131	"LOC727370"	"LOC727370"	chrNC_037644.1	-	4760490	4761265	4763598	4763803	4754748	4755187	4764745	4765308
3132	"LOC727370"	"LOC727370"	chrNC_037644.1	-	4760490	4761265	4763598	4763803	4757253	4758070	4764745	4765308
3133	"LOC726668"	"LOC726668"	chrNC_037647.1	+	9826680	9826806	9828255	9828412	9826331	9826459	9833315	9833471
3134	"LOC410956"	"LOC410956"	chrNC_037640.1	-	5118906	5119108	5121259	5121448	5101031	5107907	5121808	5122018
3135	"LOC410956"	"LOC410956"	chrNC_037640.1	-	5121259	5121448	5121808	5122018	5118906	5119108	5122188	5122274
3136	"LOC410956"	"LOC410956"	chrNC_037640.1	-	5121808	5122018	5122188	5122274	5121259	5121448	5144842	5144949
3138	"LOC725422"	"LOC725422"	chrNC_037647.1	-	10179273	10179640	10180744	10180830	10177567	10178992	10186827	10187154
3139	"LOC725422"	"LOC725422"	chrNC_037647.1	-	10179294	10179640	10180744	10180830	10177567	10178992	10186827	10187154
3141	"LOC411220"	"LOC411220"	chrNC_037644.1	+	9264798	9264951	9314059	9314187	9127501	9127868	9317196	9317326
