ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
12793	"LOC100576687"	"LOC100576687"	chrNC_037644.1	-	1655533	1656488	1654916	1655260	1667708	1667962
12794	"LOC100576687"	"LOC100576687"	chrNC_037644.1	-	1656255	1656488	1654916	1655260	1667708	1667962
12795	"LOC100576687"	"LOC100576687"	chrNC_037644.1	-	1668311	1668494	1667708	1667962	1668849	1669052
12796	"LOC100576687"	"LOC100576687"	chrNC_037644.1	-	1668311	1668494	1667708	1667962	1668853	1669052
12797	"LOC100576687"	"LOC100576687"	chrNC_037644.1	-	1668311	1668494	1667708	1667962	1668859	1669052
12798	"LOC100576687"	"LOC100576687"	chrNC_037644.1	-	1668311	1668494	1667708	1667962	1669439	1669564
12799	"LOC100576687"	"LOC100576687"	chrNC_037644.1	-	1668849	1668964	1667708	1667962	1669439	1669564
12800	"LOC100576687"	"LOC100576687"	chrNC_037644.1	-	1668853	1668964	1667708	1667962	1669439	1669564
12801	"LOC100576687"	"LOC100576687"	chrNC_037644.1	-	1669439	1669564	1667708	1667962	1669804	1670106
12802	"LOC413332"	"LOC413332"	chrNC_037644.1	-	1720565	1720640	1720319	1720351	1720709	1720844
12803	"LOC413332"	"LOC413332"	chrNC_037644.1	-	1724837	1727629	1723929	1724708	1728065	1728508
12804	"LOC413332"	"LOC413332"	chrNC_037644.1	-	1727747	1727801	1724837	1727629	1728065	1728508
12805	"Nipped-B"	"Nipped-B"	chrNC_037644.1	+	1815302	1815403	1814784	1815197	1816455	1823910
12806	"LOC411586"	"LOC411586"	chrNC_037644.1	-	1869493	1869893	1861407	1865914	1871443	1871867
12807	"LOC411586"	"LOC411586"	chrNC_037644.1	-	1871443	1871867	1869493	1869893	1872496	1872581
12808	"LOC411586"	"LOC411586"	chrNC_037644.1	-	1871443	1871879	1869493	1869893	1872496	1872581
12809	"LOC411586"	"LOC411586"	chrNC_037644.1	-	1900709	1901234	1873537	1873739	1919584	1919771
12810	"LOC102656661"	"LOC102656661"	chrNC_037643.1	+	13722272	13722467	13690588	13691459	13807867	13807970
12811	"LOC102656661"	"LOC102656661"	chrNC_037643.1	+	13807867	13807970	13722272	13722467	14015655	14016179
12812	"LOC102656661"	"LOC102656661"	chrNC_037643.1	+	14015655	14016179	13807867	13807970	14046559	14049452
12813	"LOC551437"	"LOC551437"	chrNC_037644.1	-	2085661	2085746	2085415	2085565	2085840	2085986
12814	"LOC411748"	"LOC411748"	chrNC_037644.1	-	2115646	2115696	2112371	2112867	2118585	2118828
12815	"LOC411748"	"LOC411748"	chrNC_037644.1	-	2120973	2121093	2120001	2120262	2121717	2121909
12816	"LOC411748"	"LOC411748"	chrNC_037644.1	-	2126278	2126429	2122794	2123077	2131444	2131663
12817	"LOC411748"	"LOC411748"	chrNC_037644.1	-	2131444	2131663	2126278	2126429	2183459	2185523
12818	"LOC113218887"	"LOC113218887"	chrNC_037644.1	+	2113977	2115727	2112739	2112877	2119119	2119255
12819	"GstS1"	"GstS1"	chrNC_037641.1	+	1919771	1919907	1918072	1918142	1920137	1920305
12820	"GstS1"	"GstS1"	chrNC_037641.1	+	1920137	1920305	1918072	1918142	1920480	1920620
12821	"GstS1"	"GstS1"	chrNC_037641.1	+	1920137	1920305	1918072	1918142	1921190	1921390
12822	"GstS1"	"GstS1"	chrNC_037641.1	+	1920480	1920620	1918072	1918142	1921190	1921390
12823	"GstS1"	"GstS1"	chrNC_037641.1	+	1920480	1920620	1920137	1920305	1921190	1921390
12824	"LOC411882"	"LOC411882"	chrNC_037638.1	-	24282967	24283118	24282745	24282889	24283194	24283308
12825	"LOC100577827"	"LOC100577827"	chrNC_037639.1	-	10765453	10765687	10728121	10738248	10787861	10788139
12826	"LOC100577827"	"LOC100577827"	chrNC_037639.1	-	10765453	10765687	10728121	10738248	10798422	10807165
12827	"LOC100577827"	"LOC100577827"	chrNC_037639.1	-	10787861	10788139	10728121	10738248	10798422	10807165
12828	"LOC100577827"	"LOC100577827"	chrNC_037639.1	-	10787861	10788139	10765453	10765687	10798422	10807165
12829	"LOC100577827"	"LOC100577827"	chrNC_037639.1	-	10787861	10788139	10765453	10765687	10806953	10807157
12830	"LOC100577827"	"LOC100577827"	chrNC_037639.1	-	10787861	10798599	10765453	10765687	10806953	10807157
12831	"LOC100577827"	"LOC100577827"	chrNC_037639.1	-	10787861	10801164	10765453	10765687	10806953	10807157
12832	"LOC100577827"	"LOC100577827"	chrNC_037639.1	-	10798422	10807165	10787861	10788139	10808630	10808826
12833	"LOC100577997"	"LOC100577997"	chrNC_037644.1	+	2217513	2217555	2216025	2216625	2219195	2219375
12834	"LOC113219009"	"LOC113219009"	chrNC_037646.1	-	6600871	6601135	6600759	6600806	6601273	6601608
12835	"LOC107964069"	"LOC107964069"	chrNC_037639.1	-	6106214	6106920	6104704	6104871	6107119	6107363
12836	"LOC107964069"	"LOC107964069"	chrNC_037639.1	-	6107119	6108079	6104704	6104871	6184112	6186357
12837	"LOC107964069"	"LOC107964069"	chrNC_037639.1	-	6107688	6108079	6107119	6107363	6184112	6186357
12838	"LOC552526"	"LOC552526"	chrNC_037647.1	-	6464227	6464325	6463983	6464114	6464446	6464597
12839	"LOC408952"	"LOC408952"	chrNC_037644.1	+	2318706	2318772	2316623	2316785	2321163	2321369
12840	"LOC408952"	"LOC408952"	chrNC_037644.1	+	2318706	2318772	2316623	2316785	2322855	2323106
12841	"LOC408952"	"LOC408952"	chrNC_037644.1	+	2318706	2318772	2316623	2316785	2322858	2323106
12842	"LOC408952"	"LOC408952"	chrNC_037644.1	+	2318706	2318772	2316623	2316785	2325191	2325472
12843	"LOC408952"	"LOC408952"	chrNC_037644.1	+	2321163	2321369	2316623	2316785	2322855	2323106
12844	"LOC408952"	"LOC408952"	chrNC_037644.1	+	2321163	2321369	2316623	2316785	2322858	2323106
12845	"LOC408952"	"LOC408952"	chrNC_037644.1	+	2321163	2321369	2316623	2316785	2325191	2325472
12846	"LOC408952"	"LOC408952"	chrNC_037644.1	+	2321163	2321369	2318706	2318772	2322855	2323106
12847	"LOC408952"	"LOC408952"	chrNC_037644.1	+	2321163	2321369	2318706	2318772	2322858	2323106
12848	"LOC408952"	"LOC408952"	chrNC_037644.1	+	2321163	2321369	2318706	2318772	2325191	2325472
12849	"LOC408952"	"LOC408952"	chrNC_037644.1	+	2322855	2323106	2316623	2316785	2325191	2325472
12850	"LOC408952"	"LOC408952"	chrNC_037644.1	+	2322855	2323106	2318706	2318772	2325191	2325472
12851	"LOC408952"	"LOC408952"	chrNC_037644.1	+	2322855	2323106	2321163	2321369	2325191	2325472
12852	"LOC408952"	"LOC408952"	chrNC_037644.1	+	2322858	2323106	2316623	2316785	2325191	2325472
12853	"LOC408952"	"LOC408952"	chrNC_037644.1	+	2322858	2323106	2318706	2318772	2325191	2325472
12854	"LOC408952"	"LOC408952"	chrNC_037644.1	+	2322858	2323106	2321163	2321369	2325191	2325472
12855	"LOC408952"	"LOC408952"	chrNC_037644.1	+	2323454	2323647	2322855	2323106	2325191	2325472
12856	"LOC102655655"	"LOC102655655"	chrNC_037643.1	-	5267825	5267978	5266532	5266767	5270754	5271290
12857	"LOC102655655"	"LOC102655655"	chrNC_037643.1	-	5268666	5269078	5267825	5267978	5269151	5269461
12858	"LOC102655655"	"LOC102655655"	chrNC_037643.1	-	5269151	5269461	5267825	5267978	5270746	5271297
12859	"LOC102655655"	"LOC102655655"	chrNC_037643.1	-	5269151	5269461	5267825	5267978	5270754	5271290
12860	"LOC412552"	"LOC412552"	chrNC_037644.1	+	5272671	5272823	5267867	5268180	5277734	5277965
12861	"LOC408950"	"LOC408950"	chrNC_037644.1	-	2344851	2345067	2344489	2344762	2345471	2345716
12862	"LOC411229"	"LOC411229"	chrNC_037644.1	+	2379261	2379363	2379001	2379186	2391669	2391889
12863	"LOC411229"	"LOC411229"	chrNC_037644.1	+	2391669	2391889	2367735	2367969	2413463	2413558
12864	"LOC411229"	"LOC411229"	chrNC_037644.1	+	2391669	2391889	2367735	2367969	2413776	2413851
12865	"LOC411229"	"LOC411229"	chrNC_037644.1	+	2413463	2413558	2367735	2367969	2413776	2413851
12866	"LOC411229"	"LOC411229"	chrNC_037644.1	+	2413463	2413558	2391669	2391889	2413776	2413851
12867	"LOC411229"	"LOC411229"	chrNC_037644.1	+	2479408	2479461	2413776	2413851	2493186	2493386
12868	"LOC411229"	"LOC411229"	chrNC_037644.1	+	2531692	2531862	2493186	2493386	2539862	2540102
12869	"LOC411229"	"LOC411229"	chrNC_037644.1	+	2576507	2576733	2542528	2542764	2588633	2588828
12870	"LOC411229"	"LOC411229"	chrNC_037644.1	+	2586553	2586741	2576507	2576733	2588633	2588828
12871	"LOC411229"	"LOC411229"	chrNC_037644.1	+	2588633	2588828	2586553	2586741	2600757	2600918
12872	"LOC411229"	"LOC411229"	chrNC_037644.1	+	2600757	2600918	2588633	2588828	2604197	2604403
12873	"LOC411229"	"LOC411229"	chrNC_037644.1	+	2604197	2604403	2600757	2600918	2604888	2605138
12874	"LOC551125"	"LOC551125"	chrNC_037640.1	+	10172622	10172788	10172356	10172491	10172874	10173007
12875	"LOC413637"	"LOC413637"	chrNC_037644.1	+	2608688	2608779	2608328	2608608	2608880	2610950
12876	"LOC551439"	"LOC551439"	chrNC_037651.1	+	8215281	8215489	8214636	8214840	8215876	8216034
12877	"LOC551439"	"LOC551439"	chrNC_037651.1	+	8215281	8215507	8214636	8214840	8215876	8216034
12878	"LOC412085"	"LOC412085"	chrNC_037649.1	+	8629164	8629298	8628929	8629054	8629366	8629571
12879	"LOC100578245"	"LOC100578245"	chrNC_037638.1	-	2003603	2003767	2003303	2003487	2003864	2004111
12880	"LOC100578245"	"LOC100578245"	chrNC_037638.1	-	2003603	2003785	2003303	2003487	2003864	2004111
12881	"LOC100578245"	"LOC100578245"	chrNC_037638.1	-	2003603	2003804	2003303	2003487	2003864	2004111
12882	"LOC551494"	"LOC551494"	chrNC_037638.1	-	20108263	20108316	20107554	20107709	20108673	20108813
12883	"LOC551494"	"LOC551494"	chrNC_037638.1	-	20108263	20108316	20107554	20107709	20109118	20109311
12884	"LOC551494"	"LOC551494"	chrNC_037638.1	-	20108673	20108813	20107554	20107709	20109118	20109311
12885	"LOC551494"	"LOC551494"	chrNC_037638.1	-	20108673	20108813	20108263	20108316	20109118	20109311
12886	"LOC551494"	"LOC551494"	chrNC_037638.1	-	20110115	20110469	20109398	20109661	20110725	20111052
12887	"LOC408942"	"LOC408942"	chrNC_037644.1	-	2644387	2645749	2641368	2643784	2647154	2647311
12888	"LOC408942"	"LOC408942"	chrNC_037644.1	-	2645577	2645749	2641368	2643784	2647154	2647311
12889	"LOC408942"	"LOC408942"	chrNC_037644.1	-	2648035	2648153	2647388	2647536	2651632	2651867
12890	"LOC408942"	"LOC408942"	chrNC_037644.1	-	2651632	2651867	2641368	2643784	2676876	2677023
12891	"LOC408942"	"LOC408942"	chrNC_037644.1	-	2651632	2651867	2648035	2648153	2676876	2677023
12892	"LOC412638"	"LOC412638"	chrNC_037647.1	+	6459394	6459667	6459007	6459208	6460138	6460211
12893	"LOC412638"	"LOC412638"	chrNC_037647.1	+	6460282	6460452	6460138	6460211	6460527	6460990
12894	"LOC552494"	"LOC552494"	chrNC_037645.1	+	2616822	2616958	2616123	2616375	2617144	2617229
12895	"LOC725710"	"LOC725710"	chrNC_037646.1	-	10053694	10053902	10052961	10053353	10054026	10054179
12896	"LOC725710"	"LOC725710"	chrNC_037646.1	-	10054026	10054179	10052961	10053353	10064236	10064523
12897	"LOC410686"	"LOC410686"	chrNC_037638.1	+	19941557	19941654	19826752	19827971	19944960	19945370
12898	"LOC410686"	"LOC410686"	chrNC_037638.1	+	19944960	19945370	19826752	19827971	19948145	19948234
12899	"LOC102656309"	"LOC102656309"	chrNC_037644.1	-	2958740	2958901	2957341	2957857	2965599	2965809
12900	"LOC102656548"	"LOC102656548"	chrNC_037644.1	-	2971057	2971450	2970852	2970991	2973524	2973638
12901	"LOC102656548"	"LOC102656548"	chrNC_037644.1	-	2971057	2971915	2970852	2970991	2973524	2973638
12902	"nAChRa4"	"nAChRa4"	chrNC_037644.1	+	7665405	7665586	7617649	7617770	7708303	7708419
12903	"nAChRa4"	"nAChRa4"	chrNC_037644.1	+	7666164	7666345	7617660	7617770	7708303	7708419
12904	"nAChRa4"	"nAChRa4"	chrNC_037644.1	+	7666164	7666345	7665443	7665586	7708303	7708419
12905	"LOC410080"	"LOC410080"	chrNC_037638.1	-	24180865	24180977	24179535	24179658	24181249	24181361
12906	"LOC410080"	"LOC410080"	chrNC_037638.1	-	24180865	24180977	24179535	24179658	24181748	24182041
12907	"LOC410080"	"LOC410080"	chrNC_037638.1	-	24181249	24181361	24179535	24179658	24181748	24182041
12908	"LOC410080"	"LOC410080"	chrNC_037638.1	-	24181249	24181361	24180865	24180977	24181748	24182041
12909	"LOC410080"	"LOC410080"	chrNC_037638.1	-	24182245	24182352	24181748	24182041	24182922	24183155
12910	"LOC113218898"	"LOC113218898"	chrNC_037644.1	-	3063357	3063529	3061303	3061625	3063614	3063787
12911	"LOC100577723"	"LOC100577723"	chrNC_037644.1	+	3190960	3191222	3160684	3161983	3205672	3205898
12912	"LOC726418"	"LOC726418"	chrNC_037653.1	+	5870233	5870384	5869832	5870144	5870658	5870933
12913	"LOC724353"	"LOC724353"	chrNC_037644.1	+	3253188	3253347	3250518	3250761	3254330	3254465
12914	"LOC724353"	"LOC724353"	chrNC_037644.1	+	3254330	3254465	3250518	3250761	3254548	3254686
12915	"LOC409768"	"LOC409768"	chrNC_037644.1	+	3261586	3262045	3257229	3257447	3262530	3262659
12916	"LOC409768"	"LOC409768"	chrNC_037644.1	+	3261586	3262045	3257229	3257447	3263667	3263808
12917	"LOC409768"	"LOC409768"	chrNC_037644.1	+	3261586	3262045	3257662	3257720	3262530	3262659
12918	"LOC409768"	"LOC409768"	chrNC_037644.1	+	3261586	3262045	3259173	3259289	3262530	3262659
12919	"LOC409768"	"LOC409768"	chrNC_037644.1	+	3261610	3262045	3257229	3257447	3262530	3262659
12920	"LOC409768"	"LOC409768"	chrNC_037644.1	+	3261610	3262045	3257229	3257447	3263667	3263808
12921	"LOC409768"	"LOC409768"	chrNC_037644.1	+	3261610	3262045	3257662	3257720	3262530	3262659
12922	"LOC409768"	"LOC409768"	chrNC_037644.1	+	3261610	3262045	3259173	3259289	3262530	3262659
12923	"LOC409768"	"LOC409768"	chrNC_037644.1	+	3262530	3262659	3256992	3257447	3263667	3263808
12924	"LOC409768"	"LOC409768"	chrNC_037644.1	+	3262530	3262659	3261586	3262045	3263667	3263808
12925	"LOC409768"	"LOC409768"	chrNC_037644.1	+	3263667	3263808	3262530	3262659	3265470	3265599
12926	"LOC409768"	"LOC409768"	chrNC_037644.1	+	3266656	3266752	3266323	3266584	3266825	3266897
12927	"LOC727349"	"LOC727349"	chrNC_037647.1	-	53476	53563	52895	53028	98149	98197
12928	"LOC727349"	"LOC727349"	chrNC_037647.1	-	53476	53563	52895	53028	98898	98991
12929	"LOC727349"	"LOC727349"	chrNC_037647.1	-	80964	81104	53476	53563	98149	98197
12930	"LOC727349"	"LOC727349"	chrNC_037647.1	-	80964	81104	53476	53563	98326	98374
12931	"LOC727349"	"LOC727349"	chrNC_037647.1	-	80964	81104	53476	53563	98898	98991
12932	"LOC727349"	"LOC727349"	chrNC_037647.1	-	98149	98197	52895	53028	98898	98991
12933	"LOC727349"	"LOC727349"	chrNC_037647.1	-	98149	98197	53476	53563	98326	98374
12934	"LOC727349"	"LOC727349"	chrNC_037647.1	-	98149	98197	53476	53563	98898	98991
12935	"LOC727349"	"LOC727349"	chrNC_037647.1	-	98149	98197	80964	81104	98326	98374
12936	"LOC727349"	"LOC727349"	chrNC_037647.1	-	98149	98197	80964	81104	98898	98991
12937	"LOC727349"	"LOC727349"	chrNC_037647.1	-	98149	98197	88631	88694	98326	98374
12938	"LOC727349"	"LOC727349"	chrNC_037647.1	-	98149	98197	88631	88694	98898	98991
12939	"LOC727349"	"LOC727349"	chrNC_037647.1	-	98326	98374	53476	53563	98898	98991
12940	"LOC727349"	"LOC727349"	chrNC_037647.1	-	98326	98374	80964	81104	98898	98991
12941	"LOC727349"	"LOC727349"	chrNC_037647.1	-	98326	98374	88631	88694	98898	98991
12942	"LOC727349"	"LOC727349"	chrNC_037647.1	-	98326	98374	98149	98197	98898	98991
12943	"LOC727349"	"LOC727349"	chrNC_037647.1	-	99133	99348	98898	98991	99652	99875
12944	"LOC727349"	"LOC727349"	chrNC_037647.1	-	99133	99348	98898	98991	99701	99898
12945	"LOC727349"	"LOC727349"	chrNC_037647.1	-	99133	99348	98898	98991	99982	100131
12946	"LOC100577507"	"LOC100577507"	chrNC_037644.1	-	3385310	3385735	3383506	3383912	3387997	3388336
12947	"LOC100577476"	"LOC100577476"	chrNC_037644.1	-	3397022	3397214	3395933	3396618	3397307	3398232
12948	"LOC726362"	"LOC726362"	chrNC_037644.1	+	4974540	4974675	4974285	4974435	4977991	4978199
12949	"LOC726362"	"LOC726362"	chrNC_037644.1	+	4974544	4974675	4974288	4974435	4977991	4978199
12950	"LOC726362"	"LOC726362"	chrNC_037644.1	+	4977991	4978199	4974540	4974675	4981148	4981627
12951	"LOC726362"	"LOC726362"	chrNC_037644.1	+	4977991	4978199	4974540	4974675	4988623	4988801
12952	"LOC726362"	"LOC726362"	chrNC_037644.1	+	4981148	4981627	4974540	4974675	4988623	4988801
12953	"LOC726362"	"LOC726362"	chrNC_037644.1	+	4981148	4981627	4977991	4978199	4988623	4988801
12954	"LOC726362"	"LOC726362"	chrNC_037644.1	+	4989301	4989531	4988920	4989142	4991293	4991455
12955	"LOC107963998"	"LOC107963998"	chrNC_037645.1	+	2401397	2401542	2400989	2401189	2401695	2401875
12956	"LOC550687"	"LOC550687"	chrNC_037644.1	+	3501911	3502157	3498316	3498520	3502252	3502499
12957	"LOC724704"	"LOC724704"	chrNC_037644.1	-	3610596	3611792	3602104	3602216	3613019	3613981
12958	"LOC726811"	"LOC726811"	chrNC_037645.1	+	11838475	11838547	11838296	11838403	11838685	11838865
12959	"LOC726811"	"LOC726811"	chrNC_037645.1	+	11838475	11838625	11838296	11838403	11838685	11838865
12960	"LOC726811"	"LOC726811"	chrNC_037645.1	+	11838518	11838625	11838384	11838403	11838685	11838865
12961	"LOC409424"	"LOC409424"	chrNC_037653.1	+	1270245	1270810	1268223	1268322	1270976	1271377
12962	"LOC413197"	"LOC413197"	chrNC_037645.1	+	12473459	12473538	12466658	12467257	12480444	12480521
12963	"LOC413197"	"LOC413197"	chrNC_037645.1	+	12473459	12473538	12466658	12467257	12482428	12482502
12964	"LOC413197"	"LOC413197"	chrNC_037645.1	+	12473459	12473586	12466659	12467257	12480444	12480521
12965	"LOC413197"	"LOC413197"	chrNC_037645.1	+	12480444	12480521	12466658	12467257	12482428	12482502
12966	"LOC413197"	"LOC413197"	chrNC_037645.1	+	12480444	12480521	12466658	12467257	12482610	12482712
12967	"LOC413197"	"LOC413197"	chrNC_037645.1	+	12480444	12480521	12466658	12467257	12486589	12486781
12968	"LOC413197"	"LOC413197"	chrNC_037645.1	+	12480444	12480521	12473459	12473538	12482428	12482502
12969	"LOC413197"	"LOC413197"	chrNC_037645.1	+	12482428	12482502	12467141	12467257	12482610	12482712
12970	"LOC413197"	"LOC413197"	chrNC_037645.1	+	12482428	12482502	12480444	12480521	12482610	12482712
12971	"LOC413197"	"LOC413197"	chrNC_037645.1	+	12482610	12482712	12466658	12467257	12485008	12485083
12972	"LOC413197"	"LOC413197"	chrNC_037645.1	+	12482610	12482712	12466658	12467257	12486589	12486781
12973	"LOC413197"	"LOC413197"	chrNC_037645.1	+	12482610	12482712	12480444	12480521	12486589	12486781
12974	"LOC413197"	"LOC413197"	chrNC_037645.1	+	12485008	12485083	12466658	12467257	12486589	12486781
12975	"LOC413197"	"LOC413197"	chrNC_037645.1	+	12485008	12485083	12482610	12482712	12485208	12485270
12976	"LOC413197"	"LOC413197"	chrNC_037645.1	+	12485008	12485083	12482610	12482712	12485409	12485461
12977	"LOC413197"	"LOC413197"	chrNC_037645.1	+	12485008	12485083	12482610	12482712	12486589	12486781
12978	"LOC413197"	"LOC413197"	chrNC_037645.1	+	12485208	12485270	12482610	12482712	12485409	12485461
12979	"LOC413197"	"LOC413197"	chrNC_037645.1	+	12485208	12485270	12485008	12485083	12485409	12485461
12980	"LOC413197"	"LOC413197"	chrNC_037645.1	+	12485409	12485461	12482610	12482712	12486589	12486781
12981	"LOC413197"	"LOC413197"	chrNC_037645.1	+	12485409	12485461	12485008	12485083	12486589	12486781
12982	"LOC413197"	"LOC413197"	chrNC_037645.1	+	12486589	12486781	12482610	12482712	12486978	12487286
12983	"LOC411226"	"LOC411226"	chrNC_037644.1	-	3616400	3616550	3616137	3616312	3616614	3616761
12984	"LOC411226"	"LOC411226"	chrNC_037644.1	-	3617727	3617963	3617506	3617622	3618069	3618215
12985	"LOC411226"	"LOC411226"	chrNC_037644.1	-	3617903	3617963	3617506	3617622	3618069	3618129
12986	"LOC100576471"	"LOC100576471"	chrNC_037645.1	+	4364731	4364961	4361470	4361734	4367453	4369491
12987	"LOC551130"	"LOC551130"	chrNC_037644.1	+	3639965	3640086	3629559	3630269	3664371	3664483
12988	"LOC551130"	"LOC551130"	chrNC_037644.1	+	3672649	3672837	3671699	3672578	3672929	3673129
12989	"LOC551130"	"LOC551130"	chrNC_037644.1	+	3676653	3676704	3676313	3676446	3677637	3677862
12990	"LOC551130"	"LOC551130"	chrNC_037644.1	+	3676653	3676704	3676313	3676446	3678054	3685688
12991	"LOC551130"	"LOC551130"	chrNC_037644.1	+	3677637	3677862	3676313	3676446	3678054	3685688
12992	"LOC551130"	"LOC551130"	chrNC_037644.1	+	3677637	3677862	3676653	3676704	3678054	3685688
12993	"LOC412521"	"LOC412521"	chrNC_037644.1	-	3799914	3800562	3799082	3799227	3800710	3800919
12994	"LOC724631"	"LOC724631"	chrNC_037644.1	-	3805243	3805308	3804857	3805022	3805504	3805557
12995	"LOC724631"	"LOC724631"	chrNC_037644.1	-	3805504	3805557	3805243	3805308	3805773	3806463
12996	"LOC724631"	"LOC724631"	chrNC_037644.1	-	3805773	3806463	3805504	3805557	3806622	3806666
12997	"LOC413224"	"LOC413224"	chrNC_037649.1	-	9971911	9972261	9970882	9971227	9977006	9977139
12998	"LOC413224"	"LOC413224"	chrNC_037649.1	-	9974148	9974342	9970882	9971227	9977006	9977139
12999	"LOC413224"	"LOC413224"	chrNC_037649.1	-	9974148	9974342	9971950	9972261	9977006	9977139
13000	"LOC413224"	"LOC413224"	chrNC_037649.1	-	9977826	9977850	9977006	9977139	9978020	9978250
13001	"LOC413224"	"LOC413224"	chrNC_037649.1	-	9978020	9978250	9976701	9977139	9978563	9978854
13002	"LOC413224"	"LOC413224"	chrNC_037649.1	-	10009242	10009389	9987014	9987226	10009501	10009732
13003	"LOC413224"	"LOC413224"	chrNC_037649.1	-	10011574	10012127	9987014	9987226	10013490	10014157
13004	"LOC412162"	"LOC412162"	chrNC_037644.1	-	3808068	3808290	3807605	3807721	3809254	3809686
13005	"LOC412162"	"LOC412162"	chrNC_037644.1	-	3808418	3808823	3808068	3808290	3809254	3809686
13006	"LOC412162"	"LOC412162"	chrNC_037644.1	-	3809914	3810163	3809254	3809686	3810287	3810374
13007	"LOC412162"	"LOC412162"	chrNC_037644.1	-	3810478	3810682	3810287	3810374	3810977	3811284
13008	"LOC725260"	"LOC725260"	chrNC_037644.1	+	3926113	3926228	3916369	3916502	3930171	3932357
13009	"LOC411502"	"LOC411502"	chrNC_037644.1	-	4676124	4676175	4674570	4674651	4680588	4680813
13010	"LOC411502"	"LOC411502"	chrNC_037644.1	-	4676124	4676205	4674570	4674651	4680588	4680813
13011	"LOC412332"	"LOC412332"	chrNC_037644.1	+	4727270	4727558	4727049	4727209	4728636	4728843
13012	"LOC100577344"	"LOC100577344"	chrNC_037648.1	+	14852750	14852874	14852407	14852624	14853223	14853466
13013	"LOC100577344"	"LOC100577344"	chrNC_037648.1	+	14852942	14853114	14852750	14852874	14853223	14853466
13014	"LOC727122"	"LOC727122"	chrNC_037648.1	+	4368834	4368906	4368615	4368759	4373315	4373454
13015	"LOC409735"	"LOC409735"	chrNC_037648.1	+	15800008	15800120	15799770	15799788	15800308	15800455
13016	"LOC410755"	"LOC410755"	chrNC_037638.1	-	26104795	26104933	26098238	26098351	26106220	26106450
13017	"LOC410755"	"LOC410755"	chrNC_037638.1	-	26157081	26157269	26106220	26106450	26173919	26174551
13018	"LOC551269"	"LOC551269"	chrNC_037644.1	-	4861718	4861796	4859032	4859582	4861940	4861982
13019	"LOC551269"	"LOC551269"	chrNC_037644.1	-	4861718	4861796	4859032	4859582	4862057	4862351
13020	"LOC551269"	"LOC551269"	chrNC_037644.1	-	4861940	4861982	4859032	4859582	4862057	4862351
13021	"LOC551269"	"LOC551269"	chrNC_037644.1	-	4861940	4861982	4861718	4861796	4862057	4862351
13022	"LOC100577748"	"LOC100577748"	chrNC_037647.1	-	10663471	10663630	10660630	10660965	10663875	10664068
13023	"LOC100577748"	"LOC100577748"	chrNC_037647.1	-	10663471	10663659	10660711	10660965	10663875	10664068
13024	"LOC107965683"	"LOC107965683"	chrNC_037653.1	+	5332739	5332882	5328250	5332229	5348040	5349832
13025	"LOC107965683"	"LOC107965683"	chrNC_037653.1	+	5339127	5339401	5332739	5332882	5348040	5349832
13026	"LOC107964702"	"LOC107964702"	chrNC_037644.1	+	4970937	4971131	4970477	4970619	4972223	4972400
13027	"LOC409693"	"LOC409693"	chrNC_037644.1	+	5034797	5034931	5033575	5033794	5037193	5037453
13028	"LOC725406"	"LOC725406"	chrNC_037644.1	-	5041688	5041844	5040661	5040738	5042377	5042578
13029	"LOC725406"	"LOC725406"	chrNC_037644.1	-	5041691	5041844	5040661	5040738	5042377	5042578
13030	"LOC725406"	"LOC725406"	chrNC_037644.1	-	5041941	5042068	5041375	5041844	5042377	5042578
13031	"LOC725406"	"LOC725406"	chrNC_037644.1	-	5043929	5044076	5043701	5043855	5044164	5044250
13032	"LOC725406"	"LOC725406"	chrNC_037644.1	-	5046499	5046670	5046186	5046433	5047223	5047379
13033	"LOC100578205"	"LOC100578205"	chrNC_037638.1	-	20670394	20670548	20670165	20670308	20670716	20671014
13034	"LOC410237"	"LOC410237"	chrNC_037647.1	+	6294685	6294883	6292876	6293293	6295209	6295437
13035	"LOC410237"	"LOC410237"	chrNC_037647.1	+	6298673	6298838	6298302	6298398	6299320	6299677
13036	"LOC410237"	"LOC410237"	chrNC_037647.1	+	6298694	6298838	6298302	6298398	6299320	6299677
13037	"LOC410237"	"LOC410237"	chrNC_037647.1	+	6309800	6309926	6308967	6309298	6310026	6310195
13038	"LOC410237"	"LOC410237"	chrNC_037647.1	+	6309800	6309969	6308967	6309298	6310026	6310195
13039	"LOC410237"	"LOC410237"	chrNC_037647.1	+	6309800	6309969	6308967	6309298	6310459	6310617
13040	"LOC410237"	"LOC410237"	chrNC_037647.1	+	6310026	6310195	6308967	6309298	6310459	6310617
13041	"LOC410237"	"LOC410237"	chrNC_037647.1	+	6310026	6310195	6309800	6309969	6310459	6310617
13042	"LOC409724"	"LOC409724"	chrNC_037642.1	-	13812677	13812844	13812446	13812557	13813028	13813321
13043	"LOC102655208"	"LOC102655208"	chrNC_037653.1	-	2931164	2931259	2930086	2930251	2935056	2935148
13044	"LOC414028"	"LOC414028"	chrNC_037644.1	+	5691772	5691879	5690614	5690792	5692294	5692511
13045	"LOC414028"	"LOC414028"	chrNC_037644.1	+	5692940	5693078	5692773	5692883	5693232	5693443
